loan_id,app_id,user_id,disburse_dt,principal,term_days,apr,first_due_dt
334,765,3642,2024-07-01 01:15:11,2715,14,0.287,2024-07-11 01:15:11
335,766,4703,2024-04-25 19:38:10,1690,21,0.271,2024-05-07 19:38:10
336,770,4511,2025-04-26 09:40:49,3991,90,0.221,2025-05-25 09:40:49
337,772,4845,2025-08-01 02:21:59,2892,14,0.332,2025-08-11 02:21:59
338,781,368,2025-03-15 15:57:39,4025,120,0.224,2025-04-21 15:57:39
339,786,3897,2025-03-31 03:53:34,2444,30,0.229,2025-04-14 03:53:34
340,790,3495,2024-08-31 23:18:06,539,90,0.228,2024-09-29 23:18:06
341,791,828,2024-03-11 22:07:37,1088,30,0.233,2024-03-25 22:07:37
342,792,175,2025-05-18 14:02:21,2461,30,0.29,2025-06-01 14:02:21
343,795,1202,2025-03-07 20:45:42,4091,7,0.218,2025-03-15 20:45:42
344,799,3039,2024-05-11 10:48:13,4192,30,0.237,2024-05-25 10:48:13
345,807,3771,2024-02-29 04:51:06,906,7,0.215,2024-03-08 04:51:06
346,815,3396,2024-12-10 22:05:58,3556,90,0.244,2025-01-08 22:05:58
347,816,369,2024-12-09 23:02:24,4217,21,0.271,2024-12-21 23:02:24
348,817,2482,2024-05-30 14:23:53,4377,180,0.267,2024-07-21 14:23:53
349,819,1130,2025-06-07 22:24:42,1051,30,0.127,2025-06-21 22:24:42
350,820,3477,2025-03-17 00:11:10,4139,21,0.218,2025-03-29 00:11:10
351,821,1134,2025-01-14 00:25:01,3797,120,0.319,2025-02-20 00:25:01
352,822,2951,2025-05-21 23:04:34,2659,7,0.281,2025-05-29 23:04:34
353,824,3327,2024-10-17 02:41:18,4127,120,0.219,2024-11-23 02:41:18
354,825,1989,2025-01-06 09:29:12,3723,60,0.289,2025-01-28 09:29:12
355,826,4100,2025-04-21 07:44:51,813,14,0.236,2025-05-01 07:44:51
356,830,630,2025-10-07 19:34:18,2168,90,0.23,2025-11-05 19:34:18
357,831,1017,2024-05-30 10:18:37,3024,180,0.251,2024-07-21 10:18:37
358,832,741,2025-02-28 08:06:00,1082,30,0.215,2025-03-14 08:06:00
359,835,3454,2025-05-13 02:28:09,1636,14,0.332,2025-05-23 02:28:09
360,836,2845,2024-12-01 00:20:28,4861,90,0.36,2024-12-30 00:20:28
361,840,1998,2024-10-29 13:58:53,4920,21,0.209,2024-11-10 13:58:53
362,844,1698,2025-06-19 17:42:41,3617,14,0.287,2025-06-29 17:42:41
363,848,3111,2025-07-27 19:52:24,4666,14,0.284,2025-08-06 19:52:24
364,851,1905,2024-07-16 08:02:52,2125,120,0.188,2024-08-22 08:02:52
365,852,1457,2024-09-03 22:16:41,2639,21,0.243,2024-09-15 22:16:41
366,853,1004,2025-12-21 06:26:08,4388,7,0.285,2025-12-29 06:26:08
367,857,3743,2024-06-28 13:15:24,3480,7,0.228,2024-07-06 13:15:24
368,860,1297,2025-07-04 09:16:38,619,30,0.36,2025-07-18 09:16:38
369,863,2641,2025-07-01 00:07:32,929,7,0.296,2025-07-09 00:07:32
370,865,4216,2024-02-11 03:21:18,3994,30,0.247,2024-02-25 03:21:18
371,866,382,2024-04-24 04:16:17,2058,180,0.257,2024-06-15 04:16:17
372,874,108,2024-09-07 11:23:35,3944,90,0.264,2024-10-06 11:23:35
373,881,4621,2024-03-17 18:59:11,4562,120,0.249,2024-04-23 18:59:11
374,882,3547,2024-10-20 18:00:13,3871,60,0.153,2024-11-11 18:00:13
375,889,4692,2024-04-30 12:27:28,4006,14,0.179,2024-05-10 12:27:28
376,890,163,2025-05-12 21:01:58,912,21,0.22,2025-05-24 21:01:58
377,891,3927,2025-09-18 09:24:54,1361,30,0.226,2025-10-02 09:24:54
378,893,4739,2025-04-24 11:21:04,4432,14,0.248,2025-05-04 11:21:04
379,894,4325,2025-04-18 00:08:01,3779,120,0.162,2025-05-25 00:08:01
380,897,4575,2024-07-21 17:43:09,4223,120,0.315,2024-08-27 17:43:09
381,900,447,2025-07-17 10:38:31,4105,14,0.233,2025-07-27 10:38:31
382,901,3158,2024-11-07 02:35:30,2875,90,0.268,2024-12-06 02:35:30
383,902,3666,2025-06-14 05:44:53,1858,180,0.189,2025-08-05 05:44:53
384,905,3820,2025-04-16 01:50:25,3178,30,0.202,2025-04-30 01:50:25
385,906,340,2025-01-08 13:34:09,689,21,0.218,2025-01-20 13:34:09
386,907,4336,2024-10-28 08:51:38,2749,7,0.223,2024-11-05 08:51:38
387,914,2692,2024-06-17 14:38:04,2655,21,0.232,2024-06-29 14:38:04
388,915,2042,2024-07-01 11:26:31,1513,14,0.217,2024-07-11 11:26:31
389,918,2304,2025-11-01 20:12:12,2302,30,0.224,2025-11-15 20:12:12
390,919,4174,2025-11-17 09:59:19,2395,180,0.252,2026-01-08 09:59:19
391,921,4020,2024-09-10 20:38:48,3337,30,0.217,2024-09-24 20:38:48
392,923,697,2025-04-19 15:38:38,1757,14,0.185,2025-04-29 15:38:38
393,924,434,2024-06-20 01:32:40,3229,7,0.312,2024-06-28 01:32:40
394,926,2524,2024-11-19 21:49:39,2094,21,0.267,2024-12-01 21:49:39
395,927,1935,2024-12-02 04:09:58,2809,21,0.2,2024-12-14 04:09:58
396,929,1422,2024-11-20 16:05:55,3357,21,0.243,2024-12-02 16:05:55
397,931,2316,2025-10-13 02:21:41,3832,7,0.256,2025-10-21 02:21:41
398,932,4083,2025-10-17 23:11:50,2334,90,0.205,2025-11-15 23:11:50
399,935,1444,2024-08-16 18:35:33,862,14,0.215,2024-08-26 18:35:33
400,936,3647,2025-06-04 15:24:44,1399,21,0.255,2025-06-16 15:24:44
401,937,272,2025-11-04 02:19:09,3406,120,0.254,2025-12-11 02:19:09
402,938,2291,2024-02-12 12:20:12,895,7,0.207,2024-02-20 12:20:12
403,939,4455,2024-08-03 22:34:22,3025,60,0.283,2024-08-25 22:34:22
404,940,2686,2025-05-25 01:05:56,2955,7,0.22,2025-06-02 01:05:56
405,941,4094,2024-10-27 22:43:26,4245,90,0.236,2024-11-25 22:43:26
406,942,2280,2024-08-10 14:11:35,1403,180,0.36,2024-10-01 14:11:35
407,944,935,2024-05-21 07:19:33,3084,180,0.32,2024-07-12 07:19:33
408,946,2572,2024-05-13 06:22:05,1702,180,0.302,2024-07-04 06:22:05
409,948,77,2025-08-23 21:05:50,1805,120,0.202,2025-09-29 21:05:50
410,949,1063,2024-12-27 15:14:58,2266,21,0.227,2025-01-08 15:14:58
411,951,2284,2024-03-23 04:19:26,3767,30,0.224,2024-04-06 04:19:26
412,952,1093,2025-06-16 01:13:50,913,60,0.346,2025-07-08 01:13:50
413,954,3432,2024-12-24 19:40:53,3198,180,0.125,2025-02-14 19:40:53
414,955,4492,2025-08-17 04:25:32,4889,14,0.179,2025-08-27 04:25:32
415,957,2903,2025-10-05 19:49:27,581,60,0.33,2025-10-27 19:49:27
416,960,1544,2025-06-25 14:49:19,4777,14,0.208,2025-07-05 14:49:19
417,962,1099,2025-11-26 19:51:51,1077,7,0.309,2025-12-04 19:51:51
418,963,1364,2025-12-16 00:04:25,4104,7,0.277,2025-12-24 00:04:25
419,964,4387,2025-11-15 21:56:17,4288,30,0.289,2025-11-29 21:56:17
420,966,801,2024-05-03 09:32:57,1461,30,0.217,2024-05-17 09:32:57
421,967,1638,2025-08-18 06:30:45,2915,7,0.188,2025-08-26 06:30:45
422,969,3050,2024-03-01 13:42:44,3754,60,0.316,2024-03-23 13:42:44
423,971,2124,2024-09-12 13:20:36,2856,90,0.187,2024-10-11 13:20:36
424,975,4664,2024-02-03 01:04:20,1219,7,0.206,2024-02-11 01:04:20
425,982,199,2025-03-15 20:45:01,3279,60,0.211,2025-04-06 20:45:01
426,983,1078,2025-04-24 18:51:21,2158,21,0.16,2025-05-06 18:51:21
427,988,923,2024-08-31 21:22:35,1855,14,0.262,2024-09-10 21:22:35
428,990,2588,2024-08-25 08:59:06,1692,7,0.281,2024-09-02 08:59:06
429,991,1000,2024-12-17 10:35:32,1202,60,0.225,2025-01-08 10:35:32
430,994,3098,2024-11-15 06:49:10,2643,14,0.193,2024-11-25 06:49:10
431,996,3062,2025-09-27 06:55:30,2431,7,0.261,2025-10-05 06:55:30
432,999,1111,2024-11-04 20:44:13,4423,30,0.222,2024-11-18 20:44:13
433,1000,1410,2024-12-27 12:44:12,4587,30,0.351,2025-01-10 12:44:12
434,1001,3139,2024-12-11 10:28:17,1754,180,0.191,2025-02-01 10:28:17
435,1002,2734,2025-10-03 10:26:22,892,60,0.259,2025-10-25 10:26:22
436,1004,3010,2024-11-06 15:56:50,1469,90,0.216,2024-12-05 15:56:50
437,1005,4844,2024-12-14 07:11:12,3063,30,0.275,2024-12-28 07:11:12
438,1007,1590,2024-03-21 16:05:49,4743,180,0.285,2024-05-12 16:05:49
439,1008,4800,2025-11-05 10:54:59,2484,14,0.237,2025-11-15 10:54:59
440,1011,2667,2024-11-02 13:40:41,3342,7,0.194,2024-11-10 13:40:41
441,1012,4424,2025-07-21 00:40:37,3399,14,0.234,2025-07-31 00:40:37
442,1013,1499,2025-02-10 00:51:20,3723,60,0.345,2025-03-04 00:51:20
443,1015,4005,2025-02-12 14:56:55,3738,14,0.242,2025-02-22 14:56:55
444,1016,3957,2024-07-28 12:35:19,2745,21,0.282,2024-08-09 12:35:19
445,1019,591,2025-03-07 23:51:25,2490,180,0.184,2025-04-28 23:51:25
446,1023,1261,2024-02-26 14:07:07,4784,21,0.244,2024-03-09 14:07:07
447,1026,946,2025-11-11 18:04:17,3886,30,0.244,2025-11-25 18:04:17
448,1027,928,2024-08-07 09:07:55,3958,30,0.271,2024-08-21 09:07:55
449,1031,2430,2024-12-30 23:35:36,4166,21,0.18,2025-01-11 23:35:36
450,1033,1642,2025-09-19 11:36:15,3937,30,0.18,2025-10-03 11:36:15
451,1034,4907,2025-02-26 15:12:34,1573,60,0.209,2025-03-20 15:12:34
452,1035,2709,2024-12-11 14:39:49,4958,30,0.261,2024-12-25 14:39:49
453,1039,1061,2025-05-22 18:34:23,2573,14,0.251,2025-06-01 18:34:23
454,1041,4601,2024-05-21 02:36:32,3033,120,0.243,2024-06-27 02:36:32
455,1043,4813,2024-02-22 17:17:16,3078,60,0.229,2024-03-15 17:17:16
456,1046,2219,2025-07-28 20:28:25,1535,90,0.288,2025-08-26 20:28:25
457,1049,2775,2024-02-09 09:35:17,2067,14,0.271,2024-02-19 09:35:17
458,1050,3128,2025-04-07 07:15:49,2217,14,0.315,2025-04-17 07:15:49
459,1053,4198,2024-02-14 15:57:14,2426,90,0.225,2024-03-14 15:57:14
460,1054,1536,2025-04-01 17:32:13,4707,7,0.291,2025-04-09 17:32:13
461,1061,1932,2024-12-13 18:36:43,2549,21,0.267,2024-12-25 18:36:43
462,1062,4347,2025-12-16 13:46:53,938,90,0.252,2026-01-14 13:46:53
463,1066,4874,2024-10-03 05:42:39,1951,90,0.153,2024-11-01 05:42:39
464,1068,2438,2025-12-06 16:37:16,1976,120,0.231,2026-01-12 16:37:16
465,1070,4397,2024-06-03 14:51:56,2075,120,0.2,2024-07-10 14:51:56
466,1078,843,2024-10-19 05:56:29,1749,90,0.226,2024-11-17 05:56:29
467,1079,2497,2025-12-19 13:54:12,3443,180,0.211,2026-02-09 13:54:12
468,1081,2207,2024-04-11 02:20:33,4179,30,0.23,2024-04-25 02:20:33
469,1082,865,2024-10-20 21:01:24,3453,120,0.216,2024-11-26 21:01:24
470,1083,483,2024-12-26 02:23:50,2493,14,0.257,2025-01-05 02:23:50
471,1084,4769,2024-09-22 07:56:52,2573,30,0.1,2024-10-06 07:56:52
472,1089,883,2024-09-14 05:07:12,2467,21,0.25,2024-09-26 05:07:12
473,1090,547,2025-11-02 17:57:45,696,21,0.257,2025-11-14 17:57:45
474,1092,955,2025-10-08 22:32:59,2033,90,0.272,2025-11-06 22:32:59
475,1093,3736,2024-05-14 14:33:23,4471,90,0.249,2024-06-12 14:33:23
476,1097,2152,2024-04-14 12:01:53,4665,30,0.269,2024-04-28 12:01:53
477,1101,3418,2024-06-24 22:15:37,1884,7,0.173,2024-07-02 22:15:37
478,1103,1950,2024-11-09 04:04:27,4056,21,0.282,2024-11-21 04:04:27
479,1105,4414,2025-05-08 07:50:31,1159,30,0.229,2025-05-22 07:50:31
480,1107,4023,2025-01-08 22:39:01,1216,30,0.217,2025-01-22 22:39:01
481,1111,2021,2024-05-07 06:46:44,702,120,0.281,2024-06-13 06:46:44
482,1112,936,2024-10-10 21:35:58,4633,90,0.234,2024-11-08 21:35:58
483,1116,188,2024-07-11 01:53:09,2624,180,0.193,2024-09-01 01:53:09
484,1117,4224,2024-08-18 04:40:56,3064,14,0.289,2024-08-28 04:40:56
485,1119,677,2025-02-08 04:27:51,2756,180,0.193,2025-04-01 04:27:51
486,1125,452,2025-06-15 03:07:18,1362,60,0.176,2025-07-07 03:07:18
487,1135,1904,2024-11-14 06:55:49,3004,180,0.276,2025-01-05 06:55:49
488,1137,2110,2025-01-21 02:51:02,4522,21,0.2,2025-02-02 02:51:02
489,1140,2545,2024-09-12 03:01:58,3561,14,0.188,2024-09-22 03:01:58
490,1141,3040,2025-02-12 06:53:05,2236,7,0.281,2025-02-20 06:53:05
491,1143,1650,2025-04-17 03:08:23,3912,60,0.2,2025-05-09 03:08:23
492,1144,692,2024-05-06 17:21:35,1772,21,0.318,2024-05-18 17:21:35
493,1146,2220,2024-10-12 05:52:01,4825,7,0.304,2024-10-20 05:52:01
494,1147,482,2025-02-11 10:49:14,3060,30,0.3,2025-02-25 10:49:14
495,1154,1466,2025-05-19 17:36:18,2030,21,0.317,2025-05-31 17:36:18
496,1155,3805,2025-06-12 15:09:16,3739,21,0.201,2025-06-24 15:09:16
497,1156,2071,2025-09-13 23:10:41,3172,90,0.36,2025-10-12 23:10:41
498,1158,2929,2025-04-11 05:13:33,4766,21,0.282,2025-04-23 05:13:33
499,1159,1359,2025-08-05 15:52:28,3842,180,0.205,2025-09-26 15:52:28
500,1165,1914,2024-10-10 12:49:05,3378,90,0.159,2024-11-08 12:49:05
501,1168,3699,2025-07-18 04:06:01,3651,30,0.185,2025-08-01 04:06:01
502,1171,3032,2024-08-23 03:30:54,1228,7,0.116,2024-08-31 03:30:54
503,1172,2721,2025-05-07 00:35:55,2047,30,0.207,2025-05-21 00:35:55
504,1173,2008,2025-02-10 10:42:10,2636,14,0.236,2025-02-20 10:42:10
505,1176,4918,2025-11-04 19:22:54,2189,30,0.282,2025-11-18 19:22:54
506,1177,872,2025-07-13 07:10:34,3081,60,0.206,2025-08-04 07:10:34
507,1180,1116,2024-09-16 07:00:58,2317,14,0.286,2024-09-26 07:00:58
508,1182,4182,2025-10-31 23:55:11,1682,120,0.267,2025-12-07 23:55:11
509,1183,3003,2025-04-13 16:25:27,1985,14,0.186,2025-04-23 16:25:27
510,1186,4501,2025-05-13 21:09:33,2502,21,0.226,2025-05-25 21:09:33
511,1188,1888,2025-04-28 03:55:47,3104,60,0.246,2025-05-20 03:55:47
512,1191,4795,2024-02-29 18:53:02,4594,14,0.22,2024-03-10 18:53:02
513,1193,213,2025-11-04 11:06:53,507,7,0.222,2025-11-12 11:06:53
514,1194,2950,2025-07-08 23:23:10,4749,7,0.152,2025-07-16 23:23:10
515,1197,4116,2024-12-14 14:59:38,2836,7,0.286,2024-12-22 14:59:38
516,1199,3330,2025-07-06 08:13:11,2204,60,0.326,2025-07-28 08:13:11
517,1200,4920,2025-11-25 08:24:29,4410,21,0.264,2025-12-07 08:24:29
518,1202,3766,2024-11-27 19:17:45,2255,120,0.262,2025-01-03 19:17:45
519,1210,4540,2025-07-02 14:47:58,1226,14,0.259,2025-07-12 14:47:58
520,1211,146,2025-09-09 07:22:16,702,7,0.219,2025-09-17 07:22:16
521,1213,4584,2024-06-16 00:35:14,1685,7,0.256,2024-06-24 00:35:14
522,1214,482,2025-03-06 13:55:55,1082,7,0.236,2025-03-14 13:55:55
523,1215,1839,2024-03-28 17:13:30,2965,7,0.177,2024-04-05 17:13:30
524,1216,1894,2024-07-21 21:09:37,2260,7,0.269,2024-07-29 21:09:37
525,1220,3130,2025-10-15 17:35:08,1048,14,0.272,2025-10-25 17:35:08
526,1222,1167,2024-03-14 14:40:35,1354,120,0.21,2024-04-20 14:40:35
527,1223,1336,2025-01-23 12:08:54,4106,21,0.256,2025-02-04 12:08:54
528,1228,2919,2024-11-23 10:10:29,2826,14,0.275,2024-12-03 10:10:29
529,1229,512,2025-09-17 06:52:56,996,120,0.227,2025-10-24 06:52:56
530,1230,3850,2025-11-13 21:23:11,3200,7,0.212,2025-11-21 21:23:11
531,1232,570,2025-09-22 08:02:10,1750,60,0.294,2025-10-14 08:02:10
532,1233,3425,2024-05-07 04:13:45,4574,7,0.288,2024-05-15 04:13:45
533,1235,4079,2024-08-10 10:22:24,1669,90,0.215,2024-09-08 10:22:24
534,1237,2910,2024-06-15 16:38:38,1019,60,0.243,2024-07-07 16:38:38
535,1238,2,2024-06-29 16:43:16,3315,14,0.256,2024-07-09 16:43:16
536,1239,3078,2024-10-15 14:38:41,4743,180,0.348,2024-12-06 14:38:41
537,1242,277,2024-04-17 07:39:25,4858,30,0.308,2024-05-01 07:39:25
538,1244,996,2025-04-30 18:01:12,3615,7,0.224,2025-05-08 18:01:12
539,1247,2996,2025-02-18 18:42:28,4900,60,0.191,2025-03-12 18:42:28
540,1248,1601,2024-11-10 00:46:34,3769,60,0.195,2024-12-02 00:46:34
541,1250,4286,2024-07-28 21:34:42,4482,14,0.243,2024-08-07 21:34:42
542,1251,4726,2025-08-05 08:44:21,3422,21,0.234,2025-08-17 08:44:21
543,1252,4441,2025-04-24 16:24:45,3672,21,0.165,2025-05-06 16:24:45
544,1255,3825,2024-10-14 10:36:07,1804,7,0.285,2024-10-22 10:36:07
545,1256,4547,2024-09-30 10:09:18,1371,14,0.264,2024-10-10 10:09:18
546,1257,1571,2024-06-24 07:41:07,4558,7,0.174,2024-07-02 07:41:07
547,1258,234,2025-10-23 08:13:33,2385,21,0.25,2025-11-04 08:13:33
548,1261,2892,2025-05-30 17:02:26,1737,30,0.247,2025-06-13 17:02:26
549,1263,3476,2024-12-07 00:33:22,1434,21,0.28,2024-12-19 00:33:22
550,1264,1673,2024-10-09 03:31:31,919,7,0.247,2024-10-17 03:31:31
551,1265,3672,2024-09-19 01:23:32,2996,14,0.224,2024-09-29 01:23:32
552,1266,1477,2025-01-19 14:10:22,4417,180,0.28,2025-03-12 14:10:22
553,1269,2210,2024-07-26 09:30:21,3693,21,0.251,2024-08-07 09:30:21
554,1271,2429,2024-02-27 07:50:27,577,14,0.34,2024-03-08 07:50:27
555,1273,2876,2024-10-27 15:06:53,2499,90,0.303,2024-11-25 15:06:53
556,1274,4010,2025-02-18 21:09:12,3103,60,0.301,2025-03-12 21:09:12
557,1275,717,2025-05-05 14:37:37,2965,30,0.285,2025-05-19 14:37:37
558,1276,2347,2024-07-02 21:26:13,3593,60,0.265,2024-07-24 21:26:13
559,1278,780,2025-09-02 20:04:39,2164,30,0.177,2025-09-16 20:04:39
560,1282,339,2024-10-21 16:12:08,3695,30,0.235,2024-11-04 16:12:08
561,1284,2454,2024-03-04 03:56:53,1274,60,0.182,2024-03-26 03:56:53
562,1285,3722,2025-11-26 21:53:59,3290,7,0.218,2025-12-04 21:53:59
563,1287,286,2024-08-26 10:51:45,2949,30,0.198,2024-09-09 10:51:45
564,1290,2900,2024-04-11 11:47:16,1683,21,0.243,2024-04-23 11:47:16
565,1292,1437,2025-09-26 18:48:42,534,60,0.221,2025-10-18 18:48:42
566,1293,4867,2024-04-29 06:45:08,2147,90,0.278,2024-05-28 06:45:08
567,1294,3782,2024-03-31 07:50:53,4076,14,0.242,2024-04-10 07:50:53
568,1295,620,2025-04-24 13:15:53,1589,30,0.208,2025-05-08 13:15:53
569,1297,4449,2024-10-08 09:34:49,564,7,0.33,2024-10-16 09:34:49
570,1298,3550,2024-11-14 22:20:01,982,120,0.259,2024-12-21 22:20:01
571,1300,418,2025-09-29 22:29:13,3368,21,0.285,2025-10-11 22:29:13
572,1302,4127,2024-05-23 01:08:18,2846,14,0.258,2024-06-02 01:08:18
573,1303,3364,2024-04-19 18:38:04,4276,21,0.205,2024-05-01 18:38:04
574,1304,4569,2025-04-22 21:14:38,1658,60,0.25,2025-05-14 21:14:38
575,1305,592,2024-11-11 11:18:01,3784,21,0.259,2024-11-23 11:18:01
576,1307,4866,2024-06-08 02:37:31,1003,21,0.224,2024-06-20 02:37:31
577,1308,4715,2024-11-09 10:22:00,823,90,0.272,2024-12-08 10:22:00
578,1311,2527,2024-06-23 06:34:21,2100,7,0.174,2024-07-01 06:34:21
579,1314,2510,2024-06-06 14:22:22,3589,90,0.19,2024-07-05 14:22:22
580,1316,4051,2025-10-14 21:30:51,4289,90,0.265,2025-11-12 21:30:51
581,1321,4952,2024-04-24 02:14:40,3373,14,0.32,2024-05-04 02:14:40
582,1325,4294,2025-02-11 13:12:53,2883,7,0.206,2025-02-19 13:12:53
583,1327,2859,2024-12-02 16:31:43,1566,180,0.24,2025-01-23 16:31:43
584,1328,2445,2025-02-10 00:55:57,1041,14,0.245,2025-02-20 00:55:57
585,1332,1832,2025-12-03 16:13:58,3281,14,0.308,2025-12-13 16:13:58
586,1336,4428,2024-07-11 21:14:52,4426,30,0.234,2024-07-25 21:14:52
587,1337,3701,2025-10-07 00:28:13,1727,7,0.257,2025-10-15 00:28:13
588,1339,4233,2025-05-14 12:24:40,3257,7,0.249,2025-05-22 12:24:40
589,1340,4506,2024-10-22 00:25:28,1911,180,0.257,2024-12-13 00:25:28
590,1341,1632,2024-09-17 01:32:23,3369,21,0.201,2024-09-29 01:32:23
591,1342,4444,2025-04-29 15:25:34,1288,120,0.304,2025-06-05 15:25:34
592,1343,1520,2025-01-06 18:02:38,2182,90,0.183,2025-02-04 18:02:38
593,1344,4011,2025-02-17 15:47:29,917,30,0.163,2025-03-03 15:47:29
594,1349,2326,2025-08-12 04:17:19,3992,90,0.209,2025-09-10 04:17:19
595,1352,3168,2024-10-13 05:40:12,993,60,0.268,2024-11-04 05:40:12
596,1353,1407,2025-10-24 19:59:59,1860,90,0.296,2025-11-22 19:59:59
597,1356,2720,2024-02-18 09:25:30,2093,14,0.269,2024-02-28 09:25:30
598,1361,271,2025-09-04 09:01:40,1157,21,0.232,2025-09-16 09:01:40
599,1362,1350,2025-06-02 20:14:14,2228,180,0.308,2025-07-24 20:14:14
600,1363,1948,2025-12-09 06:10:36,4474,180,0.284,2026-01-30 06:10:36
601,1367,3933,2025-01-01 23:56:15,1553,120,0.224,2025-02-07 23:56:15
602,1369,3681,2025-07-21 04:12:19,1969,30,0.218,2025-08-04 04:12:19
603,1373,252,2025-08-05 02:09:11,1624,30,0.24,2025-08-19 02:09:11
604,1374,271,2025-07-24 22:15:01,2002,60,0.28,2025-08-15 22:15:01
605,1378,3546,2024-03-07 21:48:59,2014,30,0.241,2024-03-21 21:48:59
606,1382,4751,2025-02-25 01:32:38,2930,14,0.295,2025-03-07 01:32:38
607,1383,4801,2025-01-13 07:46:57,4770,14,0.19,2025-01-23 07:46:57
608,1385,4517,2024-09-25 14:50:11,621,7,0.201,2024-10-03 14:50:11
609,1389,2284,2025-01-03 00:47:51,3558,21,0.201,2025-01-15 00:47:51
610,1390,1666,2024-07-05 07:10:03,2395,21,0.282,2024-07-17 07:10:03
611,1392,2113,2025-01-01 23:06:55,670,30,0.231,2025-01-15 23:06:55
612,1393,3375,2024-05-13 02:13:08,1694,120,0.293,2024-06-19 02:13:08
613,1394,4449,2025-06-30 11:29:44,4147,7,0.253,2025-07-08 11:29:44
614,1395,1070,2024-03-11 17:26:54,2144,120,0.303,2024-04-17 17:26:54
615,1397,2310,2024-12-22 19:33:36,3870,7,0.215,2024-12-30 19:33:36
616,1398,1684,2024-11-25 16:29:04,2334,14,0.314,2024-12-05 16:29:04
617,1399,2212,2025-05-07 11:48:57,1985,30,0.288,2025-05-21 11:48:57
618,1400,2607,2025-03-05 20:51:29,4725,7,0.33,2025-03-13 20:51:29
619,1403,2108,2025-06-24 03:34:34,3042,21,0.252,2025-07-06 03:34:34
620,1405,2730,2024-09-02 13:48:25,4811,60,0.149,2024-09-24 13:48:25
621,1406,1943,2024-12-03 20:04:39,3287,30,0.25,2024-12-17 20:04:39
622,1407,4016,2025-07-20 11:28:20,3652,60,0.303,2025-08-11 11:28:20
623,1410,2311,2024-08-21 10:36:56,1540,14,0.259,2024-08-31 10:36:56
624,1411,220,2025-07-23 22:27:30,3324,7,0.231,2025-07-31 22:27:30
625,1413,2475,2024-11-18 16:55:28,2021,180,0.259,2025-01-09 16:55:28
626,1414,4586,2025-12-03 01:54:24,963,7,0.264,2025-12-11 01:54:24
627,1419,327,2025-11-30 10:06:10,2391,180,0.175,2026-01-21 10:06:10
628,1422,1536,2025-03-18 13:54:05,4278,14,0.215,2025-03-28 13:54:05
629,1429,4646,2024-11-03 15:26:05,1455,90,0.236,2024-12-02 15:26:05
630,1431,2901,2024-04-05 14:32:35,2248,180,0.269,2024-05-27 14:32:35
631,1432,1222,2025-04-11 19:56:41,1346,180,0.341,2025-06-02 19:56:41
632,1434,2610,2024-03-25 07:03:01,4867,30,0.223,2024-04-08 07:03:01
633,1438,4925,2025-05-10 23:13:51,3362,120,0.244,2025-06-16 23:13:51
634,1440,4228,2024-11-05 05:01:19,2901,30,0.1,2024-11-19 05:01:19
635,1441,2241,2024-02-12 01:19:27,4198,21,0.279,2024-02-24 01:19:27
636,1443,441,2024-08-08 03:08:40,1111,30,0.176,2024-08-22 03:08:40
637,1446,86,2024-04-28 13:08:42,2334,14,0.227,2024-05-08 13:08:42
638,1447,3012,2024-10-01 05:13:29,4036,21,0.343,2024-10-13 05:13:29
639,1449,3629,2025-12-04 21:55:40,4861,14,0.224,2025-12-14 21:55:40
640,1455,789,2024-05-17 03:06:42,1634,120,0.196,2024-06-23 03:06:42
641,1457,1437,2024-07-13 19:25:33,2670,30,0.232,2024-07-27 19:25:33
642,1458,2604,2025-10-02 07:42:49,982,14,0.266,2025-10-12 07:42:49
643,1459,2097,2025-11-01 16:46:52,1824,14,0.199,2025-11-11 16:46:52
644,1460,3301,2024-08-18 22:25:09,1324,180,0.313,2024-10-09 22:25:09
645,1463,1504,2024-03-31 01:08:24,3627,21,0.34,2024-04-12 01:08:24
646,1466,1745,2024-06-18 21:48:44,1637,21,0.276,2024-06-30 21:48:44
647,1476,4141,2024-03-23 13:29:08,1365,90,0.234,2024-04-21 13:29:08
648,1477,3530,2025-03-05 22:39:24,4760,21,0.187,2025-03-17 22:39:24
649,1478,3699,2024-07-12 19:24:25,838,30,0.158,2024-07-26 19:24:25
650,1479,2573,2024-03-12 13:36:14,3724,180,0.248,2024-05-03 13:36:14
651,1481,4342,2025-06-21 07:00:24,1173,90,0.294,2025-07-20 07:00:24
652,1482,4302,2025-09-25 04:20:47,829,180,0.259,2025-11-16 04:20:47
653,1484,3050,2025-08-16 11:54:55,723,90,0.323,2025-09-14 11:54:55
654,1485,2926,2024-02-07 07:48:04,2140,30,0.181,2024-02-21 07:48:04
655,1490,3182,2025-01-21 22:46:29,2145,60,0.259,2025-02-12 22:46:29
656,1491,96,2025-05-23 07:13:35,4667,30,0.282,2025-06-06 07:13:35
657,1492,3222,2025-10-30 02:52:15,1239,7,0.246,2025-11-07 02:52:15
658,1495,3633,2024-05-23 12:49:47,2071,30,0.203,2024-06-06 12:49:47
659,1502,1042,2025-12-07 02:12:20,2712,21,0.28,2025-12-19 02:12:20
660,1503,3728,2024-11-05 05:45:00,950,60,0.189,2024-11-27 05:45:00
661,1505,1482,2025-05-16 19:10:05,936,60,0.251,2025-06-07 19:10:05
662,1508,2485,2025-11-28 01:06:12,1175,21,0.262,2025-12-10 01:06:12
