channel,product_type,requested_amount,requested_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,apply_hour,apply_dayofweek,y_dpd30_ever
app,installment,1091,180,1,41,0.35,0,60,55,22,M,2,high,married,5,state,4185.0,118,104,3,3,0,526.0,1,0.64,1,2,3,2,0,0.0,0,0.0,30.0,34.0,2.6666666666666665,4.0,1.0,0.3333333333333333,7,4,0
app,installment,1099,90,5,6,0.31,0,73,3,46,M,5,middle,married,0,self_employed,5215.0,112,363,4,3,0,639.0,0,0.33,2,4,3,3,1,0.3333333333333333,0,0.0,48.333333333333336,59.0,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,3,3,0
app,short_term,1519,7,7,29,0.15,0,63,39,36,M,3,college,single,7,self_employed,1897.0,26,378,5,3,1,667.0,0,0.56,5,1,3,2,0,0.0,0,0.0,49.0,63.0,2.0,4.0,1.0,1.0,5,1,0
app,short_term,1017,7,0,10,0.08,1,72,55,41,M,3,college,married,5,unemployed,3759.0,13,320,1,3,0,606.0,1,0.05,0,2,3,3,0,0.0,0,0.0,54.666666666666664,59.0,1.3333333333333333,2.0,1.0,1.0,22,1,0
app,short_term,2436,21,6,28,0.11,0,63,15,29,M,3,college,married,0,self_employed,2939.0,58,64,4,2,0,620.0,0,0.59,8,3,2,2,0,0.0,0,0.0,27.5,37.0,3.0,4.0,1.0,0.5,10,3,0
app,installment,2085,180,12,5,0.07,0,61,10,42,M,3,high,divorced,0,private,5629.0,86,134,3,1,1,588.0,0,0.14,0,4,1,1,0,0.0,0,0.0,44.0,44.0,2.0,2.0,1.0,1.0,17,2,0
web,short_term,2279,21,8,8,0.12,1,71,22,54,F,4,high,married,4,private,4639.0,113,438,3,3,0,648.0,0,0.14,10,1,3,2,0,0.0,0,0.0,42.666666666666664,79.0,1.6666666666666667,3.0,1.0,0.6666666666666666,5,0,0
app,installment,775,60,4,18,0.34,0,64,27,48,M,4,middle,married,9,unemployed,3272.0,71,107,5,3,0,578.0,2,0.26,9,0,3,1,0,0.0,0,0.0,42.666666666666664,67.0,1.0,1.0,1.0,1.0,0,2,0
app,installment,3520,180,2,28,0.18,0,70,40,27,F,1,high,single,4,private,3468.0,101,159,4,3,0,736.0,2,0.61,8,5,3,3,0,0.0,0,0.0,43.666666666666664,68.0,2.0,4.0,1.0,1.0,7,6,0
app,installment,1396,120,5,20,0.27,0,51,15,48,F,5,college,married,8,private,4145.0,115,294,3,2,1,580.0,0,0.65,6,1,2,2,0,0.0,0,0.0,40.5,50.0,2.0,3.0,1.0,0.5,6,3,0
app,installment,3215,180,5,16,0.06,0,74,36,48,F,3,high,married,2,self_employed,2342.0,19,412,2,2,1,561.0,0,0.17,8,2,2,1,0,0.0,0,0.0,39.0,51.0,1.0,1.0,1.0,0.5,4,2,0
web,installment,2648,120,9,13,0.2,0,36,46,28,M,3,college,married,8,private,5324.0,75,74,1,3,0,628.0,0,0.59,6,5,3,3,0,0.0,0,0.0,43.0,73.0,1.0,1.0,1.0,1.0,10,5,0
web,short_term,3188,21,0,16,0.37,0,48,29,24,M,1,high,single,10,self_employed,4198.0,31,362,5,3,1,669.0,0,0.56,3,0,3,3,0,0.0,1,0.3333333333333333,51.666666666666664,64.0,1.6666666666666667,2.0,1.0,0.6666666666666666,22,6,0
app,installment,2896,90,6,33,0.32,0,85,35,54,F,2,college,married,8,private,1871.0,61,93,3,2,0,657.0,0,0.52,9,1,2,2,0,0.0,0,0.0,46.0,71.0,1.0,1.0,0.5,1.0,23,4,0
app,short_term,2080,30,8,28,0.25,1,60,26,50,F,2,college,married,1,private,6139.0,69,56,5,1,0,560.0,0,0.06,7,2,1,1,0,0.0,0,0.0,38.0,38.0,1.0,1.0,1.0,1.0,14,5,0
app,short_term,1944,14,5,34,0.14,0,63,52,28,F,5,graduate,married,10,private,5533.0,66,150,4,2,0,488.0,0,0.35,0,0,2,2,0,0.0,1,0.5,36.5,51.0,1.5,2.0,1.0,1.0,8,1,0
app,installment,4616,120,6,11,0.16,0,87,24,55,M,3,high,married,4,private,4613.0,32,80,4,2,1,674.0,1,0.07,3,0,2,2,0,0.0,0,0.0,38.0,57.0,1.5,2.0,1.0,0.5,18,3,0
app,short_term,1078,21,4,26,0.34,0,35,18,28,M,3,college,single,5,private,3151.0,58,412,2,3,0,640.0,0,0.2,6,1,3,3,0,0.0,0,0.0,52.666666666666664,70.0,1.3333333333333333,2.0,1.0,1.0,18,1,0
app,short_term,4816,30,6,0,0.24,0,52,27,33,F,5,college,married,6,state,4828.0,98,344,5,1,0,455.0,0,0.73,3,2,1,1,0,0.0,0,0.0,47.0,47.0,4.0,4.0,1.0,1.0,5,6,0
partner,short_term,1065,7,8,17,0.09,0,81,13,30,M,4,high,single,7,self_employed,3592.0,31,60,5,1,1,602.0,1,0.75,6,2,1,1,0,0.0,0,0.0,33.0,33.0,2.0,2.0,1.0,1.0,23,1,0
app,installment,3979,180,2,14,0.28,0,50,45,43,F,5,graduate,married,2,private,3508.0,43,322,5,3,1,599.0,0,0.43,9,3,3,3,0,0.0,0,0.0,33.0,46.0,1.0,1.0,1.0,1.0,2,1,0
app,short_term,1339,21,6,20,0.28,0,36,31,18,M,3,middle,single,8,private,4613.0,96,89,2,3,1,700.0,0,0.55,2,0,3,3,0,0.0,1,0.3333333333333333,32.666666666666664,59.0,1.6666666666666667,3.0,0.6666666666666666,1.0,2,3,0
app,short_term,4559,14,6,30,0.21,1,22,12,26,F,3,middle,divorced,5,state,6289.0,46,281,1,1,0,514.0,0,0.58,0,0,1,1,0,0.0,0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,18,2,0
partner,installment,4698,120,3,10,0.05,0,57,42,54,M,3,college,married,3,state,5111.0,60,102,4,2,0,605.0,0,0.11,3,0,2,2,1,0.5,0,0.0,18.0,23.0,1.5,2.0,0.5,0.5,9,5,0
app,installment,4157,90,1,12,0.47,0,71,57,32,M,4,high,single,2,private,2403.0,43,388,2,2,0,554.0,0,0.07,9,4,2,2,0,0.0,0,0.0,8.0,10.0,2.0,3.0,1.0,1.0,19,3,0
app,installment,3122,60,2,27,0.13,0,75,52,19,F,3,college,married,0,self_employed,5902.0,116,261,3,2,0,599.0,0,0.21,9,0,2,2,0,0.0,0,0.0,29.0,42.0,2.5,3.0,1.0,1.0,17,2,0
app,installment,1454,180,2,22,0.28,0,45,37,52,F,3,college,married,3,unemployed,3528.0,106,117,2,1,1,615.0,0,0.53,0,2,1,1,0,0.0,0,0.0,74.0,74.0,2.0,2.0,1.0,1.0,4,6,0
partner,installment,2189,120,4,15,0.42,0,87,36,48,F,2,college,single,6,private,6359.0,11,409,3,1,0,596.0,0,0.45,2,0,1,1,0,0.0,0,0.0,23.0,23.0,1.0,1.0,1.0,1.0,5,6,0
app,short_term,1931,7,0,21,0.37,0,78,22,44,F,4,middle,married,6,state,2461.0,42,266,5,2,0,533.0,2,0.15,3,2,2,1,0,0.0,0,0.0,40.5,51.0,1.5,2.0,1.0,1.0,18,0,0
web,installment,3817,60,3,26,0.09,0,87,26,46,M,2,high,married,7,state,4063.0,9,231,4,2,1,710.0,0,0.46,8,1,2,1,0,0.0,0,0.0,31.5,42.0,3.0,3.0,1.0,0.0,15,1,0
app,short_term,1610,21,3,15,0.56,0,60,30,50,M,4,high,single,5,private,3364.0,88,223,5,3,1,613.0,0,0.85,0,6,3,2,0,0.0,1,0.3333333333333333,48.666666666666664,53.0,1.0,1.0,1.0,1.0,18,6,0
app,short_term,2888,21,5,11,0.27,0,18,47,43,M,3,college,single,6,state,3609.0,1,205,3,3,0,675.0,0,0.25,6,0,3,2,0,0.0,0,0.0,39.333333333333336,55.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,4,4,0
app,installment,616,90,0,32,0.52,0,21,39,53,M,2,college,married,0,self_employed,3574.0,107,263,4,2,0,661.0,0,0.26,10,0,2,2,0,0.0,1,0.5,28.0,32.0,2.0,2.0,1.0,0.5,8,0,0
web,installment,1591,60,13,15,0.38,0,45,3,28,F,2,high,single,6,private,2229.0,5,125,2,2,1,771.0,0,0.37,5,1,2,2,0,0.0,0,0.0,22.0,44.0,1.5,2.0,1.0,0.5,9,5,0
app,short_term,866,14,4,34,0.09,0,50,31,25,F,3,high,single,6,state,5545.0,14,353,1,2,0,603.0,0,0.33,8,3,2,1,0,0.0,0,0.0,22.5,33.0,1.0,1.0,1.0,0.5,6,1,0
web,installment,2030,120,5,20,0.34,0,44,28,25,F,3,graduate,single,0,self_employed,3180.0,115,183,3,3,0,623.0,0,0.29,9,3,3,3,0,0.0,0,0.0,36.666666666666664,80.0,2.0,3.0,1.0,0.3333333333333333,15,5,0
app,short_term,4039,14,9,26,0.17,0,28,22,19,F,3,high,married,6,private,6135.0,22,229,2,2,1,540.0,0,0.69,8,0,2,2,0,0.0,1,1.0,50.0,73.0,1.5,2.0,1.0,1.0,18,2,0
app,installment,4826,120,6,9,0.21,0,34,37,26,M,4,college,married,2,private,3627.0,51,259,4,3,1,681.0,0,0.29,10,0,3,3,0,0.0,0,0.0,25.666666666666668,46.0,1.3333333333333333,2.0,1.0,0.6666666666666666,9,5,0
partner,installment,4765,90,8,3,0.4,0,45,14,22,M,5,college,married,3,self_employed,5304.0,70,75,5,1,0,696.0,2,0.24,1,0,1,1,0,0.0,0,0.0,52.0,52.0,2.0,2.0,1.0,1.0,13,2,0
app,short_term,1821,7,5,40,0.26,0,58,0,54,M,2,college,married,3,private,4463.0,2,211,5,1,0,652.0,0,0.55,7,2,1,1,0,0.0,0,0.0,27.0,27.0,1.0,1.0,1.0,0.0,0,6,0
app,installment,4261,180,2,37,0.27,0,70,26,44,F,3,high,married,2,self_employed,5592.0,13,287,2,1,1,663.0,0,0.31,0,4,1,1,0,0.0,1,1.0,76.0,76.0,2.0,2.0,1.0,1.0,22,5,0
web,installment,4501,180,8,22,0.02,0,94,33,55,M,2,high,single,0,private,3942.0,1,55,5,1,0,555.0,0,0.25,6,0,1,1,0,0.0,0,0.0,34.0,34.0,2.0,2.0,1.0,1.0,14,3,0
app,short_term,1679,7,4,17,0.49,0,49,10,29,M,3,high,married,10,unemployed,3389.0,64,432,2,2,0,749.0,0,0.62,4,0,2,2,0,0.0,0,0.0,60.0,68.0,1.5,2.0,1.0,1.0,18,0,0
web,short_term,3781,14,6,24,0.14,0,75,23,24,M,3,college,married,8,self_employed,3510.0,16,353,4,2,1,743.0,0,0.19,7,2,2,2,0,0.0,0,0.0,38.5,46.0,1.5,2.0,0.0,1.0,1,5,0
app,short_term,3476,7,5,24,0.23,0,78,19,41,M,2,high,married,6,self_employed,3726.0,86,417,2,3,0,767.0,0,0.2,2,2,3,3,0,0.0,0,0.0,55.333333333333336,75.0,3.3333333333333335,4.0,1.0,0.6666666666666666,6,5,0
app,short_term,751,21,3,33,0.63,0,33,41,22,F,3,graduate,single,3,unemployed,3146.0,58,86,1,1,0,644.0,1,0.38,2,0,1,1,0,0.0,0,0.0,48.0,48.0,1.0,1.0,1.0,1.0,14,5,0
web,short_term,2998,21,3,33,0.19,0,33,20,21,F,3,middle,single,9,private,4039.0,111,96,5,3,1,562.0,2,0.02,0,0,3,2,0,0.0,0,0.0,45.666666666666664,61.0,1.0,1.0,1.0,0.6666666666666666,23,0,0
app,short_term,2588,14,0,33,0.48,0,58,33,29,F,4,college,single,1,private,3425.0,37,201,5,2,1,615.0,0,0.63,8,4,2,2,0,0.0,0,0.0,41.5,42.0,1.0,1.0,1.0,0.5,1,0,0
app,installment,3752,90,4,42,0.31,0,38,13,55,M,1,high,single,5,state,2929.0,94,418,2,1,0,501.0,0,0.23,4,4,1,1,0,0.0,0,0.0,14.0,14.0,3.0,3.0,0.0,1.0,10,3,0
app,installment,2731,90,3,32,0.25,0,63,50,48,M,1,middle,single,0,self_employed,4013.0,5,251,1,1,1,677.0,0,0.28,3,0,1,1,0,0.0,0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,13,1,0
web,installment,4827,120,5,27,0.23,0,71,32,24,F,3,high,single,9,self_employed,4077.0,2,144,4,1,1,633.0,0,0.55,5,0,1,1,0,0.0,0,0.0,55.0,55.0,2.0,2.0,1.0,1.0,8,0,0
app,short_term,4265,21,5,31,0.43,0,72,46,22,M,2,middle,divorced,7,private,2877.0,48,129,2,3,0,564.0,0,0.4,1,0,3,1,0,0.0,0,0.0,37.666666666666664,42.0,2.3333333333333335,3.0,0.6666666666666666,1.0,23,3,0
app,installment,3224,90,5,5,0.09,0,31,28,37,M,3,high,married,8,unemployed,4616.0,6,481,2,3,1,785.0,0,0.23,5,2,3,3,0,0.0,0,0.0,31.0,58.0,2.0,3.0,1.0,0.6666666666666666,10,3,0
app,installment,3793,90,8,7,0.48,0,40,55,26,F,4,college,single,2,unemployed,3633.0,106,250,2,2,0,510.0,1,0.52,5,2,2,2,0,0.0,0,0.0,35.5,69.0,1.5,2.0,1.0,0.5,14,4,0
web,short_term,3139,14,6,26,0.22,0,37,26,35,F,3,graduate,married,3,private,3097.0,57,334,1,2,0,763.0,0,0.54,10,1,2,2,0,0.0,0,0.0,42.5,62.0,1.5,2.0,1.0,0.5,20,1,0
app,short_term,1635,30,4,17,0.47,0,78,31,34,M,4,graduate,married,5,unemployed,6067.0,75,271,5,3,0,702.0,0,0.32,9,2,3,3,0,0.0,0,0.0,15.666666666666666,36.0,2.3333333333333335,4.0,1.0,1.0,20,4,0
partner,installment,4705,120,3,34,0.13,1,71,42,37,F,1,college,single,8,private,3302.0,17,71,4,1,0,678.0,0,0.03,0,0,1,1,0,0.0,0,0.0,16.0,16.0,3.0,3.0,1.0,1.0,3,3,0
app,installment,1255,180,1,18,0.45,1,59,48,20,M,2,high,married,1,unemployed,3792.0,67,206,1,2,0,609.0,0,0.28,10,3,2,2,0,0.0,0,0.0,48.5,55.0,2.0,3.0,0.5,0.5,5,5,0
partner,installment,4659,90,9,24,0.12,1,34,50,23,M,5,high,married,9,self_employed,6178.0,44,211,2,2,0,598.0,0,0.16,6,6,2,2,0,0.0,0,0.0,36.0,63.0,2.5,3.0,1.0,1.0,23,1,0
app,short_term,1856,7,5,20,0.3,0,80,16,46,M,1,high,married,9,unemployed,3590.0,76,450,3,3,0,589.0,0,0.09,2,2,3,2,0,0.0,0,0.0,55.666666666666664,68.0,2.3333333333333335,3.0,1.0,1.0,21,4,0
app,installment,4280,60,8,22,0.23,0,36,51,25,F,5,college,single,5,private,3002.0,104,295,5,3,0,522.0,0,0.33,2,0,3,2,0,0.0,0,0.0,61.333333333333336,82.0,2.3333333333333335,3.0,1.0,0.3333333333333333,2,6,0
web,installment,3169,60,4,19,0.34,0,61,40,54,M,3,college,married,8,private,4993.0,71,211,2,2,1,576.0,0,0.4,0,0,2,2,0,0.0,0,0.0,34.5,64.0,1.5,2.0,1.0,1.0,8,6,0
app,installment,1477,120,1,16,0.15,0,73,9,43,F,2,college,divorced,0,self_employed,2463.0,100,229,3,1,1,770.0,0,0.2,2,0,1,1,0,0.0,0,0.0,46.0,46.0,3.0,3.0,1.0,0.0,15,4,0
app,installment,802,90,2,14,0.14,0,46,22,51,M,4,high,married,8,private,2848.0,64,56,3,3,0,574.0,0,0.32,4,2,3,2,0,0.0,1,0.3333333333333333,27.666666666666668,46.0,1.6666666666666667,3.0,0.6666666666666666,1.0,13,5,0
web,installment,3045,120,8,25,0.45,0,52,38,51,M,3,college,married,10,private,5285.0,81,179,1,1,0,596.0,0,0.34,6,0,1,1,0,0.0,0,0.0,53.0,53.0,1.0,1.0,1.0,1.0,1,0,0
app,short_term,1860,30,3,30,0.36,0,64,0,46,M,3,graduate,single,7,self_employed,3434.0,18,373,3,3,0,573.0,0,0.67,9,2,3,3,0,0.0,0,0.0,62.666666666666664,68.0,1.6666666666666667,3.0,1.0,0.6666666666666666,0,0,0
app,short_term,1962,7,1,17,0.29,0,50,19,37,F,2,high,married,3,unemployed,5010.0,72,289,5,2,0,564.0,0,0.31,4,2,2,2,0,0.0,0,0.0,36.0,41.0,2.5,3.0,1.0,1.0,15,3,0
app,short_term,4024,7,6,18,0.19,0,62,46,24,M,3,high,married,8,self_employed,2498.0,48,379,2,1,1,625.0,0,0.62,9,0,1,1,0,0.0,1,1.0,28.0,28.0,1.0,1.0,1.0,1.0,4,0,0
app,short_term,4347,7,3,0,0.29,0,57,6,46,M,2,college,married,0,private,2443.0,7,445,2,2,0,800.0,2,0.33,3,1,2,2,0,0.0,0,0.0,37.0,53.0,2.0,2.0,1.0,1.0,15,2,1
partner,installment,4206,180,0,33,0.5,1,82,26,45,F,1,graduate,married,2,private,4738.0,110,240,2,3,0,666.0,0,0.07,3,1,3,3,0,0.0,0,0.0,29.0,44.0,2.3333333333333335,5.0,1.0,0.6666666666666666,19,0,0
partner,short_term,2881,14,2,14,0.1,0,94,13,50,F,3,college,single,7,private,5524.0,38,373,4,1,0,751.0,0,0.3,3,1,1,1,0,0.0,0,0.0,31.0,31.0,3.0,3.0,1.0,1.0,7,1,0
app,short_term,3361,14,4,14,0.18,0,67,40,45,M,3,college,married,0,private,3803.0,45,408,3,2,1,734.0,0,0.38,5,5,2,2,0,0.0,0,0.0,62.5,64.0,1.0,1.0,1.0,1.0,21,2,0
web,installment,2793,120,0,18,0.05,0,63,28,38,F,4,high,married,3,self_employed,4301.0,50,244,3,2,0,664.0,0,0.35,3,0,2,2,0,0.0,0,0.0,27.0,31.0,2.0,2.0,0.5,0.5,14,2,0
web,installment,3585,120,6,26,0.16,0,35,30,44,M,3,middle,married,10,self_employed,3547.0,38,110,3,3,0,542.0,0,0.63,4,0,3,3,0,0.0,0,0.0,33.0,39.0,2.0,3.0,1.0,1.0,0,6,0
app,installment,4488,60,4,18,0.49,0,24,30,49,M,4,college,married,2,private,3689.0,97,472,1,3,1,672.0,0,0.72,8,2,3,3,0,0.0,0,0.0,39.0,50.0,2.6666666666666665,5.0,0.6666666666666666,0.6666666666666666,21,3,0
app,installment,2860,180,4,25,0.29,0,20,20,18,F,4,high,married,9,private,3007.0,66,485,1,1,0,606.0,0,0.35,10,0,1,1,0,0.0,0,0.0,57.0,57.0,1.0,1.0,0.0,1.0,6,0,0
app,installment,4860,120,10,22,0.31,0,23,9,18,M,3,middle,single,8,private,4613.0,96,89,2,3,1,700.0,0,0.55,2,0,3,3,0,0.0,1,0.3333333333333333,32.666666666666664,59.0,1.6666666666666667,3.0,0.6666666666666666,1.0,21,6,0
app,installment,2808,90,0,8,0.47,0,85,35,51,M,1,high,married,8,private,3062.0,7,485,3,3,0,573.0,0,0.31,5,1,3,3,0,0.0,0,0.0,51.666666666666664,59.0,2.3333333333333335,4.0,1.0,1.0,22,2,0
app,short_term,2426,30,4,22,0.36,0,42,25,37,M,5,middle,married,10,private,3730.0,48,471,2,2,0,759.0,0,0.14,1,0,2,2,0,0.0,0,0.0,29.0,30.0,1.0,1.0,1.0,1.0,8,0,0
app,short_term,4872,30,7,12,0.12,0,88,26,25,M,1,high,married,6,private,7179.0,77,110,5,2,1,531.0,0,0.47,2,1,2,2,0,0.0,0,0.0,37.0,57.0,1.5,2.0,0.5,1.0,16,5,0
partner,short_term,1688,30,6,15,0.13,0,48,41,21,F,5,college,single,7,self_employed,2206.0,31,232,4,3,0,484.0,0,0.18,5,0,3,3,0,0.0,0,0.0,9.333333333333334,21.0,1.0,1.0,1.0,1.0,11,3,0
app,short_term,771,21,0,0,0.41,0,55,43,25,F,4,college,divorced,5,state,6760.0,108,231,3,3,1,467.0,0,0.51,2,0,3,2,0,0.0,0,0.0,31.0,52.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,1,2,0
app,installment,2462,180,5,11,0.24,0,56,11,22,M,5,college,single,5,private,2959.0,80,248,3,1,1,526.0,0,0.59,10,1,1,1,0,0.0,0,0.0,51.0,51.0,2.0,2.0,1.0,1.0,20,1,0
app,installment,4490,180,5,19,0.51,0,61,56,44,F,2,graduate,married,1,self_employed,2417.0,93,349,1,2,1,583.0,0,0.58,4,1,2,2,0,0.0,0,0.0,48.0,57.0,2.5,4.0,1.0,0.5,11,3,0
web,installment,4317,120,3,22,0.35,0,82,31,30,F,3,high,single,9,private,8420.0,60,433,2,3,1,565.0,0,0.17,5,1,3,3,0,0.0,0,0.0,42.0,65.0,1.0,1.0,1.0,0.6666666666666666,0,3,0
app,short_term,2927,14,6,12,0.16,0,84,19,52,M,3,middle,married,5,private,5338.0,33,260,2,2,1,450.0,0,0.4,8,1,2,2,0,0.0,0,0.0,19.5,21.0,2.0,2.0,1.0,0.5,19,2,0
app,short_term,898,14,6,39,0.46,0,30,25,42,M,3,college,married,3,state,2607.0,28,156,4,2,0,542.0,0,0.42,10,5,2,2,0,0.0,0,0.0,40.5,66.0,2.5,3.0,0.5,1.0,4,2,0
app,installment,4565,90,8,14,0.17,0,63,32,48,F,1,high,married,8,self_employed,2777.0,102,478,3,3,1,604.0,0,0.12,7,0,3,3,1,0.3333333333333333,0,0.0,30.666666666666668,47.0,2.3333333333333335,5.0,1.0,0.6666666666666666,16,2,0
web,installment,884,60,0,7,0.1,0,70,47,48,M,2,high,married,10,self_employed,4526.0,47,80,4,3,0,624.0,0,0.42,5,2,3,3,0,0.0,0,0.0,50.333333333333336,70.0,3.0,4.0,1.0,1.0,2,1,0
web,short_term,2481,30,7,29,0.06,0,28,19,26,M,3,middle,single,9,unemployed,5777.0,106,442,3,1,1,557.0,0,0.4,9,0,1,1,0,0.0,0,0.0,59.0,59.0,1.0,1.0,0.0,1.0,7,1,0
partner,short_term,3871,7,1,9,0.23,0,55,50,39,M,2,college,married,1,private,1899.0,41,207,3,2,0,617.0,0,0.48,4,0,2,2,0,0.0,0,0.0,26.5,53.0,2.5,3.0,1.0,1.0,13,2,0
partner,installment,1392,180,9,20,0.36,0,61,40,23,F,2,college,married,8,private,6170.0,73,390,1,1,0,623.0,0,0.21,3,1,1,1,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6,5,0
web,short_term,616,21,5,28,0.11,0,55,24,38,M,1,college,single,8,unemployed,4800.0,12,295,1,2,0,616.0,1,0.37,0,0,2,2,0,0.0,0,0.0,53.5,54.0,1.5,2.0,1.0,1.0,21,1,0
app,installment,2840,90,1,28,0.45,0,85,27,51,F,1,college,divorced,0,private,3804.0,104,406,2,2,1,507.0,0,0.14,4,0,2,1,0,0.0,0,0.0,56.5,66.0,1.5,2.0,1.0,0.5,23,3,0
web,installment,2552,60,0,29,0.21,1,20,11,30,M,3,college,single,6,self_employed,3779.0,67,486,2,2,0,567.0,0,0.36,8,0,2,2,0,0.0,0,0.0,43.0,49.0,2.5,4.0,1.0,1.0,8,4,0
partner,short_term,2409,30,1,14,0.28,0,64,0,45,F,2,high,married,0,private,5389.0,78,174,1,1,1,547.0,1,0.04,4,3,1,1,0,0.0,0,0.0,60.0,60.0,2.0,2.0,0.0,1.0,15,0,0
web,installment,1407,120,3,26,0.23,0,73,19,24,F,3,graduate,single,5,self_employed,3493.0,51,486,2,1,0,719.0,0,0.14,10,2,1,1,0,0.0,0,0.0,58.0,58.0,2.0,2.0,1.0,1.0,6,6,0
app,installment,3545,90,3,32,0.45,0,64,42,25,M,4,high,single,7,private,2203.0,84,324,5,3,1,574.0,1,0.15,0,0,3,3,0,0.0,0,0.0,22.333333333333332,44.0,2.3333333333333335,5.0,1.0,1.0,10,2,0
app,installment,1885,120,7,21,0.12,0,54,26,41,F,3,college,married,2,private,4058.0,83,323,4,1,0,616.0,1,0.2,1,2,1,1,0,0.0,1,1.0,4.0,4.0,2.0,2.0,1.0,1.0,22,4,0
app,short_term,2281,14,4,18,0.06,0,54,23,23,M,1,college,single,2,state,3954.0,91,490,4,2,0,570.0,0,0.53,6,2,2,2,0,0.0,0,0.0,38.5,43.0,2.0,3.0,1.0,1.0,22,6,0
app,short_term,3592,14,3,8,0.18,0,10,29,49,M,4,high,divorced,8,self_employed,2859.0,63,118,2,1,1,511.0,0,0.12,9,3,1,1,0,0.0,0,0.0,7.0,7.0,1.0,1.0,1.0,1.0,11,5,0
web,short_term,4073,30,5,38,0.22,1,94,3,26,M,3,middle,single,6,private,4228.0,17,489,2,3,0,681.0,0,0.46,3,1,3,2,0,0.0,0,0.0,42.333333333333336,60.0,2.6666666666666665,4.0,1.0,0.3333333333333333,12,1,0
partner,installment,1311,180,2,17,0.26,0,84,45,26,F,5,high,married,6,state,4807.0,25,146,5,2,1,633.0,0,0.29,8,0,2,2,0,0.0,0,0.0,47.0,51.0,1.5,2.0,1.0,0.5,17,6,0
app,short_term,1918,21,1,16,0.26,0,61,42,24,M,2,college,single,5,private,2918.0,68,341,2,1,0,519.0,0,0.27,2,0,1,1,0,0.0,0,0.0,21.0,21.0,2.0,2.0,1.0,0.0,12,1,0
app,short_term,3923,14,7,24,0.24,0,40,9,49,F,4,college,single,2,unemployed,4903.0,116,188,1,3,0,631.0,1,0.83,1,1,3,3,0,0.0,1,0.3333333333333333,25.333333333333332,37.0,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,13,2,0
app,installment,1980,60,6,35,0.37,0,32,22,31,F,3,college,single,5,private,5673.0,66,74,4,2,0,553.0,0,0.36,2,0,2,2,0,0.0,1,0.5,36.5,48.0,1.0,1.0,1.0,1.0,20,0,0
app,installment,2180,60,3,20,0.01,0,51,13,48,F,5,high,single,3,private,2394.0,12,420,1,1,1,570.0,0,0.53,2,3,1,1,0,0.0,0,0.0,33.0,33.0,3.0,3.0,1.0,1.0,5,6,0
web,installment,1485,60,3,14,0.53,0,39,56,24,M,3,graduate,married,4,private,4208.0,27,258,3,3,0,624.0,0,0.08,0,5,3,3,0,0.0,0,0.0,45.666666666666664,81.0,1.3333333333333333,2.0,1.0,0.6666666666666666,6,3,0
partner,short_term,4615,30,4,9,0.19,0,42,7,19,M,3,middle,married,10,unemployed,5905.0,49,421,4,2,1,743.0,0,0.66,8,3,2,2,0,0.0,0,0.0,53.0,68.0,1.0,1.0,0.5,1.0,6,4,0
web,short_term,4353,21,5,30,0.24,0,62,21,38,M,5,college,single,9,state,2844.0,53,262,5,2,0,713.0,0,0.28,0,0,2,2,1,0.5,0,0.0,66.5,79.0,1.5,2.0,1.0,1.0,0,5,0
app,short_term,4962,30,2,29,0.21,0,39,33,27,M,2,college,married,0,state,6645.0,63,496,5,2,0,653.0,0,0.21,7,2,2,2,0,0.0,0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,5,5,0
app,short_term,741,30,5,22,0.09,0,35,38,27,M,2,college,single,9,private,4318.0,53,458,3,1,0,706.0,0,0.53,0,0,1,1,0,0.0,0,0.0,35.0,35.0,2.0,2.0,0.0,0.0,11,4,0
web,installment,3254,120,10,24,0.3,0,44,40,27,F,4,graduate,married,2,state,3643.0,86,418,3,3,0,558.0,0,0.5,2,0,3,3,0,0.0,0,0.0,24.0,45.0,1.0,1.0,0.6666666666666666,1.0,20,1,0
app,short_term,3603,21,0,6,0.19,0,68,5,20,F,5,middle,married,6,private,3449.0,88,393,3,1,1,572.0,1,0.43,5,0,1,1,0,0.0,0,0.0,20.0,20.0,1.0,1.0,0.0,1.0,8,4,0
app,short_term,4723,14,1,48,0.36,0,53,44,43,M,2,high,married,6,private,7873.0,5,198,4,3,1,607.0,1,0.36,0,1,3,2,0,0.0,0,0.0,42.666666666666664,63.0,1.6666666666666667,2.0,1.0,1.0,21,6,0
