app_id,user_id,apply_dt,channel,product_type,requested_amount,requested_term,risk_score,decision,approve_dt,approved_amount,approved_term
310,777,2025-02-13 14:44:49,app,short_term,4060,14,595,approved,2025-02-15 14:44:49,3744,14
311,194,2024-02-14 04:10:25,app,installment,3808,120,574,rejected,,0,0
312,2493,2024-08-16 07:15:44,app,short_term,4055,30,604,rejected,,0,0
313,1505,2024-05-30 11:48:25,app,short_term,4997,7,600,rejected,,0,0
314,2719,2024-12-05 14:24:17,app,short_term,703,30,573,rejected,,0,0
315,638,2025-08-23 23:34:02,web,short_term,3712,30,605,rejected,,0,0
316,1569,2025-05-06 16:05:06,app,short_term,689,30,558,rejected,,0,0
317,4431,2024-02-09 16:16:52,web,installment,2316,180,648,approved,2024-02-11 16:16:52,2316,180
318,4141,2024-10-02 21:27:27,app,short_term,2018,21,596,approved,2024-10-02 21:27:27,2018,21
319,4009,2025-09-11 21:59:26,web,installment,4174,90,673,rejected,,0,0
320,2543,2025-05-27 22:12:03,app,short_term,3797,7,613,rejected,,0,0
321,1873,2025-01-19 12:00:51,app,short_term,3204,7,606,approved,2025-01-21 12:00:51,3204,7
322,3799,2025-04-18 18:09:27,app,installment,4673,90,546,approved,2025-04-20 18:09:27,4673,90
323,2527,2024-07-11 15:37:11,app,installment,2301,90,536,rejected,,0,0
324,42,2024-04-01 00:57:32,app,installment,3103,60,613,rejected,,0,0
325,2349,2024-10-13 03:00:34,web,installment,1975,60,527,approved,2024-10-13 03:00:34,1975,60
326,1809,2024-06-24 17:09:07,web,short_term,3883,14,611,approved,2024-06-24 17:09:07,3212,14
327,1473,2025-09-08 05:16:20,app,short_term,3174,21,563,approved,2025-09-10 05:16:20,3174,21
328,3823,2025-01-22 12:09:56,app,short_term,4798,30,558,approved,2025-01-22 12:09:56,4798,30
329,3352,2025-01-13 12:57:53,web,short_term,3947,21,543,rejected,,0,0
330,1698,2024-04-14 08:46:33,app,short_term,2271,14,647,rejected,,0,0
331,2555,2024-05-21 03:50:25,app,installment,2898,90,581,rejected,,0,0
332,58,2025-09-09 19:20:54,partner,installment,3006,180,594,approved,2025-09-10 19:20:54,3006,180
333,1665,2025-01-18 21:02:10,app,short_term,4397,21,615,approved,2025-01-20 21:02:10,4397,21
334,1212,2025-07-18 22:00:07,partner,short_term,2774,14,574,approved,2025-07-18 22:00:07,2774,14
335,1244,2024-06-04 03:25:40,app,installment,2422,180,579,rejected,,0,0
336,3001,2025-06-09 14:06:12,app,installment,1537,120,492,rejected,,0,0
337,204,2025-05-08 22:58:58,web,installment,786,120,573,rejected,,0,0
338,2604,2024-04-20 02:17:09,app,short_term,2370,14,586,rejected,,0,0
339,1904,2025-11-05 20:04:12,app,short_term,3297,7,564,rejected,,0,0
340,211,2024-03-10 02:21:29,app,short_term,2521,21,558,rejected,,0,0
341,1022,2025-08-29 07:13:41,app,installment,582,120,529,rejected,,0,0
342,3890,2025-10-06 06:02:23,web,short_term,3825,30,676,approved,2025-10-06 06:02:23,3825,30
343,1155,2025-02-10 11:36:25,app,short_term,4519,14,558,rejected,,0,0
344,355,2024-08-26 04:18:58,app,short_term,4587,30,596,rejected,,0,0
345,3867,2024-08-18 01:40:37,web,installment,4627,120,528,rejected,,0,0
346,64,2024-08-03 15:37:33,app,short_term,4106,7,578,approved,2024-08-04 15:37:33,4106,7
347,4890,2024-03-29 22:10:26,app,installment,2172,60,587,approved,2024-03-30 22:10:26,2172,60
348,4357,2024-09-13 16:40:11,partner,short_term,1825,30,603,approved,2024-09-15 16:40:11,1825,30
349,55,2024-04-12 11:10:17,web,installment,4960,60,493,rejected,,0,0
350,4702,2025-03-14 07:23:16,app,installment,1091,180,575,approved,2025-03-15 07:23:16,1091,180
351,1171,2024-03-07 03:43:28,app,installment,1099,90,587,approved,2024-03-08 03:43:28,1099,90
352,4602,2025-07-13 15:40:18,app,installment,788,90,596,approved,2025-07-14 15:40:18,788,90
353,3728,2024-11-05 05:21:15,app,short_term,1519,7,599,approved,2024-11-07 05:21:15,1519,7
354,933,2024-07-25 23:09:18,app,short_term,2220,7,550,rejected,,0,0
355,2945,2024-10-29 22:21:07,app,short_term,1017,7,590,approved,2024-10-30 22:21:07,1017,7
356,4338,2024-11-28 10:21:12,app,short_term,2436,21,592,approved,2024-11-28 10:21:12,2436,21
357,606,2025-10-18 23:55:52,app,short_term,2253,21,587,rejected,,0,0
358,355,2024-10-02 17:24:07,app,installment,2085,180,593,approved,2024-10-03 17:24:07,2085,180
359,2568,2024-09-30 05:39:08,web,short_term,2279,21,635,approved,2024-09-30 05:39:08,2279,21
360,268,2024-07-18 14:24:48,web,short_term,4805,30,637,rejected,,0,0
361,1139,2025-02-06 01:36:50,web,short_term,2821,14,524,rejected,,0,0
362,4572,2025-01-09 07:26:34,partner,installment,2866,60,547,rejected,,0,0
363,2824,2025-09-26 05:09:20,app,installment,1921,60,586,rejected,,0,0
364,3468,2024-02-29 12:38:34,web,short_term,4450,30,537,rejected,,0,0
365,623,2024-06-18 23:00:07,app,short_term,852,21,549,rejected,,0,0
366,1926,2024-07-17 00:39:30,app,installment,775,60,573,approved,2024-07-18 00:39:30,775,60
367,306,2025-05-09 15:43:13,app,short_term,1839,7,530,rejected,,0,0
368,3326,2024-03-10 07:28:51,app,installment,3520,180,540,approved,2024-03-10 07:28:51,3520,180
369,3238,2025-07-08 10:11:59,web,short_term,4953,21,612,approved,2025-07-10 10:11:59,4953,21
370,3740,2024-03-19 07:40:56,app,short_term,1543,7,568,rejected,,0,0
371,1904,2024-05-14 23:14:05,app,installment,2629,180,546,rejected,,0,0
372,4298,2024-02-01 06:42:10,app,installment,1396,120,606,approved,2024-02-01 06:42:10,1396,120
373,3132,2025-05-19 01:31:36,web,short_term,635,7,604,rejected,,0,0
374,2240,2025-08-08 16:51:15,web,installment,4518,180,624,rejected,,0,0
375,1713,2024-12-14 17:18:06,app,installment,2244,90,594,rejected,,0,0
376,3914,2025-07-13 09:38:54,app,installment,4126,180,531,rejected,,0,0
377,3462,2025-09-07 07:11:25,app,short_term,1134,7,570,rejected,,0,0
378,3532,2024-09-04 04:01:16,app,installment,3215,180,575,approved,2024-09-05 04:01:16,3215,180
379,3016,2024-02-17 10:33:31,web,installment,2648,120,598,approved,2024-02-18 10:33:31,2648,120
380,1051,2025-02-09 19:10:13,app,installment,2913,120,625,rejected,,0,0
381,2017,2024-10-01 06:36:01,web,installment,4365,60,549,rejected,,0,0
382,4746,2024-07-17 00:11:10,partner,installment,3372,120,539,rejected,,0,0
383,2803,2025-09-04 22:23:21,app,short_term,3080,14,571,rejected,,0,0
384,1539,2024-02-18 22:18:13,web,short_term,3188,21,638,approved,2024-02-19 22:18:13,3188,21
385,3365,2025-03-07 23:48:29,app,installment,2896,90,572,approved,2025-03-08 23:48:29,2806,90
386,3302,2024-12-07 23:02:39,app,short_term,2396,30,589,rejected,,0,0
387,4420,2025-12-21 11:22:43,app,installment,2584,90,684,approved,2025-12-22 11:22:43,2584,90
388,2430,2024-05-04 18:03:46,app,short_term,4261,30,608,rejected,,0,0
389,1070,2025-08-28 03:55:05,web,short_term,4920,30,605,approved,2025-08-28 03:55:05,4286,30
390,2476,2025-01-07 21:53:53,app,short_term,2561,30,456,rejected,,0,0
391,404,2024-10-08 15:34:59,app,installment,4686,90,514,rejected,,0,0
392,4766,2024-09-07 14:40:50,app,short_term,2080,30,595,approved,2024-09-08 14:40:50,2080,30
393,2060,2025-11-03 00:41:00,app,installment,4706,120,569,rejected,,0,0
394,1134,2025-06-06 05:23:50,app,short_term,2164,30,576,rejected,,0,0
395,2098,2025-09-02 19:50:22,app,short_term,1182,7,573,rejected,,0,0
396,2922,2025-03-04 08:13:25,app,short_term,1944,14,621,approved,2025-03-05 08:13:25,1944,14
397,4510,2024-03-21 18:56:20,app,installment,4616,120,618,approved,2024-03-21 18:56:20,4616,120
398,4334,2025-01-21 18:23:26,app,short_term,1078,21,589,approved,2025-01-23 18:23:26,1078,21
399,4687,2025-06-02 17:46:09,web,installment,4083,120,612,rejected,,0,0
400,1285,2024-08-04 05:19:30,app,short_term,4816,30,587,approved,2024-08-06 05:19:30,4816,30
401,2599,2025-03-06 04:33:07,app,short_term,1913,30,543,rejected,,0,0
402,2790,2024-06-29 07:36:42,app,installment,1031,180,603,rejected,,0,0
403,3462,2024-12-07 05:47:47,app,installment,2316,60,589,rejected,,0,0
404,3652,2025-09-10 16:15:22,app,installment,1702,60,633,approved,2025-09-12 16:15:22,1702,60
405,2600,2024-09-10 12:53:53,app,short_term,2240,30,618,rejected,,0,0
406,3481,2024-09-25 03:54:43,app,installment,1183,120,530,rejected,,0,0
407,4681,2025-08-17 05:30:35,app,installment,3511,90,514,rejected,,0,0
408,2937,2024-04-24 11:52:34,web,short_term,4131,30,587,rejected,,0,0
409,3856,2025-05-22 07:11:57,app,short_term,4782,7,541,rejected,,0,0
410,1598,2024-11-19 23:13:58,partner,short_term,1065,7,584,approved,2024-11-19 23:13:58,1065,7
411,2911,2024-11-19 02:13:34,app,installment,3979,180,611,approved,2024-11-19 02:13:34,3979,180
412,3430,2025-03-29 18:45:12,app,short_term,2043,14,554,rejected,,0,0
413,4112,2024-02-15 02:53:22,app,short_term,1339,21,616,approved,2024-02-15 02:53:22,1339,21
414,4052,2024-02-28 18:53:29,app,short_term,4559,14,636,approved,2024-03-01 18:53:29,4559,14
415,1013,2025-06-18 12:11:11,web,installment,2749,90,585,approved,2025-06-19 12:11:11,2749,90
416,3295,2024-08-21 07:37:48,app,installment,1425,60,572,rejected,,0,0
417,4075,2025-10-31 15:26:29,app,installment,1048,60,648,approved,2025-11-02 15:26:29,1048,60
418,3565,2025-09-01 16:31:26,app,installment,1095,180,609,approved,2025-09-02 16:31:26,1095,180
419,491,2025-06-14 06:58:53,app,installment,2901,90,619,approved,2025-06-15 06:58:53,2901,90
420,4114,2025-11-11 06:17:06,app,installment,664,60,524,rejected,,0,0
421,3323,2025-09-12 13:58:11,partner,short_term,3900,30,577,rejected,,0,0
422,209,2025-04-19 02:16:30,app,short_term,1122,21,526,rejected,,0,0
423,4543,2024-11-23 09:53:22,partner,installment,4698,120,593,approved,2024-11-25 09:53:22,4698,120
424,294,2025-12-13 00:21:57,app,short_term,3253,14,619,rejected,,0,0
425,1648,2024-02-08 23:21:26,partner,installment,2397,180,540,rejected,,0,0
426,685,2024-04-18 19:08:01,app,installment,4157,90,574,approved,2024-04-20 19:08:01,3604,90
427,487,2025-10-29 21:52:50,app,short_term,4336,30,556,rejected,,0,0
428,2716,2025-06-28 04:17:43,app,short_term,3830,21,639,rejected,,0,0
429,2070,2025-12-22 17:51:10,app,short_term,2000,7,459,rejected,,0,0
430,3890,2025-09-24 16:42:21,app,installment,4751,90,679,approved,2025-09-24 16:42:21,4751,90
431,2452,2025-09-24 14:32:58,web,short_term,2164,14,614,approved,2025-09-25 14:32:58,2164,14
432,2284,2025-04-23 17:10:06,app,installment,3122,60,632,approved,2025-04-24 17:10:06,3122,60
433,319,2024-12-15 04:02:17,app,installment,1454,180,553,approved,2024-12-16 04:02:17,1454,180
434,2455,2025-08-14 05:54:28,web,installment,651,90,501,rejected,,0,0
435,3532,2024-09-30 16:40:31,partner,short_term,650,7,555,rejected,,0,0
436,402,2025-05-11 05:59:59,partner,installment,2189,120,617,approved,2025-05-12 05:59:59,2189,120
437,4679,2025-04-12 17:04:39,app,installment,1861,90,532,rejected,,0,0
438,1728,2025-03-31 18:55:17,app,short_term,1931,7,528,approved,2025-04-01 18:55:17,1931,7
439,1505,2024-04-29 03:28:45,partner,installment,1631,180,566,rejected,,0,0
440,1426,2025-06-25 17:59:37,partner,short_term,852,21,414,rejected,,0,0
441,1677,2025-04-08 15:56:38,web,installment,3817,60,655,approved,2025-04-09 15:56:38,3817,60
442,4107,2024-11-17 18:12:45,app,short_term,1610,21,549,approved,2024-11-19 18:12:45,1610,21
443,3266,2024-08-14 01:11:33,app,short_term,1711,14,575,rejected,,0,0
444,3939,2024-10-27 09:29:39,app,short_term,762,21,514,rejected,,0,0
445,2711,2024-10-18 04:29:48,app,short_term,2888,21,623,approved,2024-10-18 04:29:48,2888,21
446,661,2024-04-09 12:52:31,web,short_term,4372,7,604,rejected,,0,0
447,1072,2024-07-27 04:43:01,app,installment,3232,120,597,rejected,,0,0
448,4699,2025-11-30 14:51:38,app,short_term,643,21,632,approved,2025-12-02 14:51:38,643,21
449,2035,2024-07-22 22:57:13,app,installment,554,60,576,rejected,,0,0
450,2768,2024-03-19 05:07:47,web,short_term,4794,14,560,rejected,,0,0
451,696,2024-05-21 09:10:11,app,installment,684,60,603,rejected,,0,0
452,3124,2025-12-16 00:00:54,web,short_term,4989,7,603,approved,2025-12-18 00:00:54,4989,7
453,1229,2025-08-09 08:35:11,app,installment,2678,90,587,approved,2025-08-09 08:35:11,2678,90
454,1616,2024-03-11 08:49:52,app,installment,616,90,632,approved,2024-03-12 08:49:52,616,90
455,4440,2025-03-29 09:59:56,web,installment,1591,60,625,approved,2025-03-29 09:59:56,1591,60
456,1839,2025-11-01 01:40:08,app,short_term,2037,21,536,approved,2025-11-02 01:40:08,2037,21
457,2212,2024-06-11 06:52:18,app,short_term,866,14,652,approved,2024-06-13 06:52:18,866,14
458,2110,2024-10-20 09:54:47,app,short_term,4902,30,652,rejected,,0,0
459,2743,2025-05-02 02:58:10,app,short_term,4973,30,571,rejected,,0,0
460,874,2025-11-11 04:48:28,web,short_term,4500,14,597,approved,2025-11-12 04:48:28,4482,14
461,1737,2025-10-03 08:55:58,app,short_term,4846,30,580,rejected,,0,0
462,3396,2025-03-08 15:06:30,web,installment,2030,120,582,approved,2025-03-08 15:06:30,2030,120
463,3823,2025-04-18 11:43:01,app,installment,1920,180,553,rejected,,0,0
464,2056,2024-09-25 18:36:08,app,short_term,4039,14,624,approved,2024-09-25 18:36:08,4039,14
465,443,2025-03-07 12:17:58,web,installment,3091,180,611,rejected,,0,0
466,2355,2024-03-23 08:27:00,app,installment,3501,90,550,rejected,,0,0
467,2751,2025-12-18 10:38:48,app,installment,677,90,640,approved,2025-12-18 10:38:48,677,90
468,2969,2025-06-18 01:44:11,app,installment,1182,90,604,rejected,,0,0
469,2859,2024-12-21 09:27:31,app,installment,4826,120,621,approved,2024-12-21 09:27:31,4826,120
470,3258,2025-03-26 04:56:45,web,installment,2245,60,645,rejected,,0,0
471,4084,2025-12-02 04:02:05,partner,short_term,2208,14,584,approved,2025-12-03 04:02:05,2208,14
472,1484,2024-12-18 13:17:51,partner,installment,4765,90,608,approved,2024-12-19 13:17:51,4765,90
473,4441,2025-03-30 00:05:12,app,short_term,1821,7,625,approved,2025-03-31 00:05:12,1821,7
474,4243,2025-02-20 02:59:28,app,short_term,4142,14,467,rejected,,0,0
475,830,2025-11-27 03:18:07,app,short_term,3365,14,603,approved,2025-11-27 03:18:07,3365,14
476,1268,2024-06-25 05:33:10,app,short_term,3383,14,579,rejected,,0,0
477,4804,2024-06-22 22:26:31,app,installment,4261,180,568,approved,2024-06-23 22:26:31,4261,180
478,2470,2025-04-11 16:43:54,app,installment,1729,120,577,rejected,,0,0
479,4991,2024-12-19 14:28:31,web,installment,4501,180,627,approved,2024-12-20 14:28:31,4501,180
480,517,2025-01-27 09:53:00,app,short_term,3367,21,580,rejected,,0,0
481,3203,2024-11-18 18:13:11,app,short_term,1679,7,644,approved,2024-11-18 18:13:11,1679,7
482,1193,2024-03-16 01:53:00,web,short_term,3781,14,610,approved,2024-03-18 01:53:00,3781,14
483,101,2024-08-04 10:37:39,web,short_term,807,7,543,rejected,,0,0
484,3765,2025-08-26 02:28:02,web,short_term,4487,21,621,approved,2025-08-28 02:28:02,4487,21
485,262,2025-02-01 06:48:14,app,short_term,3476,7,619,approved,2025-02-01 06:48:14,3476,7
486,2639,2025-02-15 14:06:31,app,short_term,751,21,584,approved,2025-02-16 14:06:31,751,21
487,4660,2025-11-04 17:28:03,app,installment,1996,180,569,approved,2025-11-05 17:28:03,1996,180
488,1473,2025-10-17 08:59:44,app,installment,2984,180,525,approved,2025-10-17 08:59:44,2984,180
489,4057,2025-12-15 04:57:08,app,short_term,1906,7,600,rejected,,0,0
490,463,2025-01-31 10:47:59,partner,installment,1728,120,495,rejected,,0,0
491,1757,2024-09-17 00:24:32,app,short_term,590,7,598,rejected,,0,0
492,3824,2025-11-06 02:41:18,web,short_term,4249,21,588,rejected,,0,0
493,1193,2024-10-17 22:30:13,app,installment,4162,90,581,rejected,,0,0
494,2259,2025-05-07 01:08:49,web,short_term,1402,14,556,rejected,,0,0
495,2553,2025-01-13 23:53:47,web,short_term,2998,21,564,approved,2025-01-15 23:53:47,2998,21
496,4715,2024-06-20 03:35:24,app,short_term,4667,30,605,rejected,,0,0
497,3871,2024-07-08 01:04:02,app,short_term,2588,14,552,approved,2024-07-10 01:04:02,2588,14
498,2597,2025-09-01 04:58:03,partner,installment,1232,120,557,rejected,,0,0
499,2516,2025-04-03 10:16:00,app,installment,3752,90,520,approved,2025-04-04 10:16:00,3752,90
500,1419,2024-05-14 11:03:22,app,installment,2723,180,592,rejected,,0,0
501,4242,2024-10-16 04:22:22,app,short_term,4405,30,548,rejected,,0,0
502,2066,2024-10-29 13:59:20,app,installment,2731,90,608,approved,2024-10-29 13:59:20,2731,90
503,293,2024-03-18 08:01:02,web,installment,4827,120,656,approved,2024-03-20 08:01:02,4827,120
504,3867,2025-08-28 17:04:48,app,short_term,971,30,558,approved,2025-08-29 17:04:48,971,30
505,4118,2025-08-18 14:41:51,app,short_term,4523,30,617,rejected,,0,0
506,1255,2024-10-03 23:56:10,app,short_term,4265,21,575,approved,2024-10-04 23:56:10,4265,21
507,574,2024-07-20 16:40:16,app,short_term,3366,7,610,rejected,,0,0
508,2219,2024-02-01 10:10:32,app,installment,3224,90,672,approved,2024-02-03 10:10:32,3224,90
509,3821,2025-02-21 14:42:22,app,installment,3793,90,549,approved,2025-02-23 14:42:22,3793,90
510,3365,2024-04-04 19:25:17,app,short_term,2544,7,592,rejected,,0,0
511,1103,2025-09-08 00:10:40,app,short_term,2502,7,587,rejected,,0,0
512,4811,2024-06-14 22:33:14,web,installment,1092,60,528,rejected,,0,0
513,3501,2024-12-21 01:11:09,web,short_term,3760,7,602,rejected,,0,0
514,4924,2024-03-03 03:41:51,web,installment,889,120,627,rejected,,0,0
515,4525,2024-09-22 20:24:46,app,short_term,4079,14,575,rejected,,0,0
516,901,2024-12-24 20:36:34,web,short_term,3139,14,619,approved,2024-12-24 20:36:34,3139,14
517,3731,2024-12-20 20:34:25,app,short_term,1635,30,637,approved,2024-12-20 20:34:25,1635,30
518,1533,2024-10-22 13:13:58,web,installment,2601,60,498,rejected,,0,0
519,1132,2024-05-14 15:57:43,app,short_term,1676,14,592,rejected,,0,0
520,4432,2024-10-24 03:56:09,partner,installment,4705,120,653,approved,2024-10-25 03:56:09,4705,120
521,1125,2025-01-04 05:38:50,app,installment,1255,180,577,approved,2025-01-06 05:38:50,1255,180
522,1050,2025-02-27 16:39:22,app,short_term,2250,21,519,rejected,,0,0
523,1131,2025-04-01 23:26:02,partner,installment,4659,90,596,approved,2025-04-01 23:26:02,4659,90
524,2237,2024-12-25 18:09:26,app,short_term,3193,7,585,rejected,,0,0
525,535,2025-07-30 02:49:18,app,short_term,3065,21,585,rejected,,0,0
526,559,2025-08-09 09:17:31,app,short_term,4065,30,586,approved,2025-08-09 09:17:31,4023,30
527,398,2025-02-28 01:32:26,partner,short_term,4371,14,600,rejected,,0,0
528,3717,2024-08-02 21:20:17,app,short_term,1856,7,580,approved,2024-08-04 21:20:17,1856,7
529,1072,2024-07-07 02:31:57,app,installment,4280,60,594,approved,2024-07-09 02:31:57,4280,60
530,2020,2024-10-18 22:46:53,app,installment,732,90,574,rejected,,0,0
531,808,2024-05-05 08:46:48,web,installment,3169,60,631,approved,2024-05-06 08:46:48,3169,60
532,4998,2024-09-06 15:49:11,app,installment,1477,120,641,approved,2024-09-08 15:49:11,1477,120
533,4522,2025-12-01 00:32:33,app,installment,3731,90,557,rejected,,0,0
534,2761,2024-05-11 13:07:25,app,installment,802,90,624,approved,2024-05-12 13:07:25,802,90
535,4329,2025-08-29 19:21:14,app,installment,1369,90,603,rejected,,0,0
536,2355,2024-12-17 14:01:14,app,short_term,4298,7,536,rejected,,0,0
537,4138,2025-01-20 01:01:13,web,installment,3045,120,632,approved,2025-01-22 01:01:13,3045,120
538,1924,2024-06-17 00:56:13,app,short_term,1860,30,585,approved,2024-06-19 00:56:13,1860,30
539,1896,2024-10-08 18:00:00,app,short_term,3875,21,563,rejected,,0,0
540,2816,2024-10-31 15:47:50,app,short_term,1962,7,609,approved,2024-10-31 15:47:50,1962,7
541,3415,2025-08-18 00:37:01,app,short_term,1594,30,543,rejected,,0,0
542,2702,2024-09-28 06:02:07,app,installment,2656,90,492,rejected,,0,0
543,1547,2024-05-06 04:20:12,app,short_term,4024,7,589,approved,2024-05-07 04:20:12,3747,7
544,1543,2025-11-21 14:22:51,app,installment,2382,180,667,approved,2025-11-22 14:22:51,2382,180
545,3035,2025-10-13 13:41:54,app,short_term,2529,7,571,rejected,,0,0
546,4686,2025-01-28 19:36:55,partner,short_term,3585,14,607,rejected,,0,0
547,4994,2025-12-15 10:36:54,app,short_term,2495,21,615,approved,2025-12-17 10:36:54,2495,21
548,4285,2025-10-04 04:10:10,app,installment,1538,60,582,rejected,,0,0
549,3087,2025-10-07 12:04:18,app,short_term,2906,14,584,rejected,,0,0
550,427,2024-06-13 12:10:51,app,short_term,1610,7,528,rejected,,0,0
551,2413,2025-09-04 05:42:49,web,installment,1989,180,530,rejected,,0,0
552,1503,2024-08-23 21:57:14,app,short_term,2482,30,435,rejected,,0,0
553,3790,2024-10-16 15:02:27,app,short_term,4347,7,585,approved,2024-10-16 15:02:27,3664,7
554,510,2024-02-03 13:16:43,app,short_term,2867,7,583,rejected,,0,0
555,4629,2024-10-21 19:02:13,partner,installment,4206,180,627,approved,2024-10-22 19:02:13,4206,180
