app_id,user_id,apply_dt,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d
437,4679,2025-04-12 17:04:39,0,25,0.12,0,79,37
438,1728,2025-03-31 18:55:17,0,21,0.37,0,78,22
439,1505,2024-04-29 03:28:45,5,0,0.25,0,40,36
440,1426,2025-06-25 17:59:37,5,21,0.57,0,67,35
441,1677,2025-04-08 15:56:38,3,26,0.09,0,87,26
442,4107,2024-11-17 18:12:45,3,15,0.56,0,60,30
443,3266,2024-08-14 01:11:33,5,21,0.41,0,74,26
444,3939,2024-10-27 09:29:39,7,12,0.06,0,84,37
445,2711,2024-10-18 04:29:48,5,11,0.27,0,18,47
446,661,2024-04-09 12:52:31,3,24,0.04,0,63,54
447,1072,2024-07-27 04:43:01,3,6,0.44,0,85,57
448,4699,2025-11-30 14:51:38,4,0,0.43,0,85,37
449,2035,2024-07-22 22:57:13,8,18,0.1,0,70,59
450,2768,2024-03-19 05:07:47,3,26,0.1,0,37,17
451,696,2024-05-21 09:10:11,9,20,0.03,0,119,11
452,3124,2025-12-16 00:00:54,5,16,0.37,0,70,24
453,1229,2025-08-09 08:35:11,4,4,0.06,0,72,22
454,1616,2024-03-11 08:49:52,0,32,0.52,0,21,39
455,4440,2025-03-29 09:59:56,13,15,0.38,0,45,3
456,1839,2025-11-01 01:40:08,0,19,0.24,0,39,34
457,2212,2024-06-11 06:52:18,4,34,0.09,0,50,31
458,2110,2024-10-20 09:54:47,1,26,0.12,0,53,29
459,2743,2025-05-02 02:58:10,1,11,0.1,0,45,46
460,874,2025-11-11 04:48:28,2,12,0.45,0,63,23
461,1737,2025-10-03 08:55:58,4,21,0.3,0,53,21
462,3396,2025-03-08 15:06:30,5,20,0.34,0,44,28
463,3823,2025-04-18 11:43:01,2,23,0.18,0,62,20
464,2056,2024-09-25 18:36:08,9,26,0.17,0,28,22
465,443,2025-03-07 12:17:58,5,11,0.04,0,26,33
466,2355,2024-03-23 08:27:00,5,32,0.28,1,95,27
467,2751,2025-12-18 10:38:48,2,23,0.5,0,49,3
468,2969,2025-06-18 01:44:11,4,20,0.36,0,73,21
469,2859,2024-12-21 09:27:31,6,9,0.21,0,34,37
470,3258,2025-03-26 04:56:45,6,18,0.57,0,88,37
471,4084,2025-12-02 04:02:05,3,34,0.19,0,50,21
472,1484,2024-12-18 13:17:51,8,3,0.4,0,45,14
473,4441,2025-03-30 00:05:12,5,40,0.26,0,58,0
474,4243,2025-02-20 02:59:28,8,20,0.4,0,66,36
475,830,2025-11-27 03:18:07,4,23,0.28,0,20,47
476,1268,2024-06-25 05:33:10,2,19,0.39,1,59,6
477,4804,2024-06-22 22:26:31,2,37,0.27,0,70,26
478,2470,2025-04-11 16:43:54,2,13,0.22,0,81,34
479,4991,2024-12-19 14:28:31,8,22,0.02,0,94,33
480,517,2025-01-27 09:53:00,9,2,0.31,0,80,42
481,3203,2024-11-18 18:13:11,4,17,0.49,0,49,10
482,1193,2024-03-16 01:53:00,6,24,0.14,0,75,23
483,101,2024-08-04 10:37:39,4,15,0.46,0,34,31
484,3765,2025-08-26 02:28:02,0,14,0.12,0,71,16
485,262,2025-02-01 06:48:14,5,24,0.23,0,78,19
486,2639,2025-02-15 14:06:31,3,33,0.63,0,33,41
487,4660,2025-11-04 17:28:03,0,3,0.12,0,37,45
488,1473,2025-10-17 08:59:44,6,24,0.22,0,67,45
489,4057,2025-12-15 04:57:08,0,16,0.12,0,77,24
490,463,2025-01-31 10:47:59,13,27,0.51,0,28,9
491,1757,2024-09-17 00:24:32,11,18,0.2,1,63,60
492,3824,2025-11-06 02:41:18,6,21,0.26,0,38,29
493,1193,2024-10-17 22:30:13,0,15,0.2,0,81,55
494,2259,2025-05-07 01:08:49,8,21,0.46,0,67,37
495,2553,2025-01-13 23:53:47,3,33,0.19,0,33,20
496,4715,2024-06-20 03:35:24,7,4,0.09,0,53,30
497,3871,2024-07-08 01:04:02,0,33,0.48,0,58,33
498,2597,2025-09-01 04:58:03,3,6,0.3,0,35,42
499,2516,2025-04-03 10:16:00,4,42,0.31,0,38,13
500,1419,2024-05-14 11:03:22,0,2,0.41,0,84,67
501,4242,2024-10-16 04:22:22,10,6,0.15,0,58,13
502,2066,2024-10-29 13:59:20,3,32,0.25,0,63,50
503,293,2024-03-18 08:01:02,5,27,0.23,0,71,32
504,3867,2025-08-28 17:04:48,0,14,0.64,0,86,27
505,4118,2025-08-18 14:41:51,3,9,0.34,0,78,35
506,1255,2024-10-03 23:56:10,5,31,0.43,0,72,46
507,574,2024-07-20 16:40:16,6,7,0.06,0,23,40
508,2219,2024-02-01 10:10:32,5,5,0.09,0,31,28
509,3821,2025-02-21 14:42:22,8,7,0.48,0,40,55
510,3365,2024-04-04 19:25:17,2,28,0.4,0,71,46
511,1103,2025-09-08 00:10:40,6,6,0.19,0,76,4
512,4811,2024-06-14 22:33:14,8,3,0.43,0,54,7
513,3501,2024-12-21 01:11:09,2,24,0.05,0,74,28
514,4924,2024-03-03 03:41:51,4,29,0.07,0,51,36
515,4525,2024-09-22 20:24:46,4,19,0.06,0,102,28
516,901,2024-12-24 20:36:34,6,26,0.22,0,37,26
517,3731,2024-12-20 20:34:25,4,17,0.47,0,78,31
518,1533,2024-10-22 13:13:58,2,32,0.07,0,43,30
519,1132,2024-05-14 15:57:43,5,21,0.19,0,53,11
520,4432,2024-10-24 03:56:09,3,34,0.13,1,71,42
521,1125,2025-01-04 05:38:50,1,18,0.45,1,59,48
522,1050,2025-02-27 16:39:22,3,12,0.43,0,72,22
523,1131,2025-04-01 23:26:02,9,24,0.12,1,34,50
524,2237,2024-12-25 18:09:26,3,23,0.32,0,103,43
525,535,2025-07-30 02:49:18,6,21,0.07,0,58,0
526,559,2025-08-09 09:17:31,4,8,0.36,0,58,30
527,398,2025-02-28 01:32:26,5,12,0.55,0,70,36
528,3717,2024-08-02 21:20:17,5,20,0.3,0,80,16
529,1072,2024-07-07 02:31:57,8,22,0.23,0,36,51
530,2020,2024-10-18 22:46:53,10,28,0.41,0,39,34
531,808,2024-05-05 08:46:48,4,19,0.34,0,61,40
532,4998,2024-09-06 15:49:11,1,16,0.15,0,73,9
533,4522,2025-12-01 00:32:33,5,4,0.4,0,72,23
534,2761,2024-05-11 13:07:25,2,14,0.14,0,46,22
535,4329,2025-08-29 19:21:14,0,17,0.16,0,69,30
536,2355,2024-12-17 14:01:14,5,18,0.48,1,61,36
537,4138,2025-01-20 01:01:13,8,25,0.45,0,52,38
538,1924,2024-06-17 00:56:13,3,30,0.36,0,64,0
539,1896,2024-10-08 18:00:00,2,9,0.32,0,87,31
540,2816,2024-10-31 15:47:50,1,17,0.29,0,50,19
541,3415,2025-08-18 00:37:01,4,27,0.15,0,17,44
542,2702,2024-09-28 06:02:07,12,37,0.39,0,48,17
543,1547,2024-05-06 04:20:12,6,18,0.19,0,62,46
544,1543,2025-11-21 14:22:51,7,40,0.5,1,83,40
545,3035,2025-10-13 13:41:54,2,16,0.11,0,56,43
546,4686,2025-01-28 19:36:55,0,24,0.15,0,121,48
547,4994,2025-12-15 10:36:54,5,13,0.3,0,67,45
548,4285,2025-10-04 04:10:10,7,21,0.1,0,42,22
549,3087,2025-10-07 12:04:18,10,14,0.23,0,17,37
550,427,2024-06-13 12:10:51,5,0,0.14,0,69,23
551,2413,2025-09-04 05:42:49,4,3,0.11,0,81,22
552,1503,2024-08-23 21:57:14,8,20,0.15,0,34,37
553,3790,2024-10-16 15:02:27,3,0,0.29,0,57,6
554,510,2024-02-03 13:16:43,1,14,0.62,0,61,16
555,4629,2024-10-21 19:02:13,0,33,0.5,1,82,26
556,2401,2025-08-06 22:49:54,2,22,0.68,0,30,34
557,2554,2025-11-10 02:26:41,1,14,0.23,0,91,18
558,4009,2024-06-18 07:18:04,2,14,0.1,0,94,13
559,3336,2024-06-26 23:45:35,5,0,0.08,0,37,19
560,3995,2025-07-24 08:31:31,2,19,0.64,0,73,50
561,3885,2024-12-14 02:10:05,4,21,0.36,0,58,24
562,4110,2024-02-28 21:18:05,4,14,0.18,0,67,40
563,926,2024-10-16 14:33:37,0,18,0.05,0,63,28
564,1241,2024-07-02 01:21:56,0,21,0.1,0,66,10
565,1601,2024-12-11 19:26:07,6,20,0.25,0,80,32
566,4670,2025-07-07 20:41:28,7,19,0.15,1,83,15
567,3504,2025-06-20 02:59:48,5,27,0.29,0,39,30
568,4709,2025-05-11 00:25:48,6,26,0.16,0,35,30
569,3636,2025-05-15 21:18:03,4,18,0.49,0,24,30
570,1466,2025-09-29 05:10:47,6,19,0.31,0,71,52
571,2511,2024-06-03 06:00:26,4,25,0.29,0,20,20
572,2037,2025-02-22 21:10:54,3,44,0.2,0,61,50
573,4045,2025-02-23 02:23:30,8,19,0.28,0,59,6
574,4112,2024-06-30 21:46:46,10,22,0.31,0,23,9
575,3371,2025-08-22 12:49:07,4,34,0.31,0,34,27
576,1822,2025-09-30 23:09:03,3,11,0.24,0,88,40
577,2409,2024-06-11 11:14:34,9,46,0.24,0,67,40
578,1717,2024-09-03 08:21:43,8,24,0.38,0,65,40
579,4287,2025-02-20 22:56:21,4,22,0.51,0,47,20
580,2933,2024-01-28 17:34:28,0,15,0.03,0,62,29
581,42,2025-11-08 15:57:17,6,25,0.12,0,86,13
582,4177,2024-05-29 22:40:39,0,8,0.47,0,85,35
583,2368,2025-05-09 18:30:17,3,30,0.4,0,64,26
584,944,2025-03-24 08:01:38,4,22,0.36,0,42,25
585,4476,2025-02-22 16:01:51,7,12,0.12,0,88,26
586,4123,2024-04-18 11:02:43,6,15,0.13,0,48,41
587,1651,2025-08-19 19:40:25,3,16,0.64,0,61,26
588,4010,2024-04-10 01:13:07,0,0,0.41,0,55,43
589,3252,2025-10-17 09:07:04,5,25,0.24,1,61,30
590,4672,2024-01-30 20:00:59,5,11,0.24,0,56,11
591,2948,2025-12-03 10:24:27,5,27,0.05,0,61,13
592,878,2025-06-08 09:18:34,7,11,0.67,0,65,45
593,2920,2024-05-02 11:42:26,5,19,0.51,0,61,56
594,3420,2024-06-26 21:14:58,3,16,0.33,0,73,38
595,703,2025-08-20 14:05:40,3,16,0.3,1,24,33
596,3647,2024-10-17 00:48:38,3,22,0.35,0,82,31
597,4328,2024-09-27 02:58:16,2,30,0.23,0,52,8
598,154,2024-02-25 19:18:19,2,4,0.44,0,28,16
599,941,2025-11-29 13:28:22,2,29,0.3,1,56,25
600,1442,2025-09-25 02:02:13,5,16,0.02,0,67,29
601,2318,2025-05-14 19:59:49,6,12,0.16,0,84,19
602,4474,2024-04-03 04:55:13,6,39,0.46,0,30,25
603,3241,2025-09-17 16:44:01,3,13,0.22,0,54,36
604,988,2025-05-30 17:37:32,0,21,0.27,0,59,26
605,362,2025-06-02 03:19:29,2,30,0.62,0,39,37
606,4732,2024-02-05 21:09:45,7,18,0.25,0,115,33
607,937,2024-09-04 23:29:18,3,26,0.14,0,64,25
608,2430,2025-01-01 16:52:19,8,14,0.17,0,63,32
609,4577,2025-04-01 02:20:46,0,7,0.1,0,70,47
610,481,2024-06-18 07:25:01,7,29,0.06,0,28,19
611,231,2024-10-02 13:12:41,1,9,0.23,0,55,50
612,2838,2024-06-03 06:00:07,8,25,0.26,0,25,27
613,1351,2025-09-11 04:17:59,4,12,0.31,0,20,41
614,1380,2025-10-12 19:31:05,2,11,0.22,0,49,42
615,101,2025-04-09 15:46:03,4,0,0.31,1,64,22
616,3920,2024-11-15 06:41:14,2,8,0.27,0,53,35
617,194,2025-03-13 01:29:30,5,26,0.51,0,39,27
618,377,2024-04-14 05:53:03,4,0,0.39,0,70,21
619,4336,2024-05-18 06:35:02,9,20,0.36,0,61,40
620,1035,2024-07-30 09:06:58,1,0,0.09,0,80,40
621,211,2025-08-07 13:19:23,6,18,0.64,0,25,54
622,4648,2025-02-18 13:38:13,3,8,0.36,0,71,47
623,3955,2025-07-14 05:38:04,13,1,0.26,0,54,36
624,69,2025-04-06 11:33:27,0,26,0.1,0,26,26
625,2742,2025-09-25 14:05:30,4,19,0.07,0,31,31
626,3086,2025-06-20 23:28:49,5,31,0.43,0,41,45
627,797,2025-02-14 01:27:00,7,18,0.54,0,81,32
628,3319,2024-01-23 21:33:46,5,28,0.11,0,55,24
629,52,2024-11-16 09:44:26,4,16,0.35,0,65,13
630,3359,2024-02-08 23:28:38,1,28,0.45,0,85,27
631,438,2024-02-22 05:54:36,3,48,0.53,0,32,42
632,1676,2024-02-02 08:26:27,0,29,0.21,1,20,11
633,4231,2024-10-14 19:17:46,2,19,0.49,0,25,25
634,1340,2024-02-26 15:42:29,1,14,0.28,0,64,0
635,2282,2025-04-20 06:18:00,3,26,0.23,0,73,19
636,4598,2024-07-03 10:08:27,3,32,0.45,0,64,42
637,3806,2024-01-23 05:19:34,7,17,0.52,0,20,2
638,4433,2024-04-05 22:20:11,6,21,0.37,0,89,32
639,691,2025-07-03 23:51:01,7,27,0.25,0,38,31
640,2780,2025-02-21 04:01:15,5,26,0.15,0,52,30
641,4219,2025-10-06 23:51:14,6,23,0.39,0,54,36
642,4951,2025-05-21 20:36:32,6,21,0.5,0,61,28
643,1052,2024-12-12 16:51:17,9,10,0.15,1,73,36
644,1321,2025-08-24 08:25:33,7,13,0.14,1,23,0
645,3037,2025-02-05 14:51:01,4,13,0.3,0,51,11
646,2707,2025-11-24 17:42:06,7,10,0.4,0,52,23
647,3250,2024-12-06 08:34:21,5,31,0.62,0,76,34
648,4605,2024-12-22 01:55:22,2,3,0.06,0,67,45
649,1944,2025-01-07 11:18:33,1,13,0.33,0,25,21
650,1135,2024-11-24 11:30:44,2,20,0.1,0,107,32
651,2193,2024-06-23 21:33:17,1,23,0.24,0,80,34
652,2037,2024-05-24 22:51:27,7,21,0.12,0,54,26
653,263,2025-08-18 08:51:08,4,25,0.37,0,60,30
654,4183,2025-07-21 14:47:40,4,35,0.25,0,41,59
655,3968,2025-01-28 21:11:08,7,8,0.3,1,36,25
656,4756,2024-12-08 22:14:20,4,18,0.06,0,54,23
657,574,2025-04-24 05:11:33,1,12,0.28,0,86,44
658,5,2024-11-12 00:58:15,8,7,0.32,0,43,48
659,2672,2025-12-18 01:09:43,7,7,0.2,0,53,52
660,1304,2024-08-31 07:59:55,0,15,0.48,0,73,19
661,2413,2024-03-19 10:19:48,3,7,0.21,1,52,2
662,142,2024-11-05 16:28:07,4,30,0.41,0,52,55
663,2444,2024-12-27 18:42:58,4,0,0.45,0,36,37
664,2879,2024-10-19 11:00:43,3,8,0.18,0,10,29
665,4133,2025-12-08 13:42:20,8,7,0.45,0,65,38
666,901,2025-06-23 07:11:34,1,29,0.08,0,54,0
667,4225,2024-12-23 16:19:07,7,15,0.25,1,75,38
668,3192,2025-08-31 21:19:25,4,26,0.58,0,51,25
669,4104,2025-09-08 08:48:15,2,28,0.24,0,67,28
670,3737,2024-03-01 03:15:22,3,21,0.19,0,107,36
671,4241,2025-01-14 22:18:43,6,27,0.58,0,91,21
672,1085,2024-04-30 12:10:18,5,38,0.22,1,94,3
673,3061,2024-09-08 17:28:43,2,17,0.26,0,84,45
674,2704,2024-02-02 00:40:29,5,20,0.27,0,112,34
675,4393,2025-07-30 08:26:32,10,23,0.49,0,68,64
676,386,2025-02-11 12:02:28,1,16,0.26,0,61,42
677,1699,2024-07-19 01:39:11,5,25,0.23,0,53,31
678,4767,2024-06-27 01:11:09,1,19,0.21,1,71,38
679,2211,2025-12-19 01:17:27,0,22,0.15,0,88,40
680,3398,2024-10-06 05:02:35,8,7,0.28,0,74,40
681,3997,2025-10-06 15:04:20,6,39,0.39,0,46,34
682,3205,2024-02-06 22:50:27,3,7,0.26,0,41,27
683,965,2024-10-26 10:31:01,7,10,0.46,0,26,38
684,4051,2024-11-13 13:46:52,7,24,0.24,0,40,9
685,2675,2025-04-07 20:52:33,6,35,0.37,0,32,22
686,4119,2024-10-19 08:44:08,3,23,0.55,0,94,7
687,1564,2024-04-28 15:46:40,4,8,0.34,0,81,35
688,1226,2025-08-10 05:44:17,6,22,0.66,0,56,26
689,2040,2025-06-01 09:15:17,1,23,0.25,0,45,47
690,2839,2024-04-18 03:46:30,0,13,0.05,0,110,33
691,957,2025-09-06 15:59:09,10,12,0.12,0,81,23
692,1502,2024-06-13 20:35:55,8,37,0.18,1,60,33
693,2462,2025-08-24 09:03:05,1,16,0.14,0,58,23
694,3094,2025-04-20 20:19:26,3,38,0.8,0,73,58
695,4696,2024-06-22 22:03:33,7,22,0.26,0,87,26
696,1471,2025-01-20 19:26:10,0,13,0.28,0,67,9
697,478,2024-03-25 15:30:30,8,37,0.15,0,77,40
698,3210,2025-05-02 21:19:22,2,1,0.2,0,58,1
699,592,2024-11-14 05:49:16,4,3,0.19,0,60,47
700,3692,2024-11-10 13:19:56,1,18,0.28,0,33,37
701,538,2024-08-18 05:33:08,3,20,0.01,0,51,13
702,1177,2024-03-14 06:06:29,3,14,0.53,0,39,56
703,648,2024-04-15 05:57:38,11,14,0.45,0,52,38
704,4076,2025-02-07 06:57:55,4,9,0.19,0,42,7
705,3525,2025-12-05 22:37:58,7,19,0.57,0,74,37
706,907,2025-03-23 07:06:11,1,33,0.02,0,70,22
707,852,2024-08-27 03:19:40,1,5,0.36,0,74,16
708,1886,2024-01-26 05:05:02,1,23,0.07,0,69,0
709,2459,2025-10-03 06:09:15,1,15,0.35,0,36,34
710,343,2024-03-26 14:43:12,2,26,0.31,0,41,38
711,3041,2024-08-07 21:14:44,5,24,0.09,0,52,74
712,1383,2024-08-09 08:32:29,7,19,0.49,0,63,45
713,3318,2024-05-19 23:58:29,3,13,0.48,0,59,38
714,3948,2024-08-31 00:39:50,5,30,0.24,0,62,21
715,4571,2025-12-03 14:14:53,3,10,0.43,1,44,57
716,475,2024-05-11 20:38:57,5,0,0.64,1,42,49
717,1804,2024-07-30 17:38:29,0,12,0.14,0,94,23
718,378,2025-09-24 04:04:28,3,38,0.74,0,81,38
719,4270,2024-05-19 12:29:23,0,16,0.18,0,30,59
720,1060,2024-11-16 05:33:09,2,29,0.21,0,39,33
721,4862,2024-10-04 11:52:20,5,22,0.09,0,35,38
722,4745,2025-09-14 00:56:12,5,28,0.31,0,82,15
723,1338,2025-03-29 07:43:25,8,18,0.33,0,50,19
724,1707,2025-01-10 07:04:16,4,29,0.16,0,85,20
725,360,2024-08-29 07:24:54,1,25,0.37,1,41,46
726,4815,2025-10-14 13:03:46,5,19,0.71,0,65,23
727,2965,2024-05-22 17:36:51,8,25,0.14,0,73,28
728,2409,2024-12-03 20:49:38,10,24,0.3,0,44,40
729,3777,2025-06-15 05:53:10,3,25,0.23,0,74,16
730,1720,2025-01-21 21:55:43,5,28,0.12,0,92,25
731,4096,2024-09-27 08:24:19,0,6,0.19,0,68,5
732,4750,2024-07-14 21:50:28,1,48,0.36,0,53,44
733,2379,2024-10-17 14:20:18,2,16,0.37,0,67,33
734,4674,2025-11-14 12:28:58,2,12,0.48,1,45,48
735,3785,2025-08-27 09:52:38,6,18,0.38,0,72,51
736,4870,2025-10-24 14:44:01,0,14,0.49,0,50,3
737,427,2025-01-19 13:29:02,4,26,0.18,0,41,30
738,745,2024-03-03 12:45:53,2,18,0.18,0,60,53
739,4125,2024-10-29 11:28:50,8,23,0.07,0,95,8
740,1462,2024-05-20 02:11:53,5,11,0.59,0,73,27
741,4098,2025-11-22 19:53:36,2,19,0.39,0,57,43
742,3084,2025-04-15 22:23:46,9,9,0.17,0,75,46
743,4640,2025-03-20 04:53:56,3,32,0.05,0,55,30
744,313,2025-11-01 10:00:32,1,24,0.12,0,87,20
745,2864,2024-09-03 05:13:18,6,12,0.38,0,58,25
746,4545,2024-04-17 22:00:44,2,21,0.08,0,75,44
747,548,2024-04-14 16:33:09,4,8,0.41,0,67,18
748,1582,2024-09-19 20:30:55,0,13,0.52,0,20,30
749,1350,2025-01-20 09:30:41,10,18,0.53,0,58,9
750,3754,2024-04-01 18:09:27,5,17,0.46,0,86,50
751,1279,2024-10-08 02:18:36,5,11,0.65,0,74,46
752,2002,2025-01-17 09:17:52,10,12,0.08,0,83,35
753,4285,2024-10-09 07:25:06,0,24,0.6,0,71,36
754,728,2024-03-19 08:03:05,1,15,0.52,0,74,42
755,4378,2025-04-14 00:26:06,5,22,0.4,0,47,39
756,3346,2024-09-19 13:02:05,10,22,0.33,0,61,23
757,176,2025-03-01 01:57:33,0,15,0.24,0,71,55
758,2709,2025-11-10 02:05:21,13,27,0.07,1,57,49
759,4082,2025-09-16 12:56:25,4,20,0.12,0,66,24
760,3681,2025-09-30 23:42:39,2,29,0.21,0,90,34
761,4599,2024-08-19 05:01:10,4,10,0.4,0,87,50
762,1946,2025-11-17 08:08:21,2,22,0.09,0,39,60
763,2787,2025-06-28 12:08:19,1,17,0.35,0,65,7
764,3446,2024-02-16 08:44:32,5,28,0.19,0,57,39
765,3642,2024-07-01 01:15:11,9,21,0.44,1,51,27
766,4703,2024-04-25 19:38:10,9,16,0.33,0,64,39
767,2773,2024-03-11 23:51:04,7,14,0.28,0,68,34
768,87,2024-04-07 02:13:54,8,15,0.23,0,63,22
769,4494,2024-05-28 21:57:16,8,33,0.14,0,44,44
770,4511,2025-04-23 09:40:49,7,28,0.39,0,96,23
771,2344,2025-11-26 13:05:22,8,6,0.56,0,47,12
772,4845,2025-07-31 02:21:59,0,24,0.4,0,63,66
773,1627,2025-08-19 08:53:16,6,15,0.58,0,52,23
774,3677,2025-12-06 08:54:08,3,10,0.18,0,51,55
775,3242,2025-09-04 20:39:49,6,32,0.26,0,37,43
776,1754,2025-02-25 09:05:29,8,15,0.16,0,56,33
777,2264,2025-07-31 13:40:16,2,16,0.18,1,11,20
778,3332,2025-06-05 03:31:27,5,16,0.66,0,41,31
779,869,2025-09-02 23:40:30,8,19,0.18,0,86,32
780,2653,2024-04-04 21:52:55,2,22,0.45,0,76,33
781,368,2025-03-14 15:57:39,9,14,0.32,0,59,2
782,2726,2024-12-23 11:18:04,1,7,0.43,0,19,43
783,3357,2025-09-04 09:39:11,6,36,0.33,0,99,26
784,2386,2025-03-19 22:42:44,0,26,0.18,0,71,46
785,2906,2024-12-06 02:07:41,9,7,0.41,0,26,69
786,3897,2025-03-31 03:53:34,7,24,0.32,0,50,31
787,1907,2024-01-26 16:47:23,1,16,0.19,0,20,35
788,2416,2024-06-17 20:48:11,8,34,0.22,1,70,23
789,931,2025-09-22 03:48:19,6,17,0.22,0,83,21
790,3495,2024-08-31 23:18:06,2,20,0.08,0,33,25
791,828,2024-03-08 22:07:37,2,10,0.2,0,75,33
792,175,2025-05-16 14:02:21,7,10,0.24,1,66,33
793,2361,2024-06-09 03:46:39,10,25,0.07,0,67,2
794,526,2024-12-02 08:04:59,4,20,0.1,1,55,46
795,1202,2025-03-04 20:45:42,5,13,0.1,0,70,59
796,4138,2025-11-08 19:36:09,5,21,0.37,0,40,43
797,3297,2025-02-03 14:16:20,6,27,0.5,0,82,29
798,4157,2025-04-30 12:46:56,5,30,0.35,0,94,2
799,3039,2024-05-10 10:48:13,4,15,0.17,0,46,31
800,3509,2024-07-31 22:41:54,7,6,0.04,0,67,19
801,4046,2024-11-27 09:05:58,6,16,0.08,0,57,10
802,1922,2024-05-26 21:56:20,2,22,0.44,0,66,13
803,4284,2025-02-14 00:12:54,7,22,0.26,0,56,19
804,4574,2025-04-27 07:07:13,1,0,0.13,0,73,55
805,4513,2024-04-03 20:21:37,1,25,0.47,0,65,36
806,1491,2025-08-19 16:04:51,10,18,0.49,0,90,13
807,3771,2024-02-27 04:51:06,2,5,0.38,0,50,37
808,1639,2024-09-12 17:03:23,1,0,0.12,0,36,24
809,856,2025-05-28 15:41:22,0,21,0.09,0,32,37
810,2004,2025-11-03 21:15:55,0,17,0.38,0,55,31
811,1564,2025-12-01 12:43:41,2,0,0.21,0,63,33
812,196,2025-05-18 15:36:51,2,48,0.13,0,51,9
813,4573,2025-11-30 13:06:30,4,14,0.25,0,76,27
814,1107,2025-12-21 14:59:53,9,21,0.44,0,49,25
815,3396,2024-12-07 22:05:58,1,21,0.14,0,74,16
816,369,2024-12-09 23:02:24,8,24,0.35,0,44,32
817,2482,2024-05-28 14:23:53,4,24,0.35,0,47,9
818,2657,2025-03-02 21:43:02,4,36,0.38,0,76,35
819,1130,2025-06-06 22:24:42,3,10,0.17,0,81,46
820,3477,2025-03-15 00:11:10,2,22,0.02,0,53,30
821,1134,2025-01-13 00:25:01,1,10,0.28,0,77,60
822,2951,2025-05-19 23:04:34,3,23,0.18,0,24,37
823,2235,2025-05-27 08:48:05,2,34,0.3,1,41,74
824,3327,2024-10-16 02:41:18,5,5,0.37,0,33,33
825,1989,2025-01-03 09:29:12,5,7,0.04,0,77,42
826,4100,2025-04-21 07:44:51,7,34,0.29,1,41,54
827,3060,2025-04-08 02:08:06,11,28,0.35,0,34,5
828,4903,2024-05-16 01:51:16,0,29,0.13,0,43,29
829,1556,2024-02-22 06:26:47,7,32,0.4,0,65,7
830,630,2025-10-07 19:34:18,8,32,0.3,0,45,47
831,1017,2024-05-28 10:18:37,3,10,0.2,1,36,32
832,741,2025-02-28 08:06:00,6,8,0.13,0,85,36
833,3579,2025-03-20 01:59:55,0,25,0.37,0,50,19
834,4223,2024-08-15 10:26:53,8,12,0.12,0,49,42
835,3454,2025-05-11 02:28:09,6,9,0.11,0,63,39
836,2845,2024-12-01 00:20:28,0,37,0.53,1,74,25
837,1237,2024-09-18 00:23:40,3,28,0.59,0,68,32
838,4775,2025-11-30 19:14:34,7,23,0.2,0,80,15
839,3942,2024-12-21 19:35:16,6,16,0.38,0,41,39
840,1998,2024-10-26 13:58:53,4,13,0.47,0,73,13
841,4408,2025-07-04 17:27:34,5,21,0.2,0,31,32
842,3685,2025-11-24 11:35:43,7,18,0.31,0,83,55
843,10,2025-01-19 02:30:53,5,17,0.77,0,31,42
844,1698,2025-06-17 17:42:41,6,24,0.31,0,108,16
845,2499,2024-03-16 06:39:00,2,23,0.13,0,82,53
846,3395,2024-08-05 11:57:25,5,10,0.35,0,31,59
847,1537,2024-06-24 21:15:07,4,20,0.32,0,57,28
848,3111,2025-07-27 19:52:24,3,25,0.33,0,33,32
849,3113,2025-01-24 16:13:33,5,31,0.28,0,34,21
850,2748,2025-10-06 20:02:20,7,25,0.5,0,77,52
851,1905,2024-07-13 08:02:52,10,10,0.56,0,88,32
852,1457,2024-09-01 22:16:41,4,17,0.29,0,58,35
853,1004,2025-12-19 06:26:08,6,22,0.29,0,101,15
854,4282,2025-04-09 01:06:02,7,22,0.23,0,77,21
855,1691,2025-02-19 02:47:20,6,16,0.23,0,75,13
856,570,2025-05-10 19:58:33,2,26,0.16,0,54,51
857,3743,2024-06-26 13:15:24,0,10,0.38,0,40,40
858,4298,2024-10-23 16:22:06,2,24,0.2,0,89,31
859,3718,2025-04-05 11:46:24,7,20,0.6,0,73,13
860,1297,2025-07-02 09:16:38,8,18,0.21,0,48,32
861,2915,2024-04-06 22:36:37,10,40,0.1,0,71,13
862,3996,2025-01-13 05:46:59,7,26,0.17,0,74,25
863,2641,2025-06-28 00:07:32,4,14,0.12,0,84,13
864,4788,2024-12-17 22:39:42,5,25,0.39,0,54,34
865,4216,2024-02-09 03:21:18,3,20,0.12,0,90,18
866,382,2024-04-24 04:16:17,6,18,0.2,0,56,24
867,4714,2024-04-21 21:47:07,3,15,0.07,0,55,34
868,2443,2025-01-06 15:02:36,9,9,0.07,0,66,27
869,441,2024-11-05 14:58:06,5,25,0.54,0,69,19
870,4839,2024-07-12 15:00:54,0,32,0.19,0,92,26
871,1758,2024-04-01 11:17:15,5,18,0.29,0,89,57
872,98,2025-03-07 11:06:46,4,23,0.31,0,54,4
873,975,2024-07-11 03:13:04,3,0,0.33,0,48,0
874,108,2024-09-06 11:23:35,8,25,0.13,0,97,19
