user_id,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m
3341,573.0,0,0.35,6,0
3342,583.0,2,0.24,3,1
3343,591.0,0,0.48,8,0
3344,527.0,0,0.1,2,1
3345,570.0,0,0.52,5,1
3346,471.0,2,0.33,1,1
3347,659.0,2,0.1,10,0
3348,823.0,0,0.58,0,1
3349,605.0,0,0.68,2,0
3350,695.0,1,0.39,9,1
3351,579.0,0,0.23,2,0
3352,492.0,1,0.17,8,0
3353,780.0,0,0.24,4,1
3354,532.0,2,0.35,4,6
3355,676.0,1,0.65,0,5
3356,617.0,0,0.2,8,0
3357,695.0,1,0.28,6,1
3358,595.0,0,0.38,3,4
3359,507.0,0,0.14,4,0
3360,547.0,0,0.74,3,3
3361,788.0,0,0.25,3,0
3362,626.0,1,0.1,9,5
3363,774.0,0,0.32,8,1
3364,571.0,0,0.18,2,1
3365,657.0,0,0.52,9,1
3366,497.0,0,0.22,9,4
3367,602.0,0,0.15,1,0
3368,778.0,1,0.39,2,0
3369,537.0,0,0.38,10,1
3370,545.0,3,0.18,10,5
3371,666.0,1,0.37,1,5
3372,609.0,0,0.18,2,0
3373,752.0,0,0.37,6,0
3374,581.0,0,0.28,3,3
3375,606.0,0,0.08,1,1
3376,625.0,0,0.35,6,1
3377,514.0,0,0.05,4,2
3378,496.0,0,0.12,2,0
3379,489.0,0,0.19,3,1
3380,335.0,0,0.04,0,1
3381,593.0,0,0.4,10,2
3382,496.0,0,0.27,3,1
3383,557.0,0,0.47,8,2
3384,682.0,0,0.09,4,1
3385,524.0,1,0.72,10,1
3386,655.0,0,0.36,0,0
3387,474.0,1,0.48,1,1
3388,545.0,0,0.14,8,1
3389,739.0,2,0.42,5,1
3390,566.0,0,0.22,3,2
3391,703.0,0,0.06,3,0
3392,788.0,0,0.25,1,2
3393,566.0,0,0.16,9,3
3394,547.0,3,0.29,6,0
3395,427.0,0,0.2,7,0
3396,623.0,0,0.29,9,3
3397,630.0,0,0.2,1,0
3398,662.0,0,0.33,4,0
3399,711.0,5,0.31,5,3
3400,518.0,0,0.13,4,0
3401,750.0,0,0.24,3,0
3402,577.0,0,0.44,5,0
3403,629.0,0,0.35,8,5
3404,595.0,0,0.29,1,0
3405,538.0,0,0.14,9,0
3406,504.0,0,0.21,3,0
3407,617.0,0,0.17,0,5
3408,523.0,0,0.23,5,0
3409,582.0,3,0.42,6,4
3410,567.0,0,0.27,10,1
3411,571.0,0,0.13,8,1
3412,456.0,0,0.44,4,2
3413,347.0,0,0.43,0,1
3414,667.0,0,0.59,0,0
3415,690.0,2,0.18,8,3
3416,395.0,0,0.05,2,0
3417,633.0,0,0.24,6,3
3418,617.0,0,0.26,10,5
3419,494.0,1,0.23,3,1
3420,672.0,0,0.55,9,0
3421,691.0,2,0.25,3,0
3422,685.0,0,0.46,6,3
3423,740.0,0,0.2,0,0
3424,680.0,2,0.25,5,1
3425,533.0,0,0.09,7,2
3426,601.0,0,0.07,7,0
3427,631.0,0,0.23,10,1
3428,722.0,1,0.07,10,2
3429,580.0,0,0.4,6,1
3430,549.0,1,0.45,4,1
3431,468.0,0,0.37,0,0
3432,670.0,1,0.61,8,0
3433,617.0,2,0.31,2,1
3434,531.0,1,0.11,9,0
3435,662.0,0,0.5,7,1
3436,573.0,2,0.36,2,0
3437,494.0,0,0.57,3,0
3438,706.0,1,0.33,4,1
3439,435.0,0,0.66,5,0
3440,612.0,0,0.29,7,1
3441,591.0,0,0.41,2,0
3442,469.0,0,0.11,2,5
3443,626.0,2,0.26,4,0
3444,545.0,0,0.28,3,0
3445,735.0,1,0.17,3,2
3446,680.0,0,0.24,3,4
3447,618.0,0,0.07,8,0
3448,401.0,0,0.47,10,0
3449,556.0,0,0.15,1,1
3450,549.0,1,0.5,7,1
3451,697.0,0,0.35,4,0
3452,614.0,0,0.18,5,0
3453,625.0,3,0.51,4,3
3454,681.0,0,0.28,4,0
3455,730.0,1,0.28,4,2
3456,717.0,1,0.21,7,3
3457,644.0,0,0.27,8,0
3458,578.0,0,0.11,9,2
3459,635.0,4,0.46,9,2
3460,597.0,0,0.22,2,1
3461,663.0,0,0.47,9,0
3462,555.0,0,0.78,8,4
3463,672.0,0,0.53,4,4
3464,604.0,1,0.34,2,0
3465,631.0,2,0.45,7,0
3466,504.0,1,0.22,8,1
3467,578.0,1,0.41,5,3
3468,636.0,2,0.13,8,4
3469,585.0,0,0.59,8,0
3470,412.0,0,0.36,7,1
3471,501.0,0,0.31,3,0
3472,627.0,2,0.12,2,0
3473,720.0,0,0.32,4,0
3474,581.0,1,0.4,10,0
3475,561.0,2,0.15,0,0
3476,684.0,0,0.13,3,2
3477,601.0,0,0.19,9,1
3478,659.0,0,0.78,9,5
3479,576.0,0,0.12,2,2
3480,568.0,0,0.25,1,0
3481,666.0,0,0.31,1,1
3482,654.0,1,0.07,4,0
3483,574.0,0,0.3,0,0
3484,510.0,2,0.21,0,4
3485,466.0,1,0.34,6,0
3486,477.0,1,0.49,1,1
3487,549.0,0,0.31,5,4
3488,625.0,0,0.33,4,1
3489,467.0,0,0.46,6,1
3490,472.0,1,0.26,9,0
3491,630.0,0,0.69,3,0
3492,725.0,1,0.43,7,3
3493,687.0,0,0.18,8,3
3494,453.0,0,0.35,6,4
3495,631.0,0,0.18,4,2
3496,676.0,0,0.49,0,1
3497,560.0,0,0.27,2,0
3498,581.0,0,0.53,9,3
3499,627.0,0,0.26,4,0
3500,639.0,0,0.21,3,1
3501,630.0,0,0.2,10,2
3502,658.0,2,0.49,6,3
3503,617.0,0,0.36,10,3
3504,550.0,0,0.34,9,0
3505,564.0,1,0.51,2,0
3506,538.0,0,0.37,0,1
3507,563.0,0,0.58,0,3
3508,645.0,0,0.33,3,0
3509,538.0,2,0.08,9,1
3510,686.0,2,0.54,10,0
3511,521.0,0,0.57,10,2
3512,616.0,3,0.25,1,1
3513,667.0,0,0.3,7,2
3514,636.0,0,0.12,4,0
3515,452.0,1,0.26,0,2
3516,611.0,2,0.15,9,0
3517,541.0,0,0.36,4,1
3518,494.0,0,0.19,1,3
3519,618.0,0,0.07,4,1
3520,500.0,0,0.41,7,3
3521,620.0,0,0.4,5,3
3522,716.0,0,0.27,7,1
3523,624.0,0,0.26,4,0
3524,581.0,0,0.07,2,2
3525,587.0,1,0.28,6,2
3526,673.0,0,0.38,1,1
3527,576.0,0,0.45,4,0
3528,563.0,0,0.22,8,0
3529,525.0,0,0.23,1,1
3530,528.0,2,0.23,2,4
3531,671.0,0,0.1,3,2
3532,561.0,0,0.17,8,2
3533,644.0,2,0.38,0,0
3534,651.0,1,0.16,9,0
3535,524.0,0,0.17,5,5
3536,536.0,0,0.08,0,0
3537,646.0,0,0.21,10,2
3538,611.0,4,0.55,3,2
3539,586.0,0,0.61,0,1
3540,637.0,1,0.16,8,0
3541,681.0,0,0.14,6,0
3542,597.0,0,0.15,6,4
3543,554.0,0,0.38,3,1
3544,609.0,1,0.14,5,4
3545,536.0,0,0.18,6,0
3546,611.0,0,0.28,5,0
3547,600.0,0,0.29,3,2
3548,535.0,5,0.14,10,0
3549,568.0,0,0.38,5,1
3550,574.0,0,0.14,8,0
3551,659.0,0,0.08,3,0
3552,530.0,0,0.26,6,0
3553,535.0,0,0.6,5,1
3554,570.0,5,0.35,3,0
3555,645.0,0,0.28,10,2
3556,658.0,0,0.47,0,0
3557,621.0,4,0.09,4,0
3558,657.0,0,0.21,7,3
3559,693.0,0,0.06,2,4
3560,613.0,0,0.52,1,0
3561,536.0,0,0.13,4,4
3562,594.0,0,0.27,1,1
3563,491.0,1,0.37,1,0
3564,632.0,0,0.42,1,0
3565,561.0,0,0.37,10,1
3566,609.0,0,0.37,9,0
3567,593.0,2,0.38,6,2
3568,569.0,0,0.59,6,0
3569,618.0,0,0.21,3,3
3570,590.0,2,0.08,8,1
3571,550.0,0,0.16,3,5
3572,512.0,2,0.53,0,1
3573,628.0,1,0.29,2,0
3574,503.0,0,0.25,5,0
3575,744.0,4,0.29,7,0
3576,703.0,1,0.12,6,0
3577,473.0,0,0.15,4,2
3578,650.0,1,0.17,10,1
3579,691.0,0,0.28,3,4
3580,553.0,2,0.25,6,1
3581,628.0,0,0.19,1,1
3582,590.0,1,0.1,1,0
3583,655.0,1,0.09,10,2
3584,564.0,1,0.18,7,2
3585,681.0,0,0.11,7,0
3586,589.0,0,0.3,3,0
3587,575.0,2,0.42,8,0
3588,652.0,3,0.2,2,1
3589,672.0,1,0.34,6,1
3590,413.0,0,0.3,9,0
3591,368.0,2,0.29,8,0
3592,627.0,0,0.44,6,0
3593,547.0,1,0.3,3,0
3594,494.0,0,0.08,5,1
3595,570.0,2,0.34,10,1
3596,833.0,0,0.5,9,3
3597,494.0,0,0.1,0,1
3598,671.0,1,0.22,10,1
3599,539.0,0,0.27,10,0
3600,484.0,0,0.19,7,1
3601,551.0,1,0.39,5,1
3602,486.0,0,0.31,9,1
3603,475.0,0,0.5,3,0
3604,542.0,1,0.45,4,3
3605,513.0,2,0.61,3,3
3606,588.0,0,0.22,9,5
3607,613.0,0,0.25,6,3
3608,537.0,0,0.27,7,0
3609,650.0,4,0.43,0,1
3610,547.0,0,0.44,10,0
3611,588.0,0,0.32,6,2
3612,426.0,2,0.23,9,3
3613,607.0,1,0.09,0,1
3614,780.0,1,0.19,3,0
3615,664.0,0,0.22,6,1
3616,586.0,0,0.35,9,0
3617,507.0,0,0.34,10,0
3618,731.0,0,0.43,5,0
3619,587.0,0,0.28,5,0
3620,546.0,0,0.35,8,3
3621,548.0,2,0.54,7,0
3622,766.0,1,0.51,7,0
3623,591.0,1,0.56,0,0
3624,636.0,1,0.34,10,1
3625,584.0,0,0.49,0,0
3626,595.0,0,0.2,7,0
3627,566.0,0,0.55,7,3
3628,714.0,0,0.34,7,2
3629,604.0,0,0.23,10,0
3630,487.0,0,0.43,10,0
3631,632.0,0,0.57,1,0
3632,591.0,4,0.41,9,0
3633,630.0,0,0.68,6,0
3634,573.0,0,0.1,6,0
3635,557.0,0,0.49,10,3
3636,672.0,0,0.72,8,2
3637,749.0,4,0.43,10,0
3638,451.0,0,0.08,2,3
3639,607.0,1,0.09,9,1
3640,557.0,0,0.74,6,2
3641,527.0,0,0.52,2,0
3642,427.0,0,0.32,10,2
3643,629.0,0,0.48,3,2
3644,561.0,2,0.41,1,2
3645,557.0,0,0.32,6,3
3646,696.0,0,0.1,9,3
3647,565.0,0,0.17,5,1
3648,561.0,0,0.26,8,2
3649,493.0,0,0.61,10,0
3650,527.0,1,0.14,3,2
3651,717.0,0,0.2,0,0
3652,649.0,0,0.45,10,1
3653,703.0,0,0.31,7,3
3654,533.0,0,0.42,4,1
3655,629.0,0,0.41,9,2
3656,684.0,0,0.08,5,0
3657,646.0,0,0.41,10,3
3658,726.0,0,0.91,5,1
3659,632.0,4,0.1,3,0
3660,600.0,0,0.21,2,0
3661,412.0,0,0.53,2,0
3662,633.0,0,0.37,7,0
3663,648.0,0,0.55,1,1
3664,692.0,0,0.11,5,0
3665,536.0,0,0.64,1,1
3666,597.0,0,0.4,10,0
3667,473.0,1,0.45,1,1
3668,471.0,0,0.18,8,1
3669,641.0,5,0.22,4,0
3670,701.0,0,0.42,4,1
3671,704.0,0,0.15,1,1
3672,635.0,0,0.23,9,0
3673,764.0,0,0.21,10,1
3674,569.0,0,0.15,10,1
3675,672.0,0,0.42,10,2
3676,495.0,4,0.19,6,3
3677,349.0,0,0.37,10,2
3678,561.0,0,0.39,10,1
3679,590.0,0,0.27,8,0
3680,619.0,0,0.01,5,1
3681,585.0,0,0.73,2,5
3682,629.0,2,0.23,2,4
3683,739.0,0,0.33,5,2
3684,659.0,0,0.37,5,0
3685,539.0,0,0.09,6,0
3686,399.0,0,0.15,5,5
3687,514.0,1,0.5,8,3
3688,707.0,0,0.48,5,1
3689,560.0,0,0.07,7,1
3690,654.0,1,0.79,1,0
3691,651.0,2,0.29,7,1
3692,596.0,0,0.22,2,2
3693,593.0,0,0.07,5,0
3694,547.0,0,0.09,4,1
3695,778.0,0,0.29,2,0
3696,524.0,0,0.08,8,3
3697,690.0,0,0.5,9,2
3698,666.0,0,0.31,2,4
3699,649.0,0,0.26,7,0
3700,590.0,1,0.38,0,0
3701,482.0,0,0.13,4,3
3702,508.0,0,0.5,2,1
3703,538.0,0,0.41,0,1
3704,630.0,1,0.12,4,2
3705,671.0,0,0.11,8,1
3706,625.0,0,0.33,0,3
3707,621.0,2,0.11,6,0
3708,683.0,0,0.15,4,0
3709,433.0,2,0.65,2,0
3710,423.0,4,0.28,6,1
3711,476.0,0,0.32,7,2
3712,674.0,1,0.4,9,2
3713,439.0,1,0.29,4,1
3714,599.0,0,0.24,5,2
3715,527.0,0,0.47,4,1
3716,612.0,0,0.63,8,0
3717,589.0,0,0.09,2,2
3718,620.0,0,0.57,7,1
3719,568.0,0,0.54,9,1
3720,657.0,0,0.22,5,3
3721,717.0,0,0.5,3,0
3722,701.0,2,0.36,6,0
3723,571.0,0,0.23,4,2
3724,531.0,0,0.29,3,0
3725,616.0,0,0.46,9,0
3726,758.0,0,0.18,1,4
3727,596.0,0,0.12,4,4
3728,667.0,0,0.56,5,1
3729,663.0,0,0.38,7,0
3730,662.0,0,0.39,2,2
3731,702.0,0,0.32,9,2
3732,495.0,1,0.64,4,0
3733,523.0,0,0.56,10,2
3734,604.0,0,0.6,8,0
3735,698.0,4,0.83,2,1
3736,698.0,0,0.27,7,0
3737,596.0,1,0.19,0,3
3738,680.0,0,0.31,1,0
3739,566.0,0,0.37,0,0
3740,534.0,0,0.42,1,0
3741,494.0,1,0.2,8,0
3742,589.0,0,0.37,9,0
3743,572.0,0,0.26,7,1
3744,680.0,0,0.5,4,0
3745,645.0,0,0.12,5,2
3746,604.0,0,0.09,2,1
3747,605.0,0,0.37,4,3
3748,566.0,0,0.35,6,3
3749,458.0,1,0.09,8,2
3750,505.0,1,0.06,10,0
3751,663.0,0,0.34,4,1
3752,589.0,1,0.22,6,4
3753,495.0,2,0.13,1,2
3754,709.0,1,0.44,6,1
3755,736.0,0,0.21,1,1
3756,696.0,3,0.68,9,0
3757,634.0,2,0.54,1,3
3758,623.0,0,0.47,2,4
3759,598.0,0,0.49,2,2
3760,613.0,0,0.41,6,6
3761,650.0,0,0.5,7,2
3762,657.0,0,0.21,2,3
3763,636.0,0,0.63,8,1
3764,338.0,0,0.39,7,1
3765,692.0,0,0.25,7,0
3766,616.0,1,0.15,6,1
3767,491.0,1,0.4,10,1
3768,616.0,0,0.5,9,1
3769,624.0,0,0.4,8,0
3770,474.0,0,0.48,6,1
3771,549.0,0,0.18,6,1
3772,512.0,3,0.58,6,1
3773,522.0,0,0.14,10,0
3774,646.0,0,0.52,5,2
3775,550.0,0,0.54,7,5
3776,607.0,1,0.29,0,0
3777,659.0,0,0.32,8,3
3778,565.0,0,0.21,5,0
3779,662.0,0,0.46,10,0
3780,708.0,0,0.16,0,2
3781,668.0,0,0.37,10,3
3782,648.0,0,0.26,6,3
3783,668.0,0,0.37,2,0
3784,632.0,0,0.57,2,0
3785,668.0,1,0.51,2,3
3786,506.0,0,0.19,0,0
3787,594.0,0,0.16,0,0
3788,631.0,1,0.25,8,3
3789,594.0,0,0.7,2,0
3790,800.0,2,0.33,3,1
3791,585.0,0,0.04,4,4
3792,457.0,0,0.47,7,2
3793,604.0,0,0.45,8,1
3794,666.0,0,0.29,7,1
3795,530.0,1,0.19,9,0
3796,597.0,0,0.01,5,3
3797,594.0,2,0.27,5,1
3798,595.0,1,0.15,0,3
3799,552.0,0,0.12,6,6
3800,688.0,0,0.45,8,1
3801,773.0,3,0.49,7,0
3802,533.0,2,0.16,4,3
3803,495.0,2,0.42,7,0
3804,565.0,1,0.15,2,0
3805,713.0,0,0.57,0,0
3806,579.0,0,0.29,8,5
3807,629.0,0,0.49,5,1
3808,527.0,3,0.33,8,2
3809,743.0,3,0.16,6,0
3810,576.0,0,0.34,8,0
3811,620.0,0,0.21,8,0
3812,536.0,0,0.29,8,0
3813,529.0,0,0.42,9,2
3814,600.0,0,0.1,2,0
3815,608.0,2,0.25,5,3
3816,669.0,0,0.35,8,2
3817,465.0,0,0.21,5,1
3818,524.0,0,0.52,2,1
3819,545.0,0,0.57,10,1
3820,610.0,0,0.07,3,0
3821,510.0,1,0.52,5,2
3822,592.0,2,0.13,2,1
3823,549.0,3,0.4,1,0
3824,589.0,0,0.6,2,4
3825,538.0,0,0.53,4,0
3826,519.0,2,0.11,6,2
3827,623.0,0,0.14,10,1
3828,689.0,0,0.54,6,0
3829,665.0,0,0.14,4,4
3830,689.0,0,0.3,8,2
3831,698.0,1,0.3,8,0
3832,587.0,0,0.35,2,1
3833,750.0,0,0.29,8,3
3834,660.0,1,0.46,5,2
3835,524.0,0,0.42,8,2
3836,547.0,0,0.58,6,3
3837,612.0,0,0.23,0,0
3838,670.0,0,0.26,4,3
3839,582.0,0,0.22,0,4
3840,522.0,0,0.35,2,0
3841,663.0,0,0.11,0,4
3842,511.0,0,0.21,0,5
3843,624.0,3,0.79,4,0
3844,603.0,0,0.05,3,3
3845,493.0,0,0.44,6,0
3846,742.0,0,0.3,5,2
3847,601.0,0,0.19,9,1
3848,505.0,0,0.27,1,1
3849,604.0,0,0.17,2,4
3850,462.0,0,0.55,9,1
3851,629.0,0,0.26,10,3
3852,669.0,1,0.46,7,0
3853,816.0,0,0.42,10,2
3854,608.0,0,0.04,1,0
3855,547.0,0,0.2,10,0
3856,617.0,3,0.64,2,3
3857,715.0,0,0.05,10,1
3858,640.0,0,0.19,0,0
3859,667.0,0,0.44,10,1
3860,661.0,0,0.35,9,1
3861,641.0,0,0.31,4,3
3862,488.0,0,0.39,2,0
3863,483.0,0,0.02,1,0
3864,474.0,1,0.07,10,2
3865,504.0,0,0.18,10,1
3866,513.0,0,0.07,10,2
3867,749.0,4,0.41,9,0
3868,543.0,0,0.44,2,1
3869,608.0,0,0.52,8,0
3870,580.0,0,0.08,10,1
3871,615.0,0,0.63,8,4
3872,606.0,0,0.66,3,0
3873,500.0,1,0.49,6,0
3874,648.0,0,0.22,3,2
3875,546.0,0,0.18,7,0
3876,543.0,3,0.3,10,1
3877,575.0,0,0.49,0,1
3878,665.0,0,0.06,6,3
3879,550.0,2,0.24,3,0
3880,607.0,0,0.59,7,4
3881,632.0,2,0.33,4,2
3882,621.0,0,0.34,4,3
3883,616.0,0,0.28,2,1
3884,488.0,0,0.34,5,0
3885,610.0,0,0.56,5,3
3886,527.0,1,0.23,8,1
3887,459.0,0,0.32,3,1
3888,563.0,0,0.16,1,0
3889,558.0,0,0.27,2,0
3890,837.0,0,0.49,10,0
3891,678.0,0,0.2,6,4
3892,663.0,0,0.12,8,1
3893,567.0,0,0.46,6,1
3894,585.0,0,0.2,2,0
3895,806.0,0,0.23,5,3
3896,549.0,0,0.05,7,5
3897,620.0,0,0.23,8,0
3898,747.0,0,0.14,0,2
3899,542.0,0,0.43,7,4
3900,612.0,3,0.71,8,4
3901,599.0,0,0.25,8,2
3902,529.0,1,0.11,8,1
3903,662.0,0,0.65,5,0
3904,511.0,0,0.39,1,1
3905,662.0,0,0.79,8,3
3906,634.0,0,0.18,3,0
3907,672.0,0,0.45,0,0
3908,584.0,2,0.13,7,3
3909,631.0,1,0.18,0,5
3910,682.0,0,0.07,7,0
3911,487.0,2,0.35,3,0
3912,503.0,0,0.45,0,0
3913,647.0,1,0.22,9,4
3914,666.0,3,0.46,4,0
3915,611.0,4,0.3,0,0
3916,674.0,0,0.05,5,4
3917,571.0,1,0.17,3,1
3918,701.0,0,0.2,7,1
3919,594.0,0,0.46,8,0
3920,538.0,0,0.13,3,1
3921,714.0,0,0.24,4,1
3922,666.0,0,0.43,3,0
3923,564.0,0,0.33,1,0
3924,566.0,0,0.5,2,0
3925,648.0,0,0.6,6,0
3926,520.0,0,0.16,10,0
3927,626.0,0,0.49,8,4
3928,587.0,0,0.35,1,0
3929,617.0,0,0.64,8,6
3930,438.0,1,0.14,5,4
3931,527.0,0,0.3,3,1
3932,620.0,2,0.21,1,0
3933,684.0,0,0.15,3,5
3934,590.0,0,0.35,0,2
3935,658.0,0,0.19,4,0
3936,481.0,1,0.19,7,0
3937,564.0,0,0.37,4,3
3938,622.0,0,0.58,1,2
3939,595.0,3,0.54,4,0
3940,661.0,0,0.21,6,0
3941,579.0,0,0.2,6,2
3942,580.0,0,0.35,6,3
3943,652.0,0,0.38,2,1
3944,557.0,0,0.2,10,0
3945,527.0,0,0.31,7,0
3946,637.0,2,0.55,4,2
3947,523.0,0,0.33,9,0
3948,713.0,0,0.28,0,0
3949,453.0,0,0.69,3,0
3950,576.0,0,0.43,5,1
3951,730.0,0,0.4,10,1
3952,758.0,0,0.13,1,4
3953,593.0,0,0.27,8,0
3954,688.0,1,0.54,5,4
3955,662.0,1,0.01,4,1
3956,561.0,0,0.36,5,4
3957,637.0,1,0.43,5,0
3958,531.0,1,0.38,4,0
3959,475.0,0,0.25,6,0
3960,640.0,1,0.39,8,0
3961,645.0,0,0.52,5,0
3962,505.0,3,0.18,4,1
3963,589.0,0,0.42,3,1
3964,505.0,1,0.55,8,1
3965,563.0,0,0.39,0,0
3966,565.0,0,0.4,8,3
3967,659.0,1,0.18,1,0
3968,560.0,0,0.72,4,2
3969,499.0,0,0.27,9,0
3970,737.0,0,0.07,3,0
3971,640.0,1,0.55,3,1
3972,672.0,0,0.06,0,0
3973,649.0,0,0.2,10,0
3974,675.0,2,0.66,8,5
3975,635.0,0,0.24,3,1
3976,637.0,0,0.33,8,3
3977,610.0,0,0.37,9,3
3978,565.0,0,0.5,1,0
3979,671.0,0,0.3,0,1
3980,579.0,1,0.33,1,1
3981,609.0,3,0.1,5,2
3982,630.0,1,0.7,8,5
3983,636.0,2,0.61,5,0
3984,519.0,2,0.19,1,2
3985,616.0,0,0.13,2,1
3986,518.0,0,0.44,8,0
3987,614.0,0,0.54,8,0
3988,662.0,0,0.47,2,6
3989,744.0,0,0.43,2,1
3990,646.0,0,0.19,5,1
3991,669.0,0,0.22,0,4
3992,513.0,0,0.28,2,0
3993,643.0,0,0.35,7,2
3994,511.0,0,0.16,2,1
3995,696.0,1,0.17,8,1
3996,515.0,0,0.46,6,2
3997,522.0,1,0.27,3,0
3998,660.0,0,0.42,9,4
3999,734.0,0,0.48,5,1
4000,685.0,0,0.33,6,1
4001,572.0,3,0.19,5,0
4002,521.0,2,0.39,2,0
4003,566.0,0,0.29,3,1
4004,610.0,0,0.17,6,2
4005,594.0,0,0.56,0,0
4006,518.0,0,0.46,1,0
4007,703.0,0,0.38,0,3
4008,705.0,0,0.32,5,1
4009,751.0,0,0.3,3,1
4010,467.0,0,0.51,2,0
4011,535.0,1,0.07,10,0
4012,620.0,0,0.36,8,1
4013,600.0,0,0.38,5,0
4014,564.0,0,0.52,9,2
4015,532.0,0,0.12,0,0
4016,520.0,0,0.04,6,1
4017,762.0,1,0.11,10,1
4018,486.0,4,0.22,4,2
4019,475.0,0,0.47,10,3
4020,505.0,0,0.33,9,0
4021,615.0,0,0.17,8,0
4022,578.0,0,0.44,3,0
4023,633.0,1,0.25,5,2
4024,543.0,0,0.08,3,0
4025,607.0,0,0.81,7,2
4026,607.0,0,0.03,1,0
4027,726.0,0,0.09,8,1
4028,742.0,0,0.29,9,1
4029,588.0,0,0.75,7,1
4030,668.0,0,0.48,1,0
4031,613.0,0,0.25,0,1
4032,662.0,0,0.35,10,3
4033,631.0,1,0.38,3,1
4034,659.0,0,0.4,8,0
4035,668.0,0,0.72,6,4
4036,634.0,0,0.55,9,5
4037,611.0,1,0.42,2,1
4038,683.0,0,0.39,5,0
4039,589.0,1,0.63,5,3
4040,554.0,1,0.45,2,0
4041,476.0,0,0.49,10,2
4042,634.0,2,0.43,5,2
4043,655.0,0,0.52,9,1
4044,462.0,0,0.3,8,0
4045,551.0,1,0.38,3,0
4046,660.0,0,0.17,5,0
4047,589.0,0,0.29,4,1
4048,604.0,0,0.33,3,0
4049,673.0,0,0.24,1,2
4050,591.0,0,0.17,6,0
4051,631.0,1,0.83,1,1
4052,514.0,0,0.58,0,0
4053,628.0,0,0.53,2,1
4054,493.0,0,0.31,8,1
4055,496.0,1,0.19,3,1
4056,560.0,0,0.25,7,2
4057,644.0,0,0.08,10,0
4058,604.0,3,0.46,2,1
4059,537.0,0,0.21,10,3
4060,670.0,0,0.77,2,0
4061,626.0,0,0.18,7,1
4062,684.0,2,0.33,8,0
4063,529.0,1,0.24,1,3
4064,715.0,0,0.45,3,0
4065,727.0,1,0.65,5,5
4066,673.0,0,0.43,6,0
4067,639.0,1,0.34,7,3
4068,640.0,0,0.09,6,3
4069,626.0,2,0.12,0,0
4070,490.0,1,0.36,6,2
4071,552.0,1,0.13,1,0
4072,592.0,2,0.36,0,0
4073,518.0,0,0.23,7,1
4074,715.0,1,0.52,5,1
4075,640.0,1,0.25,3,0
4076,743.0,0,0.66,8,3
4077,663.0,0,0.11,3,1
4078,488.0,0,0.18,8,1
4079,705.0,0,0.24,3,1
4080,564.0,0,0.18,4,1
4081,709.0,2,0.33,3,0
4082,721.0,0,0.67,1,1
4083,708.0,0,0.13,2,3
4084,686.0,0,0.28,5,4
4085,635.0,0,0.36,4,0
4086,599.0,0,0.39,6,2
4087,751.0,0,0.42,10,0
4088,622.0,0,0.55,8,0
4089,569.0,1,0.06,10,0
4090,635.0,2,0.06,8,5
4091,692.0,0,0.8,2,2
4092,689.0,0,0.4,4,0
4093,513.0,0,0.19,4,3
4094,686.0,2,0.07,6,0
4095,655.0,0,0.55,1,0
4096,572.0,1,0.43,5,0
4097,534.0,1,0.32,9,1
4098,714.0,0,0.5,2,0
4099,722.0,0,0.43,5,5
4100,726.0,3,0.66,2,0
4101,495.0,0,0.12,7,0
4102,583.0,0,0.38,7,0
4103,605.0,0,0.47,6,1
4104,720.0,0,0.3,7,0
4105,665.0,0,0.36,2,2
4106,582.0,2,0.5,7,1
4107,613.0,0,0.85,0,6
4108,657.0,0,0.34,3,0
4109,660.0,0,0.39,4,1
4110,734.0,0,0.38,5,5
4111,717.0,0,0.75,6,1
4112,700.0,0,0.55,2,0
4113,539.0,0,0.31,5,0
4114,544.0,2,0.19,7,1
4115,521.0,0,0.43,4,0
4116,634.0,0,0.26,3,1
4117,562.0,1,0.21,3,4
4118,648.0,0,0.34,3,1
4119,659.0,1,0.53,7,0
4120,620.0,0,0.03,3,1
4121,673.0,0,0.23,1,2
4122,551.0,0,0.31,0,1
4123,484.0,0,0.18,5,0
4124,546.0,1,0.38,4,1
4125,669.0,0,0.14,9,1
4126,750.0,0,0.41,5,0
4127,721.0,0,0.48,5,4
4128,587.0,0,0.66,0,5
4129,680.0,1,0.23,8,2
4130,492.0,0,0.17,4,4
4131,727.0,2,0.23,2,4
4132,645.0,0,0.64,10,0
4133,666.0,0,0.46,0,0
4134,450.0,0,0.42,5,0
4135,640.0,0,0.05,3,0
4136,751.0,3,0.46,4,0
4137,627.0,0,0.5,6,0
4138,596.0,0,0.34,6,0
4139,583.0,0,0.67,6,0
4140,546.0,0,0.34,4,1
4141,611.0,0,0.3,0,3
4142,507.0,0,0.26,1,0
4143,640.0,0,0.35,9,1
4144,693.0,0,0.33,8,1
4145,570.0,0,0.28,10,1
4146,635.0,0,0.65,8,0
4147,599.0,0,0.57,3,3
4148,636.0,0,0.62,8,0
4149,677.0,0,0.36,5,2
4150,637.0,1,0.09,2,0
4151,673.0,0,0.64,4,5
4152,646.0,0,0.1,6,2
4153,673.0,0,0.5,5,4
4154,629.0,0,0.14,5,1
4155,631.0,2,0.61,2,0
4156,659.0,0,0.35,7,1
4157,598.0,0,0.28,4,0
4158,640.0,0,0.15,7,0
4159,533.0,0,0.35,1,0
4160,459.0,0,0.35,4,0
4161,611.0,0,0.16,10,0
