user_id,register_dt,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card
305,2025-01-23 06:19:50,52,M,2,college,single,1,private,1509.0,102,117,2,3,1
306,2024-04-04 09:09:50,53,M,4,college,married,1,self_employed,3601.0,103,442,5,2,0
307,2024-07-31 14:10:54,25,M,2,high,single,0,private,4637.0,87,241,1,2,0
308,2025-01-31 10:42:47,32,M,1,college,single,2,self_employed,5895.0,34,143,3,3,1
309,2024-08-10 10:55:36,33,M,3,college,single,8,private,2072.0,49,110,2,1,0
310,2024-03-12 06:14:49,39,M,3,high,married,0,state,3039.0,87,396,4,1,0
311,2025-04-23 04:07:30,38,F,5,college,single,2,private,5320.0,23,165,5,2,0
312,2025-04-27 17:38:47,22,M,4,high,married,0,private,5448.0,14,338,5,1,1
313,2024-03-19 18:40:36,46,M,4,college,single,7,private,5700.0,49,299,2,1,1
314,2024-07-16 07:12:57,26,M,2,college,married,8,state,8924.0,66,467,2,3,1
315,2024-06-19 00:39:33,29,F,3,middle,married,5,private,3047.0,108,372,1,3,1
316,2025-04-18 09:05:04,49,M,5,high,married,9,private,4148.0,39,398,5,1,1
317,2025-06-09 02:46:43,44,M,3,middle,single,7,private,3226.0,26,272,2,2,1
318,2025-06-06 16:56:44,33,M,4,college,single,8,state,1824.0,85,288,2,2,0
319,2025-11-08 07:05:49,52,F,3,college,married,3,unemployed,3528.0,106,117,2,1,1
320,2025-07-07 02:42:14,32,F,2,high,married,9,self_employed,1812.0,103,403,5,3,0
321,2024-08-14 02:18:13,39,M,3,middle,single,6,unemployed,3034.0,76,389,5,3,0
322,2024-03-11 15:37:16,27,M,2,graduate,married,0,unemployed,2178.0,2,189,2,2,0
323,2025-03-16 16:32:32,24,M,1,high,married,0,private,4245.0,79,113,4,1,0
324,2025-10-22 16:31:39,36,F,2,high,single,9,private,2773.0,14,404,2,1,0
325,2025-12-04 20:43:16,39,F,2,middle,married,3,private,1949.0,95,397,3,2,0
326,2024-06-09 01:20:56,48,M,3,college,married,5,private,4929.0,112,402,4,1,0
327,2024-06-13 14:41:57,32,M,4,high,married,8,self_employed,2947.0,74,63,3,2,1
328,2024-01-20 07:28:04,52,F,3,college,single,8,self_employed,3130.0,29,435,5,3,1
329,2024-04-05 02:54:46,41,F,4,college,single,0,state,2586.0,36,212,3,2,0
330,2025-02-01 01:00:54,20,M,3,middle,single,6,self_employed,5443.0,88,159,4,3,1
331,2025-01-26 03:59:36,46,M,1,college,single,10,self_employed,4003.0,92,287,3,1,0
332,2024-09-19 18:33:30,39,M,2,high,single,3,private,2938.0,98,432,4,3,0
333,2024-08-06 06:25:09,32,F,5,middle,married,5,private,1863.0,13,417,5,3,1
334,2025-08-20 17:54:58,35,F,3,college,married,2,unemployed,8767.0,89,126,5,1,0
335,2024-11-23 19:47:40,29,F,5,high,single,7,self_employed,7279.0,116,490,2,1,1
336,2025-08-05 00:33:56,41,F,2,college,married,1,private,6034.0,4,398,3,2,0
337,2025-11-26 03:28:19,39,M,4,college,single,5,private,2847.0,52,470,4,2,1
338,2024-08-11 12:16:24,34,M,4,high,single,4,self_employed,3055.0,89,469,5,3,1
339,2024-05-19 23:58:30,28,M,5,graduate,married,7,self_employed,4189.0,64,286,1,3,0
340,2025-11-18 14:47:50,33,F,1,college,married,5,state,2663.0,116,66,1,1,0
341,2025-03-31 10:14:26,36,F,5,high,single,10,unemployed,2575.0,82,82,1,2,0
342,2024-07-23 08:52:49,35,M,3,college,married,10,private,6066.0,45,332,1,3,0
343,2025-03-21 22:59:13,29,M,4,graduate,married,3,unemployed,3571.0,75,91,2,1,1
344,2025-01-02 23:48:03,40,F,3,high,married,0,state,2460.0,86,347,2,3,1
345,2025-10-15 00:55:26,26,F,3,high,divorced,5,self_employed,5082.0,94,96,1,3,0
346,2024-06-27 20:30:30,37,F,2,high,single,6,unemployed,2978.0,34,417,5,1,0
347,2025-12-16 17:01:36,22,M,4,high,single,8,self_employed,1821.0,110,170,5,1,0
348,2025-11-06 07:29:00,35,F,2,high,married,5,private,2447.0,120,96,1,1,1
349,2024-05-03 21:53:56,47,F,3,college,married,6,self_employed,3039.0,26,203,2,1,0
350,2024-04-22 03:55:44,49,F,3,college,single,0,state,3932.0,26,460,2,2,1
351,2025-01-16 04:54:27,44,F,4,college,single,8,private,3867.0,47,298,5,2,1
352,2024-01-25 18:50:02,46,F,3,middle,single,3,self_employed,5596.0,37,498,1,2,0
353,2024-07-29 02:56:24,20,F,4,high,single,4,private,3351.0,23,166,5,3,0
354,2024-11-05 14:54:01,30,F,3,middle,single,4,state,3093.0,21,353,1,2,0
355,2025-11-30 15:25:13,42,M,3,high,divorced,0,private,5629.0,86,134,3,1,1
356,2025-12-17 10:25:11,48,M,4,college,single,5,private,5128.0,115,243,3,3,0
357,2024-04-12 14:58:47,40,F,4,high,married,4,private,3379.0,12,219,2,2,0
358,2025-10-04 22:11:08,50,F,4,college,single,2,self_employed,4033.0,69,336,1,2,0
359,2024-02-28 09:04:22,28,M,3,high,single,2,private,3083.0,34,353,3,2,0
360,2025-06-22 11:36:45,23,M,2,college,married,0,state,2424.0,30,74,5,1,0
361,2025-09-01 07:39:36,21,F,4,college,single,9,state,7856.0,69,363,3,3,0
362,2025-10-04 06:41:03,40,F,1,college,single,3,private,3012.0,17,389,5,1,0
363,2024-06-04 02:16:56,43,F,2,college,married,9,private,4037.0,10,222,2,1,1
364,2025-10-06 05:11:06,28,M,4,college,single,9,private,2142.0,105,81,4,2,1
365,2024-03-17 15:59:07,47,F,3,college,single,5,self_employed,4711.0,54,240,5,1,1
366,2025-01-05 18:23:54,46,F,3,high,divorced,8,unemployed,2387.0,8,195,2,2,0
367,2024-11-30 18:26:01,31,M,5,high,single,2,private,6550.0,106,407,5,2,0
368,2024-08-10 15:04:37,27,M,2,college,married,1,private,6830.0,78,112,5,3,0
369,2024-01-09 03:26:25,46,F,1,middle,single,9,state,4438.0,89,183,3,2,0
370,2025-07-09 13:39:28,43,M,1,graduate,single,7,private,3790.0,74,377,3,1,0
371,2024-08-24 23:25:32,24,F,2,high,married,7,private,3410.0,57,474,1,2,0
372,2025-04-20 00:18:19,27,F,4,college,married,10,private,3581.0,93,318,1,3,0
373,2024-10-18 11:03:11,36,F,4,high,single,0,self_employed,4202.0,42,51,5,1,0
374,2024-09-21 18:29:00,37,M,3,graduate,married,1,private,3757.0,82,365,2,1,0
375,2025-09-30 23:54:16,24,F,2,middle,married,10,self_employed,5134.0,106,64,5,1,1
376,2024-03-01 23:03:21,54,M,3,high,married,1,private,2640.0,101,79,2,3,1
377,2025-06-13 17:32:09,32,F,1,college,married,4,private,6216.0,67,351,2,1,1
378,2025-06-21 03:45:14,32,M,4,high,married,0,unemployed,3140.0,5,217,3,1,0
379,2024-09-26 09:27:00,20,F,3,high,married,3,private,2804.0,2,62,2,1,0
380,2024-07-02 14:18:29,51,F,1,college,single,1,private,4134.0,52,233,3,2,1
381,2023-12-27 20:58:47,26,M,4,college,married,2,private,4227.0,80,221,3,3,1
382,2025-11-06 20:57:59,55,M,4,middle,married,8,self_employed,1983.0,10,321,5,2,1
383,2025-11-14 20:15:18,36,F,2,college,married,3,state,3077.0,50,475,5,1,0
384,2024-06-16 21:48:16,51,M,3,high,divorced,8,state,1702.0,49,96,4,3,1
385,2024-01-16 07:04:53,24,M,3,high,single,9,private,2874.0,56,350,5,2,0
386,2024-03-22 14:43:08,24,M,2,college,single,5,private,2918.0,68,341,2,1,0
387,2024-02-11 09:06:10,48,F,2,middle,married,5,private,4040.0,34,490,4,1,1
388,2025-08-21 17:05:38,49,F,4,high,married,3,private,2764.0,72,228,3,2,1
389,2025-10-05 02:17:19,38,M,5,high,married,7,private,3002.0,55,122,3,1,0
390,2024-04-13 21:32:28,19,F,3,college,single,8,state,5747.0,111,458,4,2,1
391,2025-06-21 02:52:30,53,M,3,college,married,9,self_employed,7499.0,39,72,2,2,0
392,2024-05-02 20:46:50,32,M,3,high,married,2,state,2638.0,111,252,2,2,0
393,2024-09-17 01:30:05,53,M,3,graduate,divorced,7,state,5202.0,116,344,3,1,1
394,2025-03-05 13:11:11,51,M,1,college,single,1,state,4170.0,38,96,1,1,1
395,2025-06-01 13:07:02,50,M,3,high,divorced,5,private,1981.0,49,183,3,1,0
396,2025-09-22 10:19:37,44,F,5,graduate,single,0,state,2760.0,84,96,4,1,1
397,2024-01-25 16:37:49,43,M,4,high,married,6,private,1500.0,56,431,1,1,0
398,2024-05-15 09:32:07,38,F,5,high,single,9,self_employed,4078.0,86,164,3,3,0
399,2024-07-15 18:30:39,18,M,2,high,married,8,private,2498.0,32,322,2,2,1
400,2024-08-06 12:52:14,32,M,3,high,single,7,state,3816.0,115,158,1,2,1
401,2025-12-21 13:26:53,45,M,3,college,single,6,self_employed,8954.0,84,362,1,1,0
402,2025-07-13 12:07:57,48,F,2,college,single,6,private,6359.0,11,409,3,1,0
403,2024-08-13 21:42:35,39,F,2,college,married,1,private,2784.0,30,68,3,1,1
404,2025-12-02 10:23:56,44,M,4,high,married,8,self_employed,2558.0,75,375,3,1,1
405,2024-12-22 11:51:30,18,M,4,high,married,7,private,5725.0,36,348,1,2,0
406,2024-12-23 12:59:08,35,M,3,high,married,1,private,2561.0,49,84,1,2,0
407,2024-11-04 14:24:13,37,F,2,middle,single,6,private,5151.0,78,169,1,3,0
408,2024-04-07 01:05:03,51,M,3,graduate,single,4,private,9486.0,42,433,4,3,0
409,2025-11-05 02:12:21,29,F,1,college,single,5,state,4612.0,109,249,4,1,0
410,2024-01-03 04:09:49,26,M,2,college,married,8,self_employed,5510.0,75,93,3,3,1
411,2024-04-29 05:21:35,31,M,3,college,married,3,self_employed,5291.0,51,339,1,1,0
412,2024-06-08 15:34:25,24,F,2,high,single,10,state,2996.0,34,404,1,3,1
413,2024-07-14 21:17:32,39,M,5,middle,married,4,self_employed,4030.0,36,245,2,3,0
414,2024-03-29 05:31:30,42,M,3,high,married,5,self_employed,2605.0,5,100,5,2,1
415,2024-01-06 02:41:02,48,F,1,college,married,0,private,5719.0,11,108,1,2,1
416,2025-05-01 16:34:47,54,M,1,high,single,1,state,2490.0,94,219,3,2,0
417,2025-11-30 14:18:34,20,M,4,middle,married,3,private,4653.0,93,268,3,3,0
418,2024-03-21 22:30:19,27,M,2,college,married,10,private,5411.0,11,388,5,3,1
419,2024-07-27 11:17:48,29,M,2,high,married,2,self_employed,3065.0,67,357,2,3,0
420,2024-12-27 14:54:01,27,F,3,college,married,4,self_employed,2829.0,40,164,2,1,0
421,2025-10-31 01:50:29,49,M,2,middle,single,9,self_employed,3431.0,84,361,4,3,0
422,2025-05-13 19:28:40,23,F,3,college,married,3,private,2664.0,72,101,3,3,0
423,2025-07-05 07:36:57,19,F,3,high,married,8,private,3846.0,96,133,1,2,0
424,2025-02-20 05:09:46,50,F,1,college,married,1,private,2641.0,75,405,4,1,1
425,2024-10-23 10:28:01,54,F,4,college,married,1,private,2709.0,24,456,5,3,1
426,2024-05-17 20:04:09,26,F,3,middle,married,0,private,4409.0,80,361,5,2,0
427,2025-09-14 22:47:16,30,F,3,college,single,1,state,4519.0,101,255,1,3,0
428,2025-08-02 00:15:42,37,M,1,college,single,6,state,3285.0,120,451,4,3,0
429,2024-01-11 07:46:30,37,M,3,college,married,0,private,2046.0,85,209,4,2,0
430,2025-05-29 05:55:58,55,F,2,graduate,married,6,private,5485.0,49,339,4,3,0
431,2024-02-23 14:28:46,33,M,3,college,married,6,private,3112.0,62,359,3,2,0
432,2025-06-15 10:59:59,18,F,2,high,single,2,self_employed,7494.0,17,83,4,3,0
433,2025-08-17 22:42:40,34,M,5,high,married,0,private,3476.0,77,482,3,1,0
434,2024-03-28 16:07:54,39,F,2,high,married,1,private,3818.0,17,338,1,3,0
435,2024-11-04 16:48:15,37,M,5,college,married,1,private,3130.0,32,158,1,3,0
436,2024-03-23 08:09:59,37,F,5,graduate,single,5,private,3965.0,62,420,4,2,1
437,2025-02-10 02:47:03,53,M,3,college,single,10,private,12293.0,58,221,3,3,0
438,2025-10-31 02:53:45,48,M,2,high,married,4,self_employed,3222.0,47,87,3,2,1
439,2024-02-21 00:50:04,27,F,3,graduate,married,6,private,5691.0,78,354,5,3,1
440,2024-10-09 05:34:11,31,F,5,college,single,3,private,3758.0,110,111,2,2,1
441,2025-12-03 09:04:17,43,F,3,high,married,1,private,5491.0,111,319,5,1,0
442,2024-07-30 16:37:15,33,F,3,graduate,single,2,private,1852.0,62,355,2,1,0
443,2024-03-29 12:26:12,34,M,1,high,single,5,unemployed,7192.0,67,120,3,3,0
444,2024-12-14 15:59:32,24,F,4,college,single,9,self_employed,4103.0,55,406,2,2,0
445,2024-12-29 02:41:15,27,M,1,high,single,2,private,3315.0,108,256,4,3,0
446,2025-04-20 21:22:51,46,M,1,graduate,married,10,state,4995.0,104,209,1,1,0
447,2024-08-09 00:40:55,50,M,2,high,single,7,private,3829.0,7,95,2,3,1
448,2025-11-20 14:31:10,47,M,3,high,married,3,private,2436.0,96,381,2,3,1
449,2025-01-07 08:19:06,29,F,4,college,married,6,private,1559.0,4,124,4,3,0
450,2024-07-20 02:32:16,23,F,4,college,single,7,self_employed,6899.0,86,125,1,3,0
451,2025-11-24 00:11:00,24,M,2,middle,single,7,self_employed,3368.0,41,169,4,2,0
452,2025-10-29 02:38:37,32,F,3,high,single,9,private,2938.0,64,250,4,1,1
453,2024-12-22 09:22:00,37,M,4,graduate,married,7,self_employed,3019.0,94,446,4,1,1
454,2024-01-11 03:32:17,51,M,3,college,married,0,private,6079.0,29,387,3,2,1
455,2025-03-03 18:19:14,52,F,2,high,married,4,private,3067.0,16,382,4,3,0
456,2025-02-01 07:04:10,18,M,3,high,married,9,private,4562.0,69,139,1,3,0
457,2024-04-10 04:36:42,44,M,3,high,married,2,private,3239.0,101,342,3,2,0
458,2025-03-30 19:14:38,29,F,5,college,married,5,private,2347.0,14,207,4,3,0
459,2025-08-28 18:42:12,25,M,3,college,married,5,unemployed,4991.0,47,263,2,1,0
460,2024-03-10 07:19:21,39,M,1,college,married,6,private,5356.0,65,333,1,1,1
461,2025-06-04 00:36:45,19,F,4,middle,single,9,private,2870.0,28,125,2,1,1
462,2024-04-04 10:44:59,30,M,2,college,single,5,private,3593.0,103,206,3,2,0
463,2025-06-22 15:26:10,38,F,4,middle,married,0,private,3767.0,72,228,1,1,0
464,2024-10-24 22:52:58,28,F,3,college,married,2,private,4255.0,62,444,5,1,0
465,2023-12-28 18:04:23,40,M,2,middle,single,6,private,7259.0,17,486,4,1,0
466,2025-11-28 08:22:59,35,M,3,middle,divorced,8,private,3251.0,9,481,4,3,0
467,2024-04-23 03:48:03,48,M,2,high,single,7,private,3244.0,20,287,5,1,0
468,2025-03-03 02:39:55,24,F,2,high,married,8,private,3424.0,4,339,3,3,0
469,2024-05-04 11:19:24,20,M,3,high,divorced,2,state,2618.0,65,373,4,1,0
470,2025-11-04 02:34:00,38,F,4,college,single,1,unemployed,1993.0,104,402,3,1,0
471,2025-06-14 23:27:48,27,M,4,college,married,10,private,3815.0,91,355,4,3,0
472,2025-08-02 04:24:11,44,F,3,college,married,6,self_employed,4379.0,27,458,1,1,0
473,2024-11-03 10:02:23,21,M,1,college,married,8,self_employed,3644.0,24,222,5,3,1
474,2024-11-29 04:31:32,39,M,3,high,divorced,10,state,3562.0,64,366,3,1,0
475,2025-03-31 00:57:23,55,M,3,college,married,2,self_employed,2658.0,94,325,3,1,0
476,2025-07-18 21:03:20,21,F,2,middle,married,9,state,3977.0,94,398,2,2,0
477,2025-09-02 07:04:54,29,F,4,high,married,4,unemployed,3864.0,63,469,3,3,0
478,2024-01-06 00:30:01,50,M,5,middle,single,6,private,4299.0,31,86,3,1,1
479,2025-04-21 09:35:42,38,M,1,high,single,4,private,4078.0,58,434,2,2,1
480,2024-03-12 16:12:10,24,M,4,college,single,2,self_employed,4179.0,89,421,5,3,1
481,2024-07-21 04:33:51,26,M,3,middle,single,9,unemployed,5777.0,106,442,3,1,1
482,2025-08-20 11:35:21,47,F,2,middle,married,3,private,4448.0,10,173,4,2,1
483,2024-06-23 20:59:26,50,F,3,college,married,0,unemployed,4308.0,93,311,5,3,0
484,2025-07-27 16:14:07,31,F,2,middle,divorced,1,self_employed,1979.0,90,81,4,2,1
485,2024-11-25 23:53:48,36,M,1,college,single,10,self_employed,5264.0,26,77,2,3,0
486,2024-06-10 19:51:56,47,M,5,high,married,9,self_employed,3280.0,8,315,4,3,0
487,2024-08-23 23:57:29,24,F,3,college,married,7,self_employed,3743.0,38,487,1,2,1
488,2025-01-14 11:04:59,25,M,2,college,single,8,state,2332.0,34,152,4,3,1
489,2025-07-04 13:22:42,47,F,3,middle,married,7,self_employed,7566.0,14,406,1,3,0
490,2025-03-10 09:23:49,25,M,5,college,single,10,private,1532.0,31,86,3,1,1
491,2025-11-04 06:04:54,47,M,3,high,married,1,unemployed,6129.0,24,79,2,1,0
492,2025-09-17 10:47:11,36,F,5,high,single,0,self_employed,4225.0,107,324,5,3,0
493,2025-06-25 22:45:13,55,M,4,college,married,7,state,1869.0,11,175,4,1,0
494,2025-03-08 06:26:14,19,F,2,college,married,10,private,7426.0,65,94,4,2,1
495,2024-07-22 14:16:25,53,M,4,high,married,6,private,4358.0,40,462,4,1,1
496,2024-10-20 04:15:14,26,M,3,high,single,10,private,1595.0,102,450,4,1,1
497,2024-03-19 19:01:40,19,M,4,high,single,4,private,3141.0,57,56,1,3,0
498,2024-09-22 03:42:15,45,M,2,college,divorced,7,self_employed,4390.0,70,487,1,1,0
499,2025-10-30 07:47:37,38,M,1,graduate,single,5,self_employed,6632.0,48,58,5,2,0
500,2024-10-29 21:27:14,49,M,2,high,single,9,self_employed,3155.0,97,382,3,3,1
501,2024-03-16 00:31:44,22,F,3,graduate,divorced,7,private,1500.0,81,403,4,2,1
502,2025-04-12 21:49:53,21,F,4,high,married,4,unemployed,6067.0,67,179,2,1,1
503,2025-11-25 17:00:45,39,M,4,college,married,2,self_employed,4335.0,48,111,5,2,0
504,2025-09-17 06:26:09,51,M,3,graduate,single,3,self_employed,1667.0,54,303,1,1,0
505,2024-07-11 01:49:10,33,M,1,college,married,0,private,4105.0,31,449,3,2,0
506,2024-11-19 08:16:24,48,F,1,middle,married,1,self_employed,4260.0,79,64,4,2,0
507,2025-01-14 15:24:33,52,F,4,high,single,5,private,3250.0,36,433,3,2,1
508,2024-06-21 22:08:56,51,M,3,middle,single,0,private,2726.0,35,330,5,3,0
509,2024-07-07 03:29:00,37,M,4,college,single,5,state,2941.0,56,495,1,3,1
510,2024-06-13 18:19:28,44,M,2,graduate,married,0,self_employed,3249.0,111,168,4,3,0
511,2025-12-19 01:03:51,37,M,3,high,single,1,private,4122.0,53,340,5,2,1
512,2025-06-20 14:10:12,43,M,5,high,married,7,unemployed,4798.0,109,255,1,3,1
513,2025-08-28 19:48:13,39,F,2,high,single,0,self_employed,1717.0,64,336,4,1,0
514,2025-08-11 02:17:05,37,M,1,college,single,3,state,3982.0,9,130,1,1,1
515,2025-11-23 04:11:36,34,M,3,college,divorced,2,private,4319.0,71,274,4,2,0
516,2024-03-09 20:28:19,42,M,3,high,divorced,0,private,3863.0,111,494,2,3,0
517,2025-09-27 14:12:01,46,F,5,college,married,2,state,3160.0,106,430,5,2,0
518,2024-02-10 14:06:40,52,M,5,middle,married,1,self_employed,5985.0,22,143,2,2,0
519,2024-12-05 01:22:34,41,M,4,college,single,0,state,5829.0,33,76,2,3,1
520,2025-03-01 22:28:40,21,M,1,high,married,7,private,3203.0,82,238,1,3,0
521,2024-09-10 05:43:34,40,F,3,middle,single,1,private,3537.0,53,153,4,1,0
522,2024-04-08 16:57:18,29,M,4,college,married,10,private,4770.0,99,164,1,2,1
523,2024-05-12 09:07:09,19,F,3,college,married,5,state,5704.0,63,132,4,3,1
524,2025-08-17 00:06:59,20,M,5,high,married,4,private,2737.0,29,294,2,2,1
525,2024-08-12 16:02:33,40,M,3,college,single,9,private,2525.0,40,92,5,3,0
526,2024-08-06 13:03:48,53,F,1,college,single,8,state,4008.0,14,458,1,3,0
527,2025-10-28 01:17:59,37,F,3,high,divorced,4,self_employed,2457.0,35,63,4,1,0
528,2024-04-07 00:38:10,34,M,4,graduate,married,10,private,1843.0,91,123,1,3,1
529,2025-10-22 03:28:35,21,F,1,graduate,single,5,private,2732.0,27,303,1,2,0
530,2025-10-26 07:24:09,43,M,2,middle,single,7,state,4213.0,54,113,5,1,1
531,2025-03-04 22:45:53,20,M,4,graduate,single,10,unemployed,6271.0,22,277,5,2,1
532,2024-04-22 20:06:56,49,F,2,college,single,7,private,2841.0,59,83,5,1,0
533,2024-04-15 18:40:56,49,F,2,middle,single,6,private,3486.0,116,442,1,3,0
534,2024-07-18 20:17:45,55,M,4,college,married,6,state,3845.0,92,315,5,2,0
535,2025-02-17 12:19:19,28,F,4,middle,married,7,private,2902.0,92,186,3,1,0
536,2024-04-14 03:18:24,24,M,3,college,married,10,self_employed,2823.0,31,321,2,1,1
537,2024-11-20 15:07:36,29,M,5,graduate,single,7,self_employed,4094.0,37,293,2,2,0
538,2024-03-17 07:23:09,48,F,5,high,single,3,private,2394.0,12,420,1,1,1
539,2025-01-21 09:46:40,26,M,3,college,single,0,self_employed,2783.0,111,377,4,2,0
540,2024-01-08 10:30:47,51,F,2,high,married,8,state,3392.0,115,427,3,1,1
541,2025-05-24 14:18:49,23,F,4,college,married,5,private,4076.0,41,439,1,2,0
542,2024-02-02 10:31:39,19,F,2,college,single,4,private,2142.0,84,95,4,2,0
543,2024-05-14 05:16:42,26,M,4,high,married,10,state,3478.0,26,396,3,3,1
544,2024-04-29 11:43:06,46,F,3,college,married,1,self_employed,2317.0,79,460,4,2,0
545,2025-08-21 15:00:59,40,F,3,high,married,0,private,2866.0,12,139,1,3,1
546,2024-01-31 23:15:05,31,F,3,college,married,8,private,4798.0,40,424,5,1,1
547,2024-11-01 08:37:45,42,M,3,college,divorced,10,unemployed,3548.0,48,325,2,1,0
548,2025-02-27 12:50:22,42,M,5,college,single,9,private,6530.0,120,341,3,2,0
549,2025-01-03 16:14:31,39,M,2,high,married,9,private,3550.0,57,371,1,3,0
550,2025-05-03 22:07:06,37,M,5,college,married,9,private,5109.0,27,206,5,2,0
551,2025-08-01 06:20:06,21,M,1,college,married,7,self_employed,4809.0,6,454,3,3,0
552,2024-10-06 08:24:20,27,F,4,college,single,10,self_employed,3624.0,22,386,4,3,0
553,2025-08-19 14:22:37,38,F,5,college,married,3,private,2297.0,30,247,4,1,1
554,2024-08-12 03:12:14,23,M,3,college,single,8,private,3509.0,39,329,1,1,1
555,2025-12-11 15:05:09,36,M,1,high,married,1,state,3022.0,17,480,4,2,0
556,2024-12-26 07:17:58,22,F,4,middle,married,5,self_employed,2981.0,89,209,2,3,1
557,2025-06-13 06:57:13,47,M,4,graduate,single,3,private,3845.0,47,452,3,3,0
558,2025-09-22 18:05:11,21,F,2,middle,divorced,10,private,2192.0,29,55,3,3,0
559,2025-07-24 15:14:59,21,M,3,graduate,married,4,state,2682.0,64,407,4,1,0
560,2025-09-05 07:49:33,42,M,4,college,married,2,private,2555.0,38,317,2,2,0
561,2025-01-18 15:43:04,26,M,2,graduate,divorced,6,private,3331.0,83,370,5,3,0
562,2024-01-24 17:40:59,31,F,3,college,married,0,unemployed,2783.0,64,309,3,3,1
563,2024-12-17 22:49:24,29,M,3,college,single,1,self_employed,2847.0,112,265,4,1,0
564,2024-05-04 11:51:07,26,F,2,college,married,4,private,3818.0,78,119,4,1,1
565,2025-10-03 01:19:21,46,M,4,college,married,6,self_employed,3115.0,45,159,3,3,0
566,2024-06-13 19:46:12,44,M,2,high,married,6,state,3647.0,18,458,3,2,0
567,2024-06-07 11:47:00,27,F,5,middle,married,0,unemployed,2464.0,13,233,4,1,0
568,2024-06-23 01:16:13,44,M,3,high,married,7,unemployed,2725.0,79,121,5,1,0
569,2025-04-06 01:45:39,45,M,3,graduate,single,0,state,7437.0,4,108,2,1,0
570,2025-02-12 23:59:45,38,M,3,high,married,8,private,2852.0,46,179,2,2,0
571,2025-11-15 15:41:31,39,F,3,college,married,0,private,1742.0,3,380,5,2,1
572,2024-10-22 20:55:03,53,M,4,college,single,0,state,4104.0,42,217,5,3,0
573,2024-07-17 01:30:48,35,M,4,high,single,5,private,2842.0,107,244,2,2,1
574,2024-01-28 22:55:55,32,F,4,graduate,single,8,state,3965.0,10,358,2,1,0
575,2023-12-29 03:58:11,38,F,3,middle,married,8,private,3529.0,117,323,4,2,0
576,2024-09-21 17:43:10,49,F,2,college,single,6,self_employed,4414.0,117,86,5,2,0
577,2025-10-29 20:19:14,44,F,1,high,single,1,unemployed,3516.0,104,226,5,1,0
578,2025-01-09 08:09:05,20,F,4,middle,single,10,private,3363.0,84,366,2,3,0
579,2025-10-06 06:57:15,35,M,3,high,married,0,state,5441.0,22,369,2,3,0
580,2024-03-07 05:17:30,46,M,3,college,single,3,self_employed,1675.0,12,236,3,2,1
581,2024-03-01 02:59:02,26,F,3,middle,single,8,state,2289.0,111,146,1,3,0
582,2025-08-23 10:11:37,55,F,3,college,married,6,unemployed,2728.0,44,132,5,2,0
583,2024-03-10 22:07:13,48,F,4,college,single,8,state,2013.0,54,90,2,3,0
584,2024-01-30 22:22:18,50,F,3,middle,single,8,private,3079.0,10,100,2,2,1
