loan_id,app_id,user_id,disburse_dt,principal,term_days,days_since_disburse,dpd_start_day,dpd_max_180d,paid_off_dt,chargeoff_dt,snapshot_dt,mob,dpd,dpd_bucket,is_active
32,64,1113,2025-04-06 13:13:58,3298,90,120,999,0,2025-07-10 13:13:58,,2025-08-04 13:13:58,4,0,M0,0
32,64,1113,2025-04-06 13:13:58,3298,90,150,999,0,2025-07-10 13:13:58,,2025-09-03 13:13:58,5,0,M0,0
32,64,1113,2025-04-06 13:13:58,3298,90,180,999,0,2025-07-10 13:13:58,,2025-10-03 13:13:58,6,0,M0,0
33,68,1135,2025-08-11 18:41:25,2297,120,0,999,0,2025-12-10 18:41:25,,2025-08-11 18:41:25,0,0,M0,1
33,68,1135,2025-08-11 18:41:25,2297,120,30,999,0,2025-12-10 18:41:25,,2025-09-10 18:41:25,1,0,M0,1
33,68,1135,2025-08-11 18:41:25,2297,120,60,999,0,2025-12-10 18:41:25,,2025-10-10 18:41:25,2,0,M0,1
33,68,1135,2025-08-11 18:41:25,2297,120,90,999,0,2025-12-10 18:41:25,,2025-11-09 18:41:25,3,0,M0,1
33,68,1135,2025-08-11 18:41:25,2297,120,120,999,0,2025-12-10 18:41:25,,2025-12-09 18:41:25,4,0,M0,1
34,70,3037,2025-08-20 18:27:14,3419,120,0,999,0,2025-12-22 18:27:14,,2025-08-20 18:27:14,0,0,M0,1
34,70,3037,2025-08-20 18:27:14,3419,120,30,999,0,2025-12-22 18:27:14,,2025-09-19 18:27:14,1,0,M0,1
34,70,3037,2025-08-20 18:27:14,3419,120,60,999,0,2025-12-22 18:27:14,,2025-10-19 18:27:14,2,0,M0,1
34,70,3037,2025-08-20 18:27:14,3419,120,90,999,0,2025-12-22 18:27:14,,2025-11-18 18:27:14,3,0,M0,1
34,70,3037,2025-08-20 18:27:14,3419,120,120,999,0,2025-12-22 18:27:14,,2025-12-18 18:27:14,4,0,M0,1
35,72,3064,2024-08-16 04:48:16,2696,7,0,48,25,2024-09-01 04:48:16,,2024-08-16 04:48:16,0,0,M0,1
35,72,3064,2024-08-16 04:48:16,2696,7,30,48,25,2024-09-01 04:48:16,,2024-09-15 04:48:16,1,0,M0,0
35,72,3064,2024-08-16 04:48:16,2696,7,60,48,25,2024-09-01 04:48:16,,2024-10-15 04:48:16,2,12,M1,0
35,72,3064,2024-08-16 04:48:16,2696,7,90,48,25,2024-09-01 04:48:16,,2024-11-14 04:48:16,3,25,M1,0
35,72,3064,2024-08-16 04:48:16,2696,7,120,48,25,2024-09-01 04:48:16,,2024-12-14 04:48:16,4,25,M1,0
35,72,3064,2024-08-16 04:48:16,2696,7,150,48,25,2024-09-01 04:48:16,,2025-01-13 04:48:16,5,25,M1,0
35,72,3064,2024-08-16 04:48:16,2696,7,180,48,25,2024-09-01 04:48:16,,2025-02-12 04:48:16,6,25,M1,0
36,76,3910,2025-09-03 07:31:25,4862,60,0,999,0,2025-11-15 07:31:25,,2025-09-03 07:31:25,0,0,M0,1
36,76,3910,2025-09-03 07:31:25,4862,60,30,999,0,2025-11-15 07:31:25,,2025-10-03 07:31:25,1,0,M0,1
36,76,3910,2025-09-03 07:31:25,4862,60,60,999,0,2025-11-15 07:31:25,,2025-11-02 07:31:25,2,0,M0,1
36,76,3910,2025-09-03 07:31:25,4862,60,90,999,0,2025-11-15 07:31:25,,2025-12-02 07:31:25,3,0,M0,0
38,78,3238,2024-12-15 19:36:40,613,30,0,999,0,2025-01-17 19:36:40,,2024-12-15 19:36:40,0,0,M0,1
38,78,3238,2024-12-15 19:36:40,613,30,30,999,0,2025-01-17 19:36:40,,2025-01-14 19:36:40,1,0,M0,1
38,78,3238,2024-12-15 19:36:40,613,30,60,999,0,2025-01-17 19:36:40,,2025-02-13 19:36:40,2,0,M0,0
38,78,3238,2024-12-15 19:36:40,613,30,90,999,0,2025-01-17 19:36:40,,2025-03-15 19:36:40,3,0,M0,0
38,78,3238,2024-12-15 19:36:40,613,30,120,999,0,2025-01-17 19:36:40,,2025-04-14 19:36:40,4,0,M0,0
38,78,3238,2024-12-15 19:36:40,613,30,150,999,0,2025-01-17 19:36:40,,2025-05-14 19:36:40,5,0,M0,0
38,78,3238,2024-12-15 19:36:40,613,30,180,999,0,2025-01-17 19:36:40,,2025-06-13 19:36:40,6,0,M0,0
39,84,4243,2025-07-15 10:10:46,512,30,0,999,0,2025-08-16 10:10:46,,2025-07-15 10:10:46,0,0,M0,1
39,84,4243,2025-07-15 10:10:46,512,30,30,999,0,2025-08-16 10:10:46,,2025-08-14 10:10:46,1,0,M0,1
39,84,4243,2025-07-15 10:10:46,512,30,60,999,0,2025-08-16 10:10:46,,2025-09-13 10:10:46,2,0,M0,0
39,84,4243,2025-07-15 10:10:46,512,30,90,999,0,2025-08-16 10:10:46,,2025-10-13 10:10:46,3,0,M0,0
39,84,4243,2025-07-15 10:10:46,512,30,120,999,0,2025-08-16 10:10:46,,2025-11-12 10:10:46,4,0,M0,0
39,84,4243,2025-07-15 10:10:46,512,30,150,999,0,2025-08-16 10:10:46,,2025-12-12 10:10:46,5,0,M0,0
40,86,997,2024-05-23 14:22:48,1851,21,0,62,15,2024-06-27 14:22:48,,2024-05-23 14:22:48,0,0,M0,1
40,86,997,2024-05-23 14:22:48,1851,21,30,62,15,2024-06-27 14:22:48,,2024-06-22 14:22:48,1,0,M0,1
40,86,997,2024-05-23 14:22:48,1851,21,60,62,15,2024-06-27 14:22:48,,2024-07-22 14:22:48,2,0,M0,0
40,86,997,2024-05-23 14:22:48,1851,21,90,62,15,2024-06-27 14:22:48,,2024-08-21 14:22:48,3,15,M1,0
40,86,997,2024-05-23 14:22:48,1851,21,120,62,15,2024-06-27 14:22:48,,2024-09-20 14:22:48,4,15,M1,0
40,86,997,2024-05-23 14:22:48,1851,21,150,62,15,2024-06-27 14:22:48,,2024-10-20 14:22:48,5,15,M1,0
40,86,997,2024-05-23 14:22:48,1851,21,180,62,15,2024-06-27 14:22:48,,2024-11-19 14:22:48,6,15,M1,0
41,89,991,2024-03-02 15:44:47,2806,60,0,58,25,2024-05-15 15:44:47,,2024-03-02 15:44:47,0,0,M0,1
41,89,991,2024-03-02 15:44:47,2806,60,30,58,25,2024-05-15 15:44:47,,2024-04-01 15:44:47,1,0,M0,1
41,89,991,2024-03-02 15:44:47,2806,60,60,58,25,2024-05-15 15:44:47,,2024-05-01 15:44:47,2,2,M1,1
41,89,991,2024-03-02 15:44:47,2806,60,90,58,25,2024-05-15 15:44:47,,2024-05-31 15:44:47,3,25,M1,0
41,89,991,2024-03-02 15:44:47,2806,60,120,58,25,2024-05-15 15:44:47,,2024-06-30 15:44:47,4,25,M1,0
41,89,991,2024-03-02 15:44:47,2806,60,150,58,25,2024-05-15 15:44:47,,2024-07-30 15:44:47,5,25,M1,0
41,89,991,2024-03-02 15:44:47,2806,60,180,58,25,2024-05-15 15:44:47,,2024-08-29 15:44:47,6,25,M1,0
42,94,3628,2024-05-12 08:23:21,1966,120,0,68,5,2024-09-23 08:23:21,,2024-05-12 08:23:21,0,0,M0,1
42,94,3628,2024-05-12 08:23:21,1966,120,30,68,5,2024-09-23 08:23:21,,2024-06-11 08:23:21,1,0,M0,1
42,94,3628,2024-05-12 08:23:21,1966,120,60,68,5,2024-09-23 08:23:21,,2024-07-11 08:23:21,2,0,M0,1
42,94,3628,2024-05-12 08:23:21,1966,120,90,68,5,2024-09-23 08:23:21,,2024-08-10 08:23:21,3,5,M1,1
42,94,3628,2024-05-12 08:23:21,1966,120,120,68,5,2024-09-23 08:23:21,,2024-09-09 08:23:21,4,5,M1,1
42,94,3628,2024-05-12 08:23:21,1966,120,150,68,5,2024-09-23 08:23:21,,2024-10-09 08:23:21,5,5,M1,0
42,94,3628,2024-05-12 08:23:21,1966,120,180,68,5,2024-09-23 08:23:21,,2024-11-08 08:23:21,6,5,M1,0
43,96,898,2024-09-28 07:24:13,4312,60,0,16,5,2024-12-06 07:24:13,,2024-09-28 07:24:13,0,0,M0,1
43,96,898,2024-09-28 07:24:13,4312,60,30,16,5,2024-12-06 07:24:13,,2024-10-28 07:24:13,1,5,M1,1
43,96,898,2024-09-28 07:24:13,4312,60,60,16,5,2024-12-06 07:24:13,,2024-11-27 07:24:13,2,5,M1,1
43,96,898,2024-09-28 07:24:13,4312,60,90,16,5,2024-12-06 07:24:13,,2024-12-27 07:24:13,3,5,M1,0
43,96,898,2024-09-28 07:24:13,4312,60,120,16,5,2024-12-06 07:24:13,,2025-01-26 07:24:13,4,5,M1,0
43,96,898,2024-09-28 07:24:13,4312,60,150,16,5,2024-12-06 07:24:13,,2025-02-25 07:24:13,5,5,M1,0
43,96,898,2024-09-28 07:24:13,4312,60,180,16,5,2024-12-06 07:24:13,,2025-03-27 07:24:13,6,5,M1,0
44,97,2302,2024-02-18 07:38:32,2059,180,0,63,5,2024-08-26 07:38:32,,2024-02-18 07:38:32,0,0,M0,1
44,97,2302,2024-02-18 07:38:32,2059,180,30,63,5,2024-08-26 07:38:32,,2024-03-19 07:38:32,1,0,M0,1
44,97,2302,2024-02-18 07:38:32,2059,180,60,63,5,2024-08-26 07:38:32,,2024-04-18 07:38:32,2,0,M0,1
44,97,2302,2024-02-18 07:38:32,2059,180,90,63,5,2024-08-26 07:38:32,,2024-05-18 07:38:32,3,5,M1,1
44,97,2302,2024-02-18 07:38:32,2059,180,120,63,5,2024-08-26 07:38:32,,2024-06-17 07:38:32,4,5,M1,1
44,97,2302,2024-02-18 07:38:32,2059,180,150,63,5,2024-08-26 07:38:32,,2024-07-17 07:38:32,5,5,M1,1
44,97,2302,2024-02-18 07:38:32,2059,180,180,63,5,2024-08-26 07:38:32,,2024-08-16 07:38:32,6,5,M1,1
45,101,818,2024-08-27 05:00:21,2760,14,0,999,0,2024-09-11 05:00:21,,2024-08-27 05:00:21,0,0,M0,1
45,101,818,2024-08-27 05:00:21,2760,14,30,999,0,2024-09-11 05:00:21,,2024-09-26 05:00:21,1,0,M0,0
45,101,818,2024-08-27 05:00:21,2760,14,60,999,0,2024-09-11 05:00:21,,2024-10-26 05:00:21,2,0,M0,0
45,101,818,2024-08-27 05:00:21,2760,14,90,999,0,2024-09-11 05:00:21,,2024-11-25 05:00:21,3,0,M0,0
45,101,818,2024-08-27 05:00:21,2760,14,120,999,0,2024-09-11 05:00:21,,2024-12-25 05:00:21,4,0,M0,0
45,101,818,2024-08-27 05:00:21,2760,14,150,999,0,2024-09-11 05:00:21,,2025-01-24 05:00:21,5,0,M0,0
45,101,818,2024-08-27 05:00:21,2760,14,180,999,0,2024-09-11 05:00:21,,2025-02-23 05:00:21,6,0,M0,0
46,104,1834,2024-03-23 21:28:05,3851,14,0,999,0,2024-04-16 21:28:05,,2024-03-23 21:28:05,0,0,M0,1
46,104,1834,2024-03-23 21:28:05,3851,14,30,999,0,2024-04-16 21:28:05,,2024-04-22 21:28:05,1,0,M0,0
46,104,1834,2024-03-23 21:28:05,3851,14,60,999,0,2024-04-16 21:28:05,,2024-05-22 21:28:05,2,0,M0,0
46,104,1834,2024-03-23 21:28:05,3851,14,90,999,0,2024-04-16 21:28:05,,2024-06-21 21:28:05,3,0,M0,0
46,104,1834,2024-03-23 21:28:05,3851,14,120,999,0,2024-04-16 21:28:05,,2024-07-21 21:28:05,4,0,M0,0
46,104,1834,2024-03-23 21:28:05,3851,14,150,999,0,2024-04-16 21:28:05,,2024-08-20 21:28:05,5,0,M0,0
46,104,1834,2024-03-23 21:28:05,3851,14,180,999,0,2024-04-16 21:28:05,,2024-09-19 21:28:05,6,0,M0,0
47,105,3762,2024-12-25 17:49:22,2319,21,0,999,0,2025-01-21 17:49:22,,2024-12-25 17:49:22,0,0,M0,1
47,105,3762,2024-12-25 17:49:22,2319,21,30,999,0,2025-01-21 17:49:22,,2025-01-24 17:49:22,1,0,M0,0
47,105,3762,2024-12-25 17:49:22,2319,21,60,999,0,2025-01-21 17:49:22,,2025-02-23 17:49:22,2,0,M0,0
47,105,3762,2024-12-25 17:49:22,2319,21,90,999,0,2025-01-21 17:49:22,,2025-03-25 17:49:22,3,0,M0,0
47,105,3762,2024-12-25 17:49:22,2319,21,120,999,0,2025-01-21 17:49:22,,2025-04-24 17:49:22,4,0,M0,0
47,105,3762,2024-12-25 17:49:22,2319,21,150,999,0,2025-01-21 17:49:22,,2025-05-24 17:49:22,5,0,M0,0
47,105,3762,2024-12-25 17:49:22,2319,21,180,999,0,2025-01-21 17:49:22,,2025-06-23 17:49:22,6,0,M0,0
48,112,140,2025-08-21 06:44:49,3686,120,0,61,5,2025-12-30 06:44:49,,2025-08-21 06:44:49,0,0,M0,1
48,112,140,2025-08-21 06:44:49,3686,120,30,61,5,2025-12-30 06:44:49,,2025-09-20 06:44:49,1,0,M0,1
48,112,140,2025-08-21 06:44:49,3686,120,60,61,5,2025-12-30 06:44:49,,2025-10-20 06:44:49,2,0,M0,1
48,112,140,2025-08-21 06:44:49,3686,120,90,61,5,2025-12-30 06:44:49,,2025-11-19 06:44:49,3,5,M1,1
48,112,140,2025-08-21 06:44:49,3686,120,120,61,5,2025-12-30 06:44:49,,2025-12-19 06:44:49,4,5,M1,1
49,113,2586,2025-10-24 00:34:31,4784,21,0,24,30,,2025-12-20 00:34:31,2025-10-24 00:34:31,0,0,M0,1
49,113,2586,2025-10-24 00:34:31,4784,21,30,24,30,,2025-12-20 00:34:31,2025-11-23 00:34:31,1,6,M1,1
49,113,2586,2025-10-24 00:34:31,4784,21,60,24,30,,2025-12-20 00:34:31,2025-12-23 00:34:31,2,30,M1,0
50,115,1894,2024-09-20 19:07:58,4148,120,0,999,0,2025-01-31 19:07:58,,2024-09-20 19:07:58,0,0,M0,1
50,115,1894,2024-09-20 19:07:58,4148,120,30,999,0,2025-01-31 19:07:58,,2024-10-20 19:07:58,1,0,M0,1
50,115,1894,2024-09-20 19:07:58,4148,120,60,999,0,2025-01-31 19:07:58,,2024-11-19 19:07:58,2,0,M0,1
50,115,1894,2024-09-20 19:07:58,4148,120,90,999,0,2025-01-31 19:07:58,,2024-12-19 19:07:58,3,0,M0,1
50,115,1894,2024-09-20 19:07:58,4148,120,120,999,0,2025-01-31 19:07:58,,2025-01-18 19:07:58,4,0,M0,1
50,115,1894,2024-09-20 19:07:58,4148,120,150,999,0,2025-01-31 19:07:58,,2025-02-17 19:07:58,5,0,M0,0
50,115,1894,2024-09-20 19:07:58,4148,120,180,999,0,2025-01-31 19:07:58,,2025-03-19 19:07:58,6,0,M0,0
51,116,4490,2024-09-12 15:38:06,3929,21,0,999,0,2024-10-15 15:38:06,,2024-09-12 15:38:06,0,0,M0,1
51,116,4490,2024-09-12 15:38:06,3929,21,30,999,0,2024-10-15 15:38:06,,2024-10-12 15:38:06,1,0,M0,1
51,116,4490,2024-09-12 15:38:06,3929,21,60,999,0,2024-10-15 15:38:06,,2024-11-11 15:38:06,2,0,M0,0
51,116,4490,2024-09-12 15:38:06,3929,21,90,999,0,2024-10-15 15:38:06,,2024-12-11 15:38:06,3,0,M0,0
51,116,4490,2024-09-12 15:38:06,3929,21,120,999,0,2024-10-15 15:38:06,,2025-01-10 15:38:06,4,0,M0,0
51,116,4490,2024-09-12 15:38:06,3929,21,150,999,0,2024-10-15 15:38:06,,2025-02-09 15:38:06,5,0,M0,0
51,116,4490,2024-09-12 15:38:06,3929,21,180,999,0,2024-10-15 15:38:06,,2025-03-11 15:38:06,6,0,M0,0
52,117,1838,2024-07-30 00:34:08,855,14,0,999,0,2024-08-19 00:34:08,,2024-07-30 00:34:08,0,0,M0,1
52,117,1838,2024-07-30 00:34:08,855,14,30,999,0,2024-08-19 00:34:08,,2024-08-29 00:34:08,1,0,M0,0
52,117,1838,2024-07-30 00:34:08,855,14,60,999,0,2024-08-19 00:34:08,,2024-09-28 00:34:08,2,0,M0,0
52,117,1838,2024-07-30 00:34:08,855,14,90,999,0,2024-08-19 00:34:08,,2024-10-28 00:34:08,3,0,M0,0
52,117,1838,2024-07-30 00:34:08,855,14,120,999,0,2024-08-19 00:34:08,,2024-11-27 00:34:08,4,0,M0,0
52,117,1838,2024-07-30 00:34:08,855,14,150,999,0,2024-08-19 00:34:08,,2024-12-27 00:34:08,5,0,M0,0
52,117,1838,2024-07-30 00:34:08,855,14,180,999,0,2024-08-19 00:34:08,,2025-01-26 00:34:08,6,0,M0,0
53,124,4146,2024-02-13 04:24:42,2233,180,0,999,0,2024-08-18 04:24:42,,2024-02-13 04:24:42,0,0,M0,1
53,124,4146,2024-02-13 04:24:42,2233,180,30,999,0,2024-08-18 04:24:42,,2024-03-14 04:24:42,1,0,M0,1
53,124,4146,2024-02-13 04:24:42,2233,180,60,999,0,2024-08-18 04:24:42,,2024-04-13 04:24:42,2,0,M0,1
53,124,4146,2024-02-13 04:24:42,2233,180,90,999,0,2024-08-18 04:24:42,,2024-05-13 04:24:42,3,0,M0,1
53,124,4146,2024-02-13 04:24:42,2233,180,120,999,0,2024-08-18 04:24:42,,2024-06-12 04:24:42,4,0,M0,1
53,124,4146,2024-02-13 04:24:42,2233,180,150,999,0,2024-08-18 04:24:42,,2024-07-12 04:24:42,5,0,M0,1
53,124,4146,2024-02-13 04:24:42,2233,180,180,999,0,2024-08-18 04:24:42,,2024-08-11 04:24:42,6,0,M0,1
54,125,4567,2025-09-19 15:52:14,2587,30,0,999,0,2025-10-25 15:52:14,,2025-09-19 15:52:14,0,0,M0,1
54,125,4567,2025-09-19 15:52:14,2587,30,30,999,0,2025-10-25 15:52:14,,2025-10-19 15:52:14,1,0,M0,1
54,125,4567,2025-09-19 15:52:14,2587,30,60,999,0,2025-10-25 15:52:14,,2025-11-18 15:52:14,2,0,M0,0
54,125,4567,2025-09-19 15:52:14,2587,30,90,999,0,2025-10-25 15:52:14,,2025-12-18 15:52:14,3,0,M0,0
55,127,3342,2025-01-11 02:12:55,3224,21,0,51,15,2025-02-01 02:12:55,,2025-01-11 02:12:55,0,0,M0,1
55,127,3342,2025-01-11 02:12:55,3224,21,30,51,15,2025-02-01 02:12:55,,2025-02-10 02:12:55,1,0,M0,0
55,127,3342,2025-01-11 02:12:55,3224,21,60,51,15,2025-02-01 02:12:55,,2025-03-12 02:12:55,2,9,M1,0
55,127,3342,2025-01-11 02:12:55,3224,21,90,51,15,2025-02-01 02:12:55,,2025-04-11 02:12:55,3,15,M1,0
55,127,3342,2025-01-11 02:12:55,3224,21,120,51,15,2025-02-01 02:12:55,,2025-05-11 02:12:55,4,15,M1,0
55,127,3342,2025-01-11 02:12:55,3224,21,150,51,15,2025-02-01 02:12:55,,2025-06-10 02:12:55,5,15,M1,0
55,127,3342,2025-01-11 02:12:55,3224,21,180,51,15,2025-02-01 02:12:55,,2025-07-10 02:12:55,6,15,M1,0
56,128,1299,2025-04-27 12:10:35,1003,14,0,999,0,2025-05-20 12:10:35,,2025-04-27 12:10:35,0,0,M0,1
56,128,1299,2025-04-27 12:10:35,1003,14,30,999,0,2025-05-20 12:10:35,,2025-05-27 12:10:35,1,0,M0,0
56,128,1299,2025-04-27 12:10:35,1003,14,60,999,0,2025-05-20 12:10:35,,2025-06-26 12:10:35,2,0,M0,0
56,128,1299,2025-04-27 12:10:35,1003,14,90,999,0,2025-05-20 12:10:35,,2025-07-26 12:10:35,3,0,M0,0
56,128,1299,2025-04-27 12:10:35,1003,14,120,999,0,2025-05-20 12:10:35,,2025-08-25 12:10:35,4,0,M0,0
56,128,1299,2025-04-27 12:10:35,1003,14,150,999,0,2025-05-20 12:10:35,,2025-09-24 12:10:35,5,0,M0,0
56,128,1299,2025-04-27 12:10:35,1003,14,180,999,0,2025-05-20 12:10:35,,2025-10-24 12:10:35,6,0,M0,0
57,129,4714,2024-09-07 23:08:45,3003,60,0,39,5,2024-11-17 23:08:45,,2024-09-07 23:08:45,0,0,M0,1
57,129,4714,2024-09-07 23:08:45,3003,60,30,39,5,2024-11-17 23:08:45,,2024-10-07 23:08:45,1,0,M0,1
57,129,4714,2024-09-07 23:08:45,3003,60,60,39,5,2024-11-17 23:08:45,,2024-11-06 23:08:45,2,5,M1,1
57,129,4714,2024-09-07 23:08:45,3003,60,90,39,5,2024-11-17 23:08:45,,2024-12-06 23:08:45,3,5,M1,0
57,129,4714,2024-09-07 23:08:45,3003,60,120,39,5,2024-11-17 23:08:45,,2025-01-05 23:08:45,4,5,M1,0
57,129,4714,2024-09-07 23:08:45,3003,60,150,39,5,2024-11-17 23:08:45,,2025-02-04 23:08:45,5,5,M1,0
57,129,4714,2024-09-07 23:08:45,3003,60,180,39,5,2024-11-17 23:08:45,,2025-03-06 23:08:45,6,5,M1,0
58,131,4348,2025-08-12 12:54:04,2250,21,0,999,0,2025-09-07 12:54:04,,2025-08-12 12:54:04,0,0,M0,1
58,131,4348,2025-08-12 12:54:04,2250,21,30,999,0,2025-09-07 12:54:04,,2025-09-11 12:54:04,1,0,M0,0
58,131,4348,2025-08-12 12:54:04,2250,21,60,999,0,2025-09-07 12:54:04,,2025-10-11 12:54:04,2,0,M0,0
58,131,4348,2025-08-12 12:54:04,2250,21,90,999,0,2025-09-07 12:54:04,,2025-11-10 12:54:04,3,0,M0,0
58,131,4348,2025-08-12 12:54:04,2250,21,120,999,0,2025-09-07 12:54:04,,2025-12-10 12:54:04,4,0,M0,0
59,132,870,2025-01-26 05:49:25,1387,180,0,999,0,2025-08-05 05:49:25,,2025-01-26 05:49:25,0,0,M0,1
59,132,870,2025-01-26 05:49:25,1387,180,30,999,0,2025-08-05 05:49:25,,2025-02-25 05:49:25,1,0,M0,1
59,132,870,2025-01-26 05:49:25,1387,180,60,999,0,2025-08-05 05:49:25,,2025-03-27 05:49:25,2,0,M0,1
59,132,870,2025-01-26 05:49:25,1387,180,90,999,0,2025-08-05 05:49:25,,2025-04-26 05:49:25,3,0,M0,1
59,132,870,2025-01-26 05:49:25,1387,180,120,999,0,2025-08-05 05:49:25,,2025-05-26 05:49:25,4,0,M0,1
59,132,870,2025-01-26 05:49:25,1387,180,150,999,0,2025-08-05 05:49:25,,2025-06-25 05:49:25,5,0,M0,1
59,132,870,2025-01-26 05:49:25,1387,180,180,999,0,2025-08-05 05:49:25,,2025-07-25 05:49:25,6,0,M0,1
60,133,2142,2025-07-07 04:44:34,4978,180,0,63,15,2026-01-13 04:44:34,,2025-07-07 04:44:34,0,0,M0,1
60,133,2142,2025-07-07 04:44:34,4978,180,30,63,15,2026-01-13 04:44:34,,2025-08-06 04:44:34,1,0,M0,1
60,133,2142,2025-07-07 04:44:34,4978,180,60,63,15,2026-01-13 04:44:34,,2025-09-05 04:44:34,2,0,M0,1
60,133,2142,2025-07-07 04:44:34,4978,180,90,63,15,2026-01-13 04:44:34,,2025-10-05 04:44:34,3,15,M1,1
60,133,2142,2025-07-07 04:44:34,4978,180,120,63,15,2026-01-13 04:44:34,,2025-11-04 04:44:34,4,15,M1,1
60,133,2142,2025-07-07 04:44:34,4978,180,150,63,15,2026-01-13 04:44:34,,2025-12-04 04:44:34,5,15,M1,1
61,134,4879,2025-06-11 22:46:02,4551,21,0,31,15,2025-07-12 22:46:02,,2025-06-11 22:46:02,0,0,M0,1
61,134,4879,2025-06-11 22:46:02,4551,21,30,31,15,2025-07-12 22:46:02,,2025-07-11 22:46:02,1,0,M0,1
61,134,4879,2025-06-11 22:46:02,4551,21,60,31,15,2025-07-12 22:46:02,,2025-08-10 22:46:02,2,15,M1,0
61,134,4879,2025-06-11 22:46:02,4551,21,90,31,15,2025-07-12 22:46:02,,2025-09-09 22:46:02,3,15,M1,0
61,134,4879,2025-06-11 22:46:02,4551,21,120,31,15,2025-07-12 22:46:02,,2025-10-09 22:46:02,4,15,M1,0
61,134,4879,2025-06-11 22:46:02,4551,21,150,31,15,2025-07-12 22:46:02,,2025-11-08 22:46:02,5,15,M1,0
61,134,4879,2025-06-11 22:46:02,4551,21,180,31,15,2025-07-12 22:46:02,,2025-12-08 22:46:02,6,15,M1,0
62,135,2604,2024-06-04 00:43:02,4375,21,0,999,0,2024-07-03 00:43:02,,2024-06-04 00:43:02,0,0,M0,1
62,135,2604,2024-06-04 00:43:02,4375,21,30,999,0,2024-07-03 00:43:02,,2024-07-04 00:43:02,1,0,M0,0
62,135,2604,2024-06-04 00:43:02,4375,21,60,999,0,2024-07-03 00:43:02,,2024-08-03 00:43:02,2,0,M0,0
62,135,2604,2024-06-04 00:43:02,4375,21,90,999,0,2024-07-03 00:43:02,,2024-09-02 00:43:02,3,0,M0,0
62,135,2604,2024-06-04 00:43:02,4375,21,120,999,0,2024-07-03 00:43:02,,2024-10-02 00:43:02,4,0,M0,0
62,135,2604,2024-06-04 00:43:02,4375,21,150,999,0,2024-07-03 00:43:02,,2024-11-01 00:43:02,5,0,M0,0
62,135,2604,2024-06-04 00:43:02,4375,21,180,999,0,2024-07-03 00:43:02,,2024-12-01 00:43:02,6,0,M0,0
63,136,3097,2025-09-29 21:22:15,3407,7,0,999,0,2025-10-12 21:22:15,,2025-09-29 21:22:15,0,0,M0,1
63,136,3097,2025-09-29 21:22:15,3407,7,30,999,0,2025-10-12 21:22:15,,2025-10-29 21:22:15,1,0,M0,0
63,136,3097,2025-09-29 21:22:15,3407,7,60,999,0,2025-10-12 21:22:15,,2025-11-28 21:22:15,2,0,M0,0
64,137,1787,2025-10-20 22:22:27,967,90,0,55,15,2026-01-26 22:22:27,,2025-10-20 22:22:27,0,0,M0,1
64,137,1787,2025-10-20 22:22:27,967,90,30,55,15,2026-01-26 22:22:27,,2025-11-19 22:22:27,1,0,M0,1
64,137,1787,2025-10-20 22:22:27,967,90,60,55,15,2026-01-26 22:22:27,,2025-12-19 22:22:27,2,5,M1,1
65,138,2811,2025-08-21 02:27:08,2876,30,0,999,0,2025-09-27 02:27:08,,2025-08-21 02:27:08,0,0,M0,1
65,138,2811,2025-08-21 02:27:08,2876,30,30,999,0,2025-09-27 02:27:08,,2025-09-20 02:27:08,1,0,M0,1
65,138,2811,2025-08-21 02:27:08,2876,30,60,999,0,2025-09-27 02:27:08,,2025-10-20 02:27:08,2,0,M0,0
65,138,2811,2025-08-21 02:27:08,2876,30,90,999,0,2025-09-27 02:27:08,,2025-11-19 02:27:08,3,0,M0,0
65,138,2811,2025-08-21 02:27:08,2876,30,120,999,0,2025-09-27 02:27:08,,2025-12-19 02:27:08,4,0,M0,0
66,140,293,2025-04-17 09:03:51,3010,14,0,26,5,2025-05-03 09:03:51,,2025-04-17 09:03:51,0,0,M0,1
66,140,293,2025-04-17 09:03:51,3010,14,30,26,5,2025-05-03 09:03:51,,2025-05-17 09:03:51,1,4,M1,0
66,140,293,2025-04-17 09:03:51,3010,14,60,26,5,2025-05-03 09:03:51,,2025-06-16 09:03:51,2,5,M1,0
66,140,293,2025-04-17 09:03:51,3010,14,90,26,5,2025-05-03 09:03:51,,2025-07-16 09:03:51,3,5,M1,0
66,140,293,2025-04-17 09:03:51,3010,14,120,26,5,2025-05-03 09:03:51,,2025-08-15 09:03:51,4,5,M1,0
66,140,293,2025-04-17 09:03:51,3010,14,150,26,5,2025-05-03 09:03:51,,2025-09-14 09:03:51,5,5,M1,0
66,140,293,2025-04-17 09:03:51,3010,14,180,26,5,2025-05-03 09:03:51,,2025-10-14 09:03:51,6,5,M1,0
67,141,524,2025-07-11 12:20:05,719,60,0,33,5,2025-09-11 12:20:05,,2025-07-11 12:20:05,0,0,M0,1
67,141,524,2025-07-11 12:20:05,719,60,30,33,5,2025-09-11 12:20:05,,2025-08-10 12:20:05,1,0,M0,1
67,141,524,2025-07-11 12:20:05,719,60,60,33,5,2025-09-11 12:20:05,,2025-09-09 12:20:05,2,5,M1,1
67,141,524,2025-07-11 12:20:05,719,60,90,33,5,2025-09-11 12:20:05,,2025-10-09 12:20:05,3,5,M1,0
