channel,product_type,requested_amount,requested_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,apply_hour,apply_dayofweek,y_dpd30_ever,score
web,installment,1975,60,2,23,0.2,0,46,47,53,M,3,college,married,4,private,2482.0,104,388,4,3,1,608.0,0,0.35,4,3,3,3,0,0.0,0,0.0,57.666666666666664,65.0,4.0,5.0,0.6666666666666666,0.6666666666666666,3,6,0,790.3674809158678
web,short_term,3883,14,11,30,0.22,1,75,18,32,M,3,graduate,single,9,private,2141.0,89,221,3,1,1,596.0,0,0.27,6,0,1,1,0,0.0,0,0.0,27.0,27.0,2.0,2.0,1.0,0.0,17,0,0,774.6023734729855
app,short_term,4798,30,4,44,0.15,0,46,47,41,F,4,college,married,6,self_employed,4342.0,43,148,1,2,0,549.0,3,0.4,1,0,2,2,0,0.0,0,0.0,13.0,25.0,3.0,5.0,1.0,1.0,12,2,1,508.01891850772773
app,short_term,4397,21,8,0,0.27,0,42,41,25,M,4,college,married,7,self_employed,3985.0,108,351,4,3,1,745.0,0,0.08,1,3,3,2,0,0.0,1,0.6666666666666666,20.666666666666668,40.0,2.0,3.0,1.0,0.6666666666666666,21,5,0,1076.7781419345997
app,short_term,4106,7,4,24,0.11,0,90,17,54,F,3,college,married,0,state,3295.0,82,402,5,2,1,677.0,1,0.25,7,3,2,2,0,0.0,0,0.0,38.0,48.0,1.0,1.0,1.0,1.0,15,5,0,578.7758179309312
app,installment,2172,60,6,18,0.17,0,19,20,47,M,2,college,married,2,self_employed,3010.0,13,160,3,3,0,600.0,1,0.45,1,0,3,2,0,0.0,0,0.0,27.333333333333332,44.0,1.0,1.0,1.0,0.6666666666666666,22,4,0,924.0985869986797
partner,short_term,1825,30,1,1,0.39,1,10,30,53,M,3,college,single,1,unemployed,1745.0,119,317,3,3,0,628.0,0,0.08,4,1,3,3,0,0.0,0,0.0,27.333333333333332,53.0,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,16,4,0,752.2252009241066
app,installment,1091,180,1,41,0.35,0,60,55,22,M,2,high,married,5,state,4185.0,118,104,3,3,0,526.0,1,0.64,1,2,3,2,0,0.0,0,0.0,30.0,34.0,2.6666666666666665,4.0,1.0,0.3333333333333333,7,4,0,1156.7149939982685
app,installment,1099,90,5,6,0.31,0,73,3,46,M,5,middle,married,0,self_employed,5215.0,112,363,4,3,0,639.0,0,0.33,2,4,3,3,1,0.3333333333333333,0,0.0,48.333333333333336,59.0,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,3,3,0,849.2027575367017
app,short_term,1519,7,7,29,0.15,0,63,39,36,M,3,college,single,7,self_employed,1897.0,26,378,5,3,1,667.0,0,0.56,5,1,3,2,0,0.0,0,0.0,49.0,63.0,2.0,4.0,1.0,1.0,5,1,0,1098.812353376587
app,short_term,1017,7,0,10,0.08,1,72,55,41,M,3,college,married,5,unemployed,3759.0,13,320,1,3,0,606.0,1,0.05,0,2,3,3,0,0.0,0,0.0,54.666666666666664,59.0,1.3333333333333333,2.0,1.0,1.0,22,1,0,953.189556044932
app,short_term,2436,21,6,28,0.11,0,63,15,29,M,3,college,married,0,self_employed,2939.0,58,64,4,2,0,620.0,0,0.59,8,3,2,2,0,0.0,0,0.0,27.5,37.0,3.0,4.0,1.0,0.5,10,3,0,935.0519158798434
app,installment,2085,180,12,5,0.07,0,61,10,42,M,3,high,divorced,0,private,5629.0,86,134,3,1,1,588.0,0,0.14,0,4,1,1,0,0.0,0,0.0,44.0,44.0,2.0,2.0,1.0,1.0,17,2,0,971.8019854397769
web,short_term,2279,21,8,8,0.12,1,71,22,54,F,4,high,married,4,private,4639.0,113,438,3,3,0,648.0,0,0.14,10,1,3,2,0,0.0,0,0.0,42.666666666666664,79.0,1.6666666666666667,3.0,1.0,0.6666666666666666,5,0,0,1291.4804234688422
app,installment,775,60,4,18,0.34,0,64,27,48,M,4,middle,married,9,unemployed,3272.0,71,107,5,3,0,578.0,2,0.26,9,0,3,1,0,0.0,0,0.0,42.666666666666664,67.0,1.0,1.0,1.0,1.0,0,2,0,587.3737638125122
app,installment,3520,180,2,28,0.18,0,70,40,27,F,1,high,single,4,private,3468.0,101,159,4,3,0,736.0,2,0.61,8,5,3,3,0,0.0,0,0.0,43.666666666666664,68.0,2.0,4.0,1.0,1.0,7,6,0,659.1977708351264
app,installment,1396,120,5,20,0.27,0,51,15,48,F,5,college,married,8,private,4145.0,115,294,3,2,1,580.0,0,0.65,6,1,2,2,0,0.0,0,0.0,40.5,50.0,2.0,3.0,1.0,0.5,6,3,0,991.1518797098331
app,installment,3215,180,5,16,0.06,0,74,36,48,F,3,high,married,2,self_employed,2342.0,19,412,2,2,1,561.0,0,0.17,8,2,2,1,0,0.0,0,0.0,39.0,51.0,1.0,1.0,1.0,0.5,4,2,0,936.6857553161587
web,installment,2648,120,9,13,0.2,0,36,46,28,M,3,college,married,8,private,5324.0,75,74,1,3,0,628.0,0,0.59,6,5,3,3,0,0.0,0,0.0,43.0,73.0,1.0,1.0,1.0,1.0,10,5,0,1077.4226757378185
web,short_term,3188,21,0,16,0.37,0,48,29,24,M,1,high,single,10,self_employed,4198.0,31,362,5,3,1,669.0,0,0.56,3,0,3,3,0,0.0,1,0.3333333333333333,51.666666666666664,64.0,1.6666666666666667,2.0,1.0,0.6666666666666666,22,6,0,1242.262814678469
app,installment,2896,90,6,33,0.32,0,85,35,54,F,2,college,married,8,private,1871.0,61,93,3,2,0,657.0,0,0.52,9,1,2,2,0,0.0,0,0.0,46.0,71.0,1.0,1.0,0.5,1.0,23,4,0,804.5015046646761
app,short_term,2080,30,8,28,0.25,1,60,26,50,F,2,college,married,1,private,6139.0,69,56,5,1,0,560.0,0,0.06,7,2,1,1,0,0.0,0,0.0,38.0,38.0,1.0,1.0,1.0,1.0,14,5,0,811.9763067810667
app,short_term,1944,14,5,34,0.14,0,63,52,28,F,5,graduate,married,10,private,5533.0,66,150,4,2,0,488.0,0,0.35,0,0,2,2,0,0.0,1,0.5,36.5,51.0,1.5,2.0,1.0,1.0,8,1,0,1056.6803647328943
app,installment,4616,120,6,11,0.16,0,87,24,55,M,3,high,married,4,private,4613.0,32,80,4,2,1,674.0,1,0.07,3,0,2,2,0,0.0,0,0.0,38.0,57.0,1.5,2.0,1.0,0.5,18,3,0,1023.2583708324365
app,short_term,1078,21,4,26,0.34,0,35,18,28,M,3,college,single,5,private,3151.0,58,412,2,3,0,640.0,0,0.2,6,1,3,3,0,0.0,0,0.0,52.666666666666664,70.0,1.3333333333333333,2.0,1.0,1.0,18,1,0,922.3135112919442
app,short_term,4816,30,6,0,0.24,0,52,27,33,F,5,college,married,6,state,4828.0,98,344,5,1,0,455.0,0,0.73,3,2,1,1,0,0.0,0,0.0,47.0,47.0,4.0,4.0,1.0,1.0,5,6,0,612.4957580575973
partner,short_term,1065,7,8,17,0.09,0,81,13,30,M,4,high,single,7,self_employed,3592.0,31,60,5,1,1,602.0,1,0.75,6,2,1,1,0,0.0,0,0.0,33.0,33.0,2.0,2.0,1.0,1.0,23,1,0,810.3328299682048
app,installment,3979,180,2,14,0.28,0,50,45,43,F,5,graduate,married,2,private,3508.0,43,322,5,3,1,599.0,0,0.43,9,3,3,3,0,0.0,0,0.0,33.0,46.0,1.0,1.0,1.0,1.0,2,1,0,648.3863725556904
app,short_term,1339,21,6,20,0.28,0,36,31,18,M,3,middle,single,8,private,4613.0,96,89,2,3,1,700.0,0,0.55,2,0,3,3,0,0.0,1,0.3333333333333333,32.666666666666664,59.0,1.6666666666666667,3.0,0.6666666666666666,1.0,2,3,0,945.8198976618245
app,short_term,4559,14,6,30,0.21,1,22,12,26,F,3,middle,divorced,5,state,6289.0,46,281,1,1,0,514.0,0,0.58,0,0,1,1,0,0.0,0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,18,2,0,853.0694524663955
partner,installment,4698,120,3,10,0.05,0,57,42,54,M,3,college,married,3,state,5111.0,60,102,4,2,0,605.0,0,0.11,3,0,2,2,1,0.5,0,0.0,18.0,23.0,1.5,2.0,0.5,0.5,9,5,0,1029.0925916208623
app,installment,4157,90,1,12,0.47,0,71,57,32,M,4,high,single,2,private,2403.0,43,388,2,2,0,554.0,0,0.07,9,4,2,2,0,0.0,0,0.0,8.0,10.0,2.0,3.0,1.0,1.0,19,3,0,606.7570155960727
app,installment,3122,60,2,27,0.13,0,75,52,19,F,3,college,married,0,self_employed,5902.0,116,261,3,2,0,599.0,0,0.21,9,0,2,2,0,0.0,0,0.0,29.0,42.0,2.5,3.0,1.0,1.0,17,2,0,1146.1795586559724
app,installment,1454,180,2,22,0.28,0,45,37,52,F,3,college,married,3,unemployed,3528.0,106,117,2,1,1,615.0,0,0.53,0,2,1,1,0,0.0,0,0.0,74.0,74.0,2.0,2.0,1.0,1.0,4,6,0,1101.40540509609
partner,installment,2189,120,4,15,0.42,0,87,36,48,F,2,college,single,6,private,6359.0,11,409,3,1,0,596.0,0,0.45,2,0,1,1,0,0.0,0,0.0,23.0,23.0,1.0,1.0,1.0,1.0,5,6,0,1041.2149527396896
app,short_term,1931,7,0,21,0.37,0,78,22,44,F,4,middle,married,6,state,2461.0,42,266,5,2,0,533.0,2,0.15,3,2,2,1,0,0.0,0,0.0,40.5,51.0,1.5,2.0,1.0,1.0,18,0,0,490.67721465767954
web,installment,3817,60,3,26,0.09,0,87,26,46,M,2,high,married,7,state,4063.0,9,231,4,2,1,710.0,0,0.46,8,1,2,1,0,0.0,0,0.0,31.5,42.0,3.0,3.0,1.0,0.0,15,1,0,933.4692429125237
app,short_term,1610,21,3,15,0.56,0,60,30,50,M,4,high,single,5,private,3364.0,88,223,5,3,1,613.0,0,0.85,0,6,3,2,0,0.0,1,0.3333333333333333,48.666666666666664,53.0,1.0,1.0,1.0,1.0,18,6,0,1018.8572381496047
app,short_term,2888,21,5,11,0.27,0,18,47,43,M,3,college,single,6,state,3609.0,1,205,3,3,0,675.0,0,0.25,6,0,3,2,0,0.0,0,0.0,39.333333333333336,55.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,4,4,0,1016.5563180736481
app,installment,616,90,0,32,0.52,0,21,39,53,M,2,college,married,0,self_employed,3574.0,107,263,4,2,0,661.0,0,0.26,10,0,2,2,0,0.0,1,0.5,28.0,32.0,2.0,2.0,1.0,0.5,8,0,0,1054.7243412851144
web,installment,1591,60,13,15,0.38,0,45,3,28,F,2,high,single,6,private,2229.0,5,125,2,2,1,771.0,0,0.37,5,1,2,2,0,0.0,0,0.0,22.0,44.0,1.5,2.0,1.0,0.5,9,5,0,917.8971180569406
app,short_term,866,14,4,34,0.09,0,50,31,25,F,3,high,single,6,state,5545.0,14,353,1,2,0,603.0,0,0.33,8,3,2,1,0,0.0,0,0.0,22.5,33.0,1.0,1.0,1.0,0.5,6,1,0,1212.5239088520011
web,installment,2030,120,5,20,0.34,0,44,28,25,F,3,graduate,single,0,self_employed,3180.0,115,183,3,3,0,623.0,0,0.29,9,3,3,3,0,0.0,0,0.0,36.666666666666664,80.0,2.0,3.0,1.0,0.3333333333333333,15,5,0,700.945274437976
app,short_term,4039,14,9,26,0.17,0,28,22,19,F,3,high,married,6,private,6135.0,22,229,2,2,1,540.0,0,0.69,8,0,2,2,0,0.0,1,1.0,50.0,73.0,1.5,2.0,1.0,1.0,18,2,0,966.3690603413895
app,installment,4826,120,6,9,0.21,0,34,37,26,M,4,college,married,2,private,3627.0,51,259,4,3,1,681.0,0,0.29,10,0,3,3,0,0.0,0,0.0,25.666666666666668,46.0,1.3333333333333333,2.0,1.0,0.6666666666666666,9,5,0,1168.6113559309617
partner,installment,4765,90,8,3,0.4,0,45,14,22,M,5,college,married,3,self_employed,5304.0,70,75,5,1,0,696.0,2,0.24,1,0,1,1,0,0.0,0,0.0,52.0,52.0,2.0,2.0,1.0,1.0,13,2,0,693.7409295807497
app,short_term,1821,7,5,40,0.26,0,58,0,54,M,2,college,married,3,private,4463.0,2,211,5,1,0,652.0,0,0.55,7,2,1,1,0,0.0,0,0.0,27.0,27.0,1.0,1.0,1.0,0.0,0,6,0,863.9006463626949
app,installment,4261,180,2,37,0.27,0,70,26,44,F,3,high,married,2,self_employed,5592.0,13,287,2,1,1,663.0,0,0.31,0,4,1,1,0,0.0,1,1.0,76.0,76.0,2.0,2.0,1.0,1.0,22,5,0,1039.2461666491768
web,installment,4501,180,8,22,0.02,0,94,33,55,M,2,high,single,0,private,3942.0,1,55,5,1,0,555.0,0,0.25,6,0,1,1,0,0.0,0,0.0,34.0,34.0,2.0,2.0,1.0,1.0,14,3,0,1019.4336576583105
app,short_term,1679,7,4,17,0.49,0,49,10,29,M,3,high,married,10,unemployed,3389.0,64,432,2,2,0,749.0,0,0.62,4,0,2,2,0,0.0,0,0.0,60.0,68.0,1.5,2.0,1.0,1.0,18,0,0,1071.3448261356843
web,short_term,3781,14,6,24,0.14,0,75,23,24,M,3,college,married,8,self_employed,3510.0,16,353,4,2,1,743.0,0,0.19,7,2,2,2,0,0.0,0,0.0,38.5,46.0,1.5,2.0,0.0,1.0,1,5,0,917.1422637243886
app,short_term,3476,7,5,24,0.23,0,78,19,41,M,2,high,married,6,self_employed,3726.0,86,417,2,3,0,767.0,0,0.2,2,2,3,3,0,0.0,0,0.0,55.333333333333336,75.0,3.3333333333333335,4.0,1.0,0.6666666666666666,6,5,0,863.810600916135
app,short_term,751,21,3,33,0.63,0,33,41,22,F,3,graduate,single,3,unemployed,3146.0,58,86,1,1,0,644.0,1,0.38,2,0,1,1,0,0.0,0,0.0,48.0,48.0,1.0,1.0,1.0,1.0,14,5,0,950.917084483593
web,short_term,2998,21,3,33,0.19,0,33,20,21,F,3,middle,single,9,private,4039.0,111,96,5,3,1,562.0,2,0.02,0,0,3,2,0,0.0,0,0.0,45.666666666666664,61.0,1.0,1.0,1.0,0.6666666666666666,23,0,0,1131.7490806697092
app,short_term,2588,14,0,33,0.48,0,58,33,29,F,4,college,single,1,private,3425.0,37,201,5,2,1,615.0,0,0.63,8,4,2,2,0,0.0,0,0.0,41.5,42.0,1.0,1.0,1.0,0.5,1,0,0,733.5925510132815
app,installment,3752,90,4,42,0.31,0,38,13,55,M,1,high,single,5,state,2929.0,94,418,2,1,0,501.0,0,0.23,4,4,1,1,0,0.0,0,0.0,14.0,14.0,3.0,3.0,0.0,1.0,10,3,0,458.8544327627424
app,installment,2731,90,3,32,0.25,0,63,50,48,M,1,middle,single,0,self_employed,4013.0,5,251,1,1,1,677.0,0,0.28,3,0,1,1,0,0.0,0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,13,1,0,1073.5597421925092
web,installment,4827,120,5,27,0.23,0,71,32,24,F,3,high,single,9,self_employed,4077.0,2,144,4,1,1,633.0,0,0.55,5,0,1,1,0,0.0,0,0.0,55.0,55.0,2.0,2.0,1.0,1.0,8,0,0,1036.3543270270309
app,short_term,4265,21,5,31,0.43,0,72,46,22,M,2,middle,divorced,7,private,2877.0,48,129,2,3,0,564.0,0,0.4,1,0,3,1,0,0.0,0,0.0,37.666666666666664,42.0,2.3333333333333335,3.0,0.6666666666666666,1.0,23,3,0,918.169868986664
app,installment,3224,90,5,5,0.09,0,31,28,37,M,3,high,married,8,unemployed,4616.0,6,481,2,3,1,785.0,0,0.23,5,2,3,3,0,0.0,0,0.0,31.0,58.0,2.0,3.0,1.0,0.6666666666666666,10,3,0,846.2848821459244
app,installment,3793,90,8,7,0.48,0,40,55,26,F,4,college,single,2,unemployed,3633.0,106,250,2,2,0,510.0,1,0.52,5,2,2,2,0,0.0,0,0.0,35.5,69.0,1.5,2.0,1.0,0.5,14,4,0,575.4291840743674
web,short_term,3139,14,6,26,0.22,0,37,26,35,F,3,graduate,married,3,private,3097.0,57,334,1,2,0,763.0,0,0.54,10,1,2,2,0,0.0,0,0.0,42.5,62.0,1.5,2.0,1.0,0.5,20,1,0,962.302097613991
app,short_term,1635,30,4,17,0.47,0,78,31,34,M,4,graduate,married,5,unemployed,6067.0,75,271,5,3,0,702.0,0,0.32,9,2,3,3,0,0.0,0,0.0,15.666666666666666,36.0,2.3333333333333335,4.0,1.0,1.0,20,4,0,991.7665390373036
partner,installment,4705,120,3,34,0.13,1,71,42,37,F,1,college,single,8,private,3302.0,17,71,4,1,0,678.0,0,0.03,0,0,1,1,0,0.0,0,0.0,16.0,16.0,3.0,3.0,1.0,1.0,3,3,0,1188.2119269016735
app,installment,1255,180,1,18,0.45,1,59,48,20,M,2,high,married,1,unemployed,3792.0,67,206,1,2,0,609.0,0,0.28,10,3,2,2,0,0.0,0,0.0,48.5,55.0,2.0,3.0,0.5,0.5,5,5,0,1082.7723883471083
partner,installment,4659,90,9,24,0.12,1,34,50,23,M,5,high,married,9,self_employed,6178.0,44,211,2,2,0,598.0,0,0.16,6,6,2,2,0,0.0,0,0.0,36.0,63.0,2.5,3.0,1.0,1.0,23,1,0,641.7274413327543
app,short_term,1856,7,5,20,0.3,0,80,16,46,M,1,high,married,9,unemployed,3590.0,76,450,3,3,0,589.0,0,0.09,2,2,3,2,0,0.0,0,0.0,55.666666666666664,68.0,2.3333333333333335,3.0,1.0,1.0,21,4,0,653.7359776061724
app,installment,4280,60,8,22,0.23,0,36,51,25,F,5,college,single,5,private,3002.0,104,295,5,3,0,522.0,0,0.33,2,0,3,2,0,0.0,0,0.0,61.333333333333336,82.0,2.3333333333333335,3.0,1.0,0.3333333333333333,2,6,0,577.6706365130897
web,installment,3169,60,4,19,0.34,0,61,40,54,M,3,college,married,8,private,4993.0,71,211,2,2,1,576.0,0,0.4,0,0,2,2,0,0.0,0,0.0,34.5,64.0,1.5,2.0,1.0,1.0,8,6,0,883.5820046485929
app,installment,1477,120,1,16,0.15,0,73,9,43,F,2,college,divorced,0,self_employed,2463.0,100,229,3,1,1,770.0,0,0.2,2,0,1,1,0,0.0,0,0.0,46.0,46.0,3.0,3.0,1.0,0.0,15,4,0,947.2532766553467
app,installment,802,90,2,14,0.14,0,46,22,51,M,4,high,married,8,private,2848.0,64,56,3,3,0,574.0,0,0.32,4,2,3,2,0,0.0,1,0.3333333333333333,27.666666666666668,46.0,1.6666666666666667,3.0,0.6666666666666666,1.0,13,5,0,869.7538506666365
web,installment,3045,120,8,25,0.45,0,52,38,51,M,3,college,married,10,private,5285.0,81,179,1,1,0,596.0,0,0.34,6,0,1,1,0,0.0,0,0.0,53.0,53.0,1.0,1.0,1.0,1.0,1,0,0,1110.4290364952908
app,short_term,1860,30,3,30,0.36,0,64,0,46,M,3,graduate,single,7,self_employed,3434.0,18,373,3,3,0,573.0,0,0.67,9,2,3,3,0,0.0,0,0.0,62.666666666666664,68.0,1.6666666666666667,3.0,1.0,0.6666666666666666,0,0,0,984.3521629620176
app,short_term,1962,7,1,17,0.29,0,50,19,37,F,2,high,married,3,unemployed,5010.0,72,289,5,2,0,564.0,0,0.31,4,2,2,2,0,0.0,0,0.0,36.0,41.0,2.5,3.0,1.0,1.0,15,3,0,591.3625688918044
app,short_term,4024,7,6,18,0.19,0,62,46,24,M,3,high,married,8,self_employed,2498.0,48,379,2,1,1,625.0,0,0.62,9,0,1,1,0,0.0,1,1.0,28.0,28.0,1.0,1.0,1.0,1.0,4,0,0,949.3387925396912
app,short_term,4347,7,3,0,0.29,0,57,6,46,M,2,college,married,0,private,2443.0,7,445,2,2,0,800.0,2,0.33,3,1,2,2,0,0.0,0,0.0,37.0,53.0,2.0,2.0,1.0,1.0,15,2,1,477.65898964887515
partner,installment,4206,180,0,33,0.5,1,82,26,45,F,1,graduate,married,2,private,4738.0,110,240,2,3,0,666.0,0,0.07,3,1,3,3,0,0.0,0,0.0,29.0,44.0,2.3333333333333335,5.0,1.0,0.6666666666666666,19,0,0,809.8726072183786
partner,short_term,2881,14,2,14,0.1,0,94,13,50,F,3,college,single,7,private,5524.0,38,373,4,1,0,751.0,0,0.3,3,1,1,1,0,0.0,0,0.0,31.0,31.0,3.0,3.0,1.0,1.0,7,1,0,1095.4762664151685
app,short_term,3361,14,4,14,0.18,0,67,40,45,M,3,college,married,0,private,3803.0,45,408,3,2,1,734.0,0,0.38,5,5,2,2,0,0.0,0,0.0,62.5,64.0,1.0,1.0,1.0,1.0,21,2,0,518.8946139523373
web,installment,2793,120,0,18,0.05,0,63,28,38,F,4,high,married,3,self_employed,4301.0,50,244,3,2,0,664.0,0,0.35,3,0,2,2,0,0.0,0,0.0,27.0,31.0,2.0,2.0,0.5,0.5,14,2,0,1122.0324033030772
web,installment,3585,120,6,26,0.16,0,35,30,44,M,3,middle,married,10,self_employed,3547.0,38,110,3,3,0,542.0,0,0.63,4,0,3,3,0,0.0,0,0.0,33.0,39.0,2.0,3.0,1.0,1.0,0,6,0,961.5251346070297
app,installment,4488,60,4,18,0.49,0,24,30,49,M,4,college,married,2,private,3689.0,97,472,1,3,1,672.0,0,0.72,8,2,3,3,0,0.0,0,0.0,39.0,50.0,2.6666666666666665,5.0,0.6666666666666666,0.6666666666666666,21,3,0,646.4114154784412
app,installment,2860,180,4,25,0.29,0,20,20,18,F,4,high,married,9,private,3007.0,66,485,1,1,0,606.0,0,0.35,10,0,1,1,0,0.0,0,0.0,57.0,57.0,1.0,1.0,0.0,1.0,6,0,0,938.9437013510731
app,installment,4860,120,10,22,0.31,0,23,9,18,M,3,middle,single,8,private,4613.0,96,89,2,3,1,700.0,0,0.55,2,0,3,3,0,0.0,1,0.3333333333333333,32.666666666666664,59.0,1.6666666666666667,3.0,0.6666666666666666,1.0,21,6,0,899.7091600996791
app,installment,2808,90,0,8,0.47,0,85,35,51,M,1,high,married,8,private,3062.0,7,485,3,3,0,573.0,0,0.31,5,1,3,3,0,0.0,0,0.0,51.666666666666664,59.0,2.3333333333333335,4.0,1.0,1.0,22,2,0,841.1794276359876
app,short_term,2426,30,4,22,0.36,0,42,25,37,M,5,middle,married,10,private,3730.0,48,471,2,2,0,759.0,0,0.14,1,0,2,2,0,0.0,0,0.0,29.0,30.0,1.0,1.0,1.0,1.0,8,0,0,777.6159368227748
app,short_term,4872,30,7,12,0.12,0,88,26,25,M,1,high,married,6,private,7179.0,77,110,5,2,1,531.0,0,0.47,2,1,2,2,0,0.0,0,0.0,37.0,57.0,1.5,2.0,0.5,1.0,16,5,0,679.4812406138478
partner,short_term,1688,30,6,15,0.13,0,48,41,21,F,5,college,single,7,self_employed,2206.0,31,232,4,3,0,484.0,0,0.18,5,0,3,3,0,0.0,0,0.0,9.333333333333334,21.0,1.0,1.0,1.0,1.0,11,3,0,771.4382722538319
app,short_term,771,21,0,0,0.41,0,55,43,25,F,4,college,divorced,5,state,6760.0,108,231,3,3,1,467.0,0,0.51,2,0,3,2,0,0.0,0,0.0,31.0,52.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,1,2,0,984.1633639963419
app,installment,2462,180,5,11,0.24,0,56,11,22,M,5,college,single,5,private,2959.0,80,248,3,1,1,526.0,0,0.59,10,1,1,1,0,0.0,0,0.0,51.0,51.0,2.0,2.0,1.0,1.0,20,1,0,1182.8050290526298
app,installment,4490,180,5,19,0.51,0,61,56,44,F,2,graduate,married,1,self_employed,2417.0,93,349,1,2,1,583.0,0,0.58,4,1,2,2,0,0.0,0,0.0,48.0,57.0,2.5,4.0,1.0,0.5,11,3,0,815.3040679139507
web,installment,4317,120,3,22,0.35,0,82,31,30,F,3,high,single,9,private,8420.0,60,433,2,3,1,565.0,0,0.17,5,1,3,3,0,0.0,0,0.0,42.0,65.0,1.0,1.0,1.0,0.6666666666666666,0,3,0,641.1153148947961
app,short_term,2927,14,6,12,0.16,0,84,19,52,M,3,middle,married,5,private,5338.0,33,260,2,2,1,450.0,0,0.4,8,1,2,2,0,0.0,0,0.0,19.5,21.0,2.0,2.0,1.0,0.5,19,2,0,1063.8392313827171
app,short_term,898,14,6,39,0.46,0,30,25,42,M,3,college,married,3,state,2607.0,28,156,4,2,0,542.0,0,0.42,10,5,2,2,0,0.0,0,0.0,40.5,66.0,2.5,3.0,0.5,1.0,4,2,0,787.1021461934604
app,installment,4565,90,8,14,0.17,0,63,32,48,F,1,high,married,8,self_employed,2777.0,102,478,3,3,1,604.0,0,0.12,7,0,3,3,1,0.3333333333333333,0,0.0,30.666666666666668,47.0,2.3333333333333335,5.0,1.0,0.6666666666666666,16,2,0,560.8412716009491
web,installment,884,60,0,7,0.1,0,70,47,48,M,2,high,married,10,self_employed,4526.0,47,80,4,3,0,624.0,0,0.42,5,2,3,3,0,0.0,0,0.0,50.333333333333336,70.0,3.0,4.0,1.0,1.0,2,1,0,1037.4402487887419
web,short_term,2481,30,7,29,0.06,0,28,19,26,M,3,middle,single,9,unemployed,5777.0,106,442,3,1,1,557.0,0,0.4,9,0,1,1,0,0.0,0,0.0,59.0,59.0,1.0,1.0,0.0,1.0,7,1,0,1050.807656197713
partner,short_term,3871,7,1,9,0.23,0,55,50,39,M,2,college,married,1,private,1899.0,41,207,3,2,0,617.0,0,0.48,4,0,2,2,0,0.0,0,0.0,26.5,53.0,2.5,3.0,1.0,1.0,13,2,0,737.177003071654
partner,installment,1392,180,9,20,0.36,0,61,40,23,F,2,college,married,8,private,6170.0,73,390,1,1,0,623.0,0,0.21,3,1,1,1,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6,5,0,1021.9307563150567
web,short_term,616,21,5,28,0.11,0,55,24,38,M,1,college,single,8,unemployed,4800.0,12,295,1,2,0,616.0,1,0.37,0,0,2,2,0,0.0,0,0.0,53.5,54.0,1.5,2.0,1.0,1.0,21,1,0,1049.0207933995234
app,installment,2840,90,1,28,0.45,0,85,27,51,F,1,college,divorced,0,private,3804.0,104,406,2,2,1,507.0,0,0.14,4,0,2,1,0,0.0,0,0.0,56.5,66.0,1.5,2.0,1.0,0.5,23,3,0,743.5995945075936
web,installment,2552,60,0,29,0.21,1,20,11,30,M,3,college,single,6,self_employed,3779.0,67,486,2,2,0,567.0,0,0.36,8,0,2,2,0,0.0,0,0.0,43.0,49.0,2.5,4.0,1.0,1.0,8,4,0,838.4247205406418
partner,short_term,2409,30,1,14,0.28,0,64,0,45,F,2,high,married,0,private,5389.0,78,174,1,1,1,547.0,1,0.04,4,3,1,1,0,0.0,0,0.0,60.0,60.0,2.0,2.0,0.0,1.0,15,0,0,868.8251927509119
web,installment,1407,120,3,26,0.23,0,73,19,24,F,3,graduate,single,5,self_employed,3493.0,51,486,2,1,0,719.0,0,0.14,10,2,1,1,0,0.0,0,0.0,58.0,58.0,2.0,2.0,1.0,1.0,6,6,0,1199.8108062839574
app,installment,3545,90,3,32,0.45,0,64,42,25,M,4,high,single,7,private,2203.0,84,324,5,3,1,574.0,1,0.15,0,0,3,3,0,0.0,0,0.0,22.333333333333332,44.0,2.3333333333333335,5.0,1.0,1.0,10,2,0,752.7048959213053
app,installment,1885,120,7,21,0.12,0,54,26,41,F,3,college,married,2,private,4058.0,83,323,4,1,0,616.0,1,0.2,1,2,1,1,0,0.0,1,1.0,4.0,4.0,2.0,2.0,1.0,1.0,22,4,0,1339.8095617522818
app,short_term,2281,14,4,18,0.06,0,54,23,23,M,1,college,single,2,state,3954.0,91,490,4,2,0,570.0,0,0.53,6,2,2,2,0,0.0,0,0.0,38.5,43.0,2.0,3.0,1.0,1.0,22,6,0,918.3335236624639
